finestep,time,c_0,c_1,c_2,c_3,c_4,temp,c_mean
-27541,9.949924945831299,84,84,80,80,84,22.3,82.4
-27528,10.045695543289185,82,80,79,84,83,22.3,81.6
-27514,10.141580820083618,84,81,80,82,82,22.3,81.8
-27497,10.236403942108154,81,80,84,82,82,22.3,81.8
-27472,10.33308482170105,80,81,82,82,81,22.3,81.2
-27444,10.428950071334839,81,80,82,81,84,22.3,81.6
-27413,10.52463173866272,83,83,79,81,83,22.3,81.8
-27376,10.620696783065796,83,79,83,80,80,22.3,81.0
-27344,10.716239213943481,81,84,81,81,81,22.3,81.6
-27319,10.812387704849243,82,82,83,82,82,22.3,82.2
-27292,10.924109697341919,81,78,82,84,82,22.3,81.4
-27264,11.019950866699219,83,81,84,80,81,22.3,81.8
-27232,11.115824937820435,81,84,80,81,80,22.3,81.2
-27198,11.210680723190308,82,80,81,80,81,22.3,80.8
-27161,11.307506322860718,79,81,81,81,83,22.3,81.0
-27120,11.402629137039185,81,80,81,79,82,22.3,80.6
-27075,11.499138593673706,82,81,82,80,82,22.3,81.4
-27025,11.594889640808105,80,80,80,82,82,22.3,80.8
-26974,11.690642356872559,82,78,81,79,85,22.3,81.0
-26924,11.785813570022583,79,83,79,82,80,22.3,80.6
-26876,11.882028341293335,80,80,82,81,82,22.3,81.0
-26824,11.978021144866943,83,79,82,83,80,22.3,81.4
-26772,12.074329376220703,81,81,81,81,81,22.3,81.0
-26721,12.169767141342163,79,79,81,80,79,22.3,79.6
-26672,12.265699863433838,83,80,80,79,80,22.3,80.4
-26624,12.361576318740845,80,80,80,80,82,22.3,80.4
-26573,12.457396030426025,80,80,80,80,82,22.3,80.4
-26521,12.553065538406372,79,79,80,79,83,22.3,80.0
-26469,12.64893388748169,79,79,81,81,79,22.3,79.8
-26416,12.74399471282959,78,78,76,80,80,22.3,78.4
-26363,12.840620517730713,77,80,80,80,79,22.3,79.2
-26311,12.935604333877563,80,81,80,81,84,22.3,81.2
-26259,13.03208327293396,77,78,79,81,79,22.3,78.8
-26206,13.127500057220459,80,79,80,80,79,22.3,79.6
-26150,13.223918676376343,81,79,80,78,78,22.3,79.2
-26092,13.319560289382935,80,80,78,80,78,22.3,79.2
-26036,13.415621042251587,79,78,80,77,81,22.3,79.0
-25981,13.511380910873413,79,78,79,78,78,22.3,78.4
-25927,13.607235431671143,81,78,81,80,79,22.3,79.8
-25870,13.703076839447021,77,79,78,78,78,22.3,78.0
-25811,13.798161506652832,76,79,79,78,78,22.3,78.0
-25748,13.894187927246094,78,80,78,78,80,22.3,78.8
-25680,13.990586042404175,79,81,80,79,79,22.3,79.6
-25611,14.08649206161499,78,79,76,79,79,22.3,78.2
-25536,14.181729078292847,76,79,80,77,78,22.3,78.0
-25462,14.278058052062988,77,78,77,77,77,22.3,77.2
-25381,14.373866319656372,78,78,78,77,78,22.3,77.8
-25299,14.468996524810791,81,80,80,80,76,22.3,79.4
-25214,14.58149266242981,78,79,77,77,77,22.3,77.6
-25130,14.677212476730347,78,77,78,78,80,22.3,78.2
-25046,14.772777318954468,78,78,76,76,79,22.3,77.4
-24961,14.86867356300354,78,77,77,78,78,22.3,77.6
-24871,14.980275630950928,78,77,78,79,79,22.3,78.2
-24778,15.07658076286316,78,77,77,77,76,22.3,77.0
-24686,15.17231273651123,76,76,79,74,80,22.3,77.0
-24596,15.267375946044922,75,77,76,76,78,22.3,76.4
-24507,15.364003658294678,76,79,77,79,76,22.3,77.4
-24419,15.459450721740723,75,77,77,77,76,22.3,76.4
-24330,15.555572509765625,77,77,76,76,77,22.3,76.6
-24238,15.651401281356812,78,78,76,77,77,22.3,77.2
-24144,15.747328519821167,76,76,74,78,74,22.3,75.6
-24052,15.843023777008057,76,74,77,77,75,22.3,75.8
-23960,15.93893051147461,77,76,75,74,76,22.3,75.6
-23865,16.03399634361267,75,76,75,74,76,22.3,75.2
-23771,16.13041353225708,76,76,75,75,72,22.3,74.8
-23676,16.226520538330078,75,74,76,75,75,22.3,75.0
-23582,16.33814263343811,75,75,76,75,76,22.3,75.4
-23486,16.43403172492981,76,72,75,75,74,22.3,74.4
-23391,16.529241800308228,75,74,72,74,77,22.3,74.4
-23293,16.624849557876587,72,76,74,74,74,22.3,74.0
-23195,16.721388339996338,74,76,74,75,73,22.3,74.4
-23094,16.81742000579834,74,75,74,72,76,22.3,74.2
-22995,16.912734985351562,75,75,73,74,72,22.3,73.8
-22898,17.008243322372437,74,73,74,74,74,22.3,73.8
-22801,17.104681491851807,73,75,74,74,75,22.3,74.2
-22704,17.200738191604614,74,72,71,74,74,22.3,73.0
-22604,17.29650068283081,75,75,73,75,72,22.3,74.0
-22504,17.392374753952026,73,72,71,73,72,22.3,72.2
-22407,17.488152027130127,73,72,72,73,73,22.3,72.6
-22308,17.58335566520691,72,69,74,73,73,22.3,72.2
-22212,17.679255485534668,72,75,73,71,74,22.3,73.0
-22115,17.77568507194519,72,72,72,72,72,22.3,72.0
-22025,17.887286901474,72,72,71,72,73,22.3,72.0
-21940,17.983091354370117,72,73,71,71,72,22.3,71.8
-21854,18.079213857650757,72,73,71,73,71,22.3,72.0
-21770,18.17509698867798,71,70,71,75,71,22.3,71.6
-21689,18.270780563354492,69,68,70,72,72,22.3,70.2
-21611,18.36660408973694,71,71,72,71,73,22.3,71.6
-21536,18.462335348129272,71,73,71,71,71,22.3,71.4
-21464,18.558064937591553,72,72,70,71,72,22.3,71.4
-21393,18.65403175354004,71,71,72,72,72,22.3,71.6
-21324,18.74890685081482,68,72,71,72,71,22.3,70.8
-21250,18.861740827560425,71,71,71,70,72,22.3,71.0
-21176,18.957494020462036,71,71,70,72,69,22.3,70.6
-21099,19.052489519119263,72,72,71,72,71,22.3,71.6
-21026,19.148173332214355,69,71,70,74,71,22.3,71.0
-20951,19.245021104812622,71,69,70,71,69,22.3,70.0
-20877,19.34095549583435,72,70,71,70,70,22.3,70.6
-20802,19.436567306518555,70,73,70,70,71,22.3,70.8
-20723,19.53255558013916,71,70,69,70,70,22.3,70.0
-20639,19.628318309783936,72,69,69,69,71,22.3,70.0
-20550,19.723995685577393,68,69,69,69,69,22.3,68.8
-20457,19.81934094429016,69,71,70,69,70,22.3,69.8
-20358,19.914970636367798,70,69,69,70,69,22.3,69.4
-20255,20.027515172958374,70,67,70,70,68,22.3,69.0
-20149,20.12327480316162,68,71,70,68,69,22.3,69.2
-20039,20.219208002090454,68,67,68,66,71,22.3,68.0
-19929,20.314806699752808,69,68,69,68,71,22.3,69.0
-19819,20.411104917526245,70,68,69,67,69,22.3,68.6
-19708,20.506709814071655,69,67,69,68,70,22.3,68.6
-19596,20.601726531982422,68,68,67,69,66,22.3,67.6
-19486,20.698484182357788,68,66,68,69,68,22.3,67.8
-19378,20.794336080551147,67,66,68,66,69,22.3,67.2
-19269,20.88955307006836,69,68,66,69,68,22.3,68.0
-19158,20.985279083251953,65,67,65,67,67,22.3,66.2
-19050,21.08073616027832,66,68,69,67,67,22.3,67.4
-18940,21.177635192871094,67,69,67,68,67,22.3,67.6
-18833,21.272659063339233,67,66,68,66,69,22.3,67.2
-18724,21.369214296340942,68,67,67,66,65,22.3,66.6
-18617,21.465007781982422,66,66,65,67,68,22.3,66.4
-18512,21.57589840888977,67,66,66,68,67,22.3,66.8
-18405,21.67259955406189,67,66,66,67,64,22.3,66.0
-18296,21.768322229385376,66,67,66,66,67,22.3,66.4
-18190,21.86409878730774,67,67,66,65,66,22.3,66.2
-18084,21.960119485855103,68,67,66,65,65,22.3,66.2
-17978,22.05595111846924,66,65,65,65,67,22.3,65.6
-17871,22.151705265045166,63,66,66,64,64,22.3,64.6
-17762,22.24772000312805,65,65,66,67,66,22.3,65.8
-17657,22.34336757659912,64,65,64,64,65,22.3,64.4
-17558,22.439297914505005,65,64,63,64,64,22.3,64.0
-17456,22.534786462783813,64,65,64,64,64,22.3,64.2
-17355,22.630325078964233,65,64,64,63,65,22.3,64.2
-17257,22.726646423339844,65,66,65,63,63,22.3,64.4
-17160,22.82201385498047,64,66,64,64,62,22.3,64.0
-17062,22.934184074401855,63,64,62,63,66,22.3,63.6
-16965,23.029265880584717,64,62,63,65,64,22.3,63.6
-16863,23.1257963180542,63,63,63,63,65,22.3,63.4
-16755,23.221763610839844,63,62,64,63,63,22.3,63.0
-16643,23.333017110824585,63,64,65,63,64,22.3,63.8
-16529,23.429268836975098,62,63,63,62,64,22.3,62.8
-16416,23.52510952949524,63,62,63,62,62,22.3,62.4
-16301,23.620593070983887,62,63,61,63,63,22.3,62.4
-16186,23.71685767173767,64,62,61,62,62,22.3,62.2
-16073,23.812812089920044,62,63,63,60,62,22.3,62.0
-15963,23.908512830734253,62,62,61,59,61,22.3,61.0
-15858,24.00405192375183,60,61,61,61,64,22.3,61.4
-15751,24.10016703605652,61,63,63,61,62,22.3,62.0
-15644,24.19602632522583,61,61,62,63,61,22.3,61.6
-15537,24.290953636169434,61,61,61,61,60,22.3,60.8
-15432,24.387101411819458,63,60,59,62,60,22.3,60.8
-15323,24.49883460998535,62,62,61,61,61,22.3,61.4
-15212,24.59447979927063,62,60,59,59,61,22.3,60.2
-15100,24.707133293151855,60,61,60,61,59,22.3,60.2
-14987,24.802555084228516,59,59,60,60,60,22.3,59.6
-14875,24.898690938949585,60,61,60,59,59,22.3,59.8
-14764,24.99431848526001,60,60,60,61,62,22.3,60.6
-14655,25.0903422832489,59,59,58,60,59,22.3,59.0
-14548,25.185302734375,59,59,59,60,58,22.3,59.0
-14441,25.28134059906006,59,60,60,60,58,22.3,59.4
-14333,25.377878189086914,57,58,59,58,59,22.3,58.2
-14221,25.47375464439392,60,59,58,60,57,22.3,58.8
-14103,25.56946897506714,57,59,56,58,58,22.3,57.6
-13985,25.664978742599487,59,58,59,59,57,22.3,58.4
-13866,25.76121234893799,56,58,60,57,59,22.3,58.0
-13749,25.872724771499634,58,58,57,56,58,22.3,57.4
-13638,25.968164920806885,56,59,58,58,58,22.3,57.8
-13528,26.06448483467102,58,58,58,57,58,22.3,57.8
-13422,26.16057252883911,59,57,54,58,57,22.3,57.0
-13319,26.27229905128479,57,56,55,57,57,22.3,56.4
-13222,26.368131399154663,58,56,57,57,55,22.3,56.6
-13128,26.46317744255066,56,57,55,55,56,22.3,55.8
-13035,26.559499740600586,57,56,58,56,55,22.3,56.4
-12948,26.671468496322632,55,54,55,57,56,22.3,55.4
-12864,26.767424821853638,58,56,57,54,55,22.3,56.0
-12784,26.863147974014282,56,56,56,56,57,22.3,56.2
-12709,26.95909333229065,57,55,54,57,55,22.3,55.6
-12638,27.05480647087097,55,56,55,54,55,22.3,55.0
-12570,27.150532245635986,55,56,54,54,53,22.3,54.4
-12505,27.24563217163086,54,54,56,56,53,22.3,54.6
-12446,27.34200119972229,55,55,55,54,54,22.3,54.6
-12389,27.45399785041809,56,54,54,56,56,22.3,55.2
-12333,27.550067901611328,56,54,55,55,55,22.3,55.0
-12278,27.66155171394348,55,54,55,56,55,22.3,55.0
-12227,27.75754952430725,57,57,53,55,54,22.3,55.2
-12179,27.853410720825195,58,54,54,53,55,22.3,54.8
-12135,27.948930501937866,54,53,55,57,55,22.3,54.8
-12096,28.044967889785767,54,54,52,53,53,22.3,53.2
-12061,28.141016721725464,52,54,54,53,55,22.3,53.6
-12030,28.236481428146362,53,54,54,54,54,22.3,53.8
-12003,28.33263349533081,54,54,55,54,54,22.3,54.2
-11980,28.428202629089355,55,52,55,55,54,22.3,54.2
-11963,28.52403163909912,54,57,53,54,55,22.3,54.6
-11945,28.620009660720825,54,54,55,53,55,22.3,54.2
-11930,28.715648412704468,54,55,53,53,54,22.3,53.8
-11916,28.81169366836548,54,55,54,54,56,22.3,54.6
-11907,28.907530069351196,52,55,54,52,54,22.3,53.4
-11899,29.00255846977234,54,54,54,54,54,22.3,54.0
-11891,29.098750114440918,53,56,56,53,53,22.3,54.2
-11884,29.19499659538269,55,55,53,53,53,22.3,53.8
-11879,29.290372133255005,53,54,54,53,54,22.3,53.6
-11873,29.38674521446228,54,55,56,51,55,22.3,54.2
-11868,29.48251247406006,54,53,56,52,52,22.3,53.4
-11860,29.577577590942383,54,54,53,54,53,22.3,53.6
-11852,29.67399287223816,53,55,56,54,53,22.3,54.2
-11845,29.785674571990967,53,52,54,53,55,22.3,53.4
-11840,29.88158893585205,54,54,55,55,54,22.3,54.4
-11833,29.99372124671936,52,51,55,53,52,22.3,52.6
-11832,30.088993072509766,56,54,54,54,54,22.3,54.4
-11831,30.185282945632935,53,53,53,55,52,22.3,53.2
-11830,30.281132698059082,54,55,54,54,55,22.3,54.4
-11825,30.376975536346436,53,52,53,54,54,22.3,53.2
-11817,30.472837448120117,52,55,52,55,54,22.3,53.6
-11804,30.56853699684143,55,52,53,54,52,22.3,53.2
-11784,30.663991689682007,53,52,53,53,54,22.3,53.0
-11762,30.760220766067505,53,53,52,53,53,22.3,52.8
-11736,30.85553789138794,54,53,53,54,52,22.3,53.2
-11705,30.95110774040222,55,54,54,54,55,22.3,54.4
-11672,31.047380924224854,52,53,53,54,53,22.3,53.0
-11637,31.142967700958252,53,54,53,52,52,22.3,52.8
-11598,31.238455057144165,54,53,55,51,54,22.3,53.4
-11559,31.351064205169678,52,53,52,53,54,22.3,52.8
-11524,31.446080684661865,53,54,52,51,51,22.3,52.2
-11490,31.542757034301758,51,53,51,52,51,22.3,51.6
-11454,31.638453722000122,53,54,53,52,53,22.3,53.0
-11421,31.73362708091736,53,53,53,53,53,22.3,53.0
-11387,31.82982349395752,51,52,55,54,51,22.3,52.6
-11353,31.92634630203247,54,53,53,54,53,22.3,53.4
-11319,32.02207803726196,52,53,53,52,54,22.3,52.8
-11287,32.11754631996155,51,51,51,53,52,22.3,51.6
-11254,32.2126739025116,52,51,53,53,53,22.3,52.4
-11223,32.32444429397583,53,53,51,51,55,22.3,52.6
-11192,32.42126727104187,52,53,51,54,51,22.3,52.2
-11161,32.51715040206909,53,51,53,53,52,22.3,52.4
-11130,32.61296534538269,53,53,51,53,54,22.3,52.8
-11097,32.70868730545044,54,52,51,52,53,22.3,52.4
-11064,32.80396342277527,53,52,49,51,53,22.3,51.6
-11031,32.900399684906006,50,54,52,52,53,22.3,52.2
-10998,32.99616026878357,50,51,51,51,51,22.3,50.8
-10968,33.09208416938782,51,50,51,52,53,22.3,51.4
-10942,33.187729597091675,51,54,53,52,51,22.3,52.2
-10918,33.28374266624451,53,52,50,52,52,22.3,51.8
-10898,33.379631996154785,50,51,50,51,50,22.3,50.4
-10882,33.49127435684204,52,52,51,53,52,22.3,52.0
-10870,33.58732557296753,53,50,53,50,52,22.3,51.6
-10862,33.68289279937744,53,52,52,50,52,22.3,51.8
-10852,33.77890205383301,51,52,51,51,52,22.3,51.4
-10840,33.88986945152283,51,52,51,51,51,22.3,51.2
-10826,33.98546528816223,52,51,53,51,52,22.3,51.8
-10809,34.08226776123047,51,53,50,52,51,22.3,51.4
-10793,34.17813301086426,50,51,51,53,52,22.3,51.4
-10783,34.27395057678223,52,51,52,53,51,22.3,51.8
-10774,34.369561195373535,51,51,50,54,51,22.3,51.4
-10763,34.465617418289185,51,51,50,52,51,22.3,51.0
-10753,34.56147217750549,51,50,52,49,51,22.3,50.6
-10743,34.6564416885376,50,50,51,52,52,22.3,51.0
-10733,34.75308322906494,51,53,52,52,52,22.3,52.0
-10722,34.84816384315491,51,50,51,50,52,22.3,50.8
-10708,34.94480800628662,52,51,54,51,50,22.3,51.6
-10698,35.056509256362915,50,52,51,52,51,22.3,51.2
-10694,35.151599168777466,50,50,52,52,52,22.3,51.2
-10695,35.24818134307861,51,51,51,51,50,22.3,50.8
-10699,35.34402513504028,51,52,51,51,54,22.3,51.8
-10706,35.43985891342163,52,52,52,53,50,22.3,51.8
-10716,35.53544902801514,54,53,52,50,52,22.3,52.2
-10729,35.631537675857544,51,52,52,51,50,22.3,51.2
-10749,35.726282596588135,50,51,51,51,51,22.3,50.8
-10773,35.82307529449463,51,50,51,51,54,22.3,51.4
-10801,35.91888475418091,52,51,51,52,50,22.3,51.2
-10832,36.01471781730652,50,52,51,51,52,22.3,51.2
-10868,36.110631465911865,51,52,50,52,54,22.3,51.8
-10906,36.22185921669006,51,52,50,53,51,22.3,51.4
-10948,36.31818771362305,52,51,52,50,52,22.3,51.4
-10991,36.41411089897156,52,50,51,51,52,22.3,51.2
-11034,36.50992560386658,53,53,51,50,52,22.3,51.8
-11079,36.60572075843811,51,51,51,51,52,22.3,51.2
-11122,36.701547384262085,52,52,51,49,54,22.3,51.6
-11162,36.79736542701721,53,52,50,51,52,22.3,51.6
-11202,36.89284634590149,52,52,52,51,54,22.3,52.2
-11239,37.00499391555786,53,52,55,51,53,22.3,52.8
-11272,37.10071086883545,52,50,53,51,53,22.3,51.8
-11305,37.21172332763672,52,54,53,50,53,22.3,52.4
-11332,37.30827593803406,52,53,51,51,52,22.3,51.8
-11358,37.403359174728394,51,53,53,51,54,22.3,52.4
-11378,37.500067710876465,52,52,53,51,52,22.3,52.0
-11393,37.59587860107422,52,52,52,52,53,22.3,52.2
-11404,37.69174909591675,52,52,51,52,52,22.3,51.8
-11412,37.80375361442566,53,51,52,50,50,22.3,51.2
-11418,37.899208784103394,51,52,52,52,52,22.3,51.8
-11425,37.99500751495361,53,54,54,51,52,22.3,52.8
-11435,38.0909218788147,52,52,51,54,52,22.3,52.2
-11443,38.18678593635559,51,53,52,52,51,22.3,51.8
-11453,38.28239727020264,53,51,55,53,52,22.3,52.8
-11459,38.37836146354675,52,51,52,52,53,22.3,52.0
-11459,38.473989725112915,53,53,51,51,53,22.3,52.2
-11455,38.570114612579346,50,54,53,52,52,22.3,52.2
-11447,38.66584038734436,53,52,54,53,51,22.3,52.6
-11434,38.761650800704956,52,52,52,51,52,22.3,51.8
-11416,38.85727620124817,51,51,52,52,52,22.3,51.6
-11400,38.953306913375854,53,52,53,50,50,22.3,51.6
-11383,39.04922318458557,52,50,50,52,51,22.3,51.0
-11366,39.14498949050903,52,52,52,51,53,22.3,52.0
-11353,39.240784645080566,51,51,54,52,53,22.3,52.2
-11341,39.336716175079346,51,52,53,52,53,22.3,52.2
-11333,39.432541608810425,52,51,51,54,52,22.3,52.0
-11325,39.544400453567505,50,52,53,53,51,22.3,51.8
-11317,39.63992476463318,52,52,52,53,51,22.3,52.0
-11310,39.75146269798279,51,52,52,53,52,22.3,52.0
-11303,39.84782266616821,52,53,51,50,54,22.3,52.0
-11298,39.9592227935791,53,52,51,51,52,22.3,51.8
-11293,40.055153131484985,52,52,52,52,51,22.3,51.8
-11288,40.150463819503784,52,51,54,52,52,22.3,52.2
-11282,40.24628186225891,51,51,52,52,52,22.3,51.6
-11272,40.34278702735901,52,52,52,54,51,22.3,52.2
-11260,40.43838405609131,51,51,53,51,50,22.3,51.2
-11250,40.5337872505188,52,52,50,51,52,22.3,51.4
-11234,40.630345582962036,52,51,52,52,53,22.3,52.0
-11214,40.726163387298584,51,52,54,50,51,22.3,51.6
-11190,40.82169151306152,53,51,54,52,52,22.3,52.4
-11160,40.917784452438354,53,52,52,51,51,22.3,51.8
-11128,41.02963399887085,52,51,51,53,53,22.3,52.0
-11096,41.12516403198242,51,50,51,51,50,22.3,50.6
-11063,41.22118020057678,51,52,50,51,49,22.3,50.6
-11028,41.317129611968994,54,52,51,50,52,22.3,51.8
-10987,41.412803649902344,50,52,52,52,51,22.3,51.4
-10946,41.50849390029907,51,52,50,52,52,22.3,51.4
-10906,41.62048697471619,52,51,53,52,53,22.3,52.2
-10863,41.71637296676636,52,51,50,50,52,22.3,51.0
-10819,41.81207847595215,51,52,51,52,52,22.3,51.6
-10776,41.90723919868469,50,51,52,52,51,22.3,51.2
-10731,42.003721952438354,51,51,49,50,49,22.3,50.0
-10687,42.099518060684204,51,51,49,52,50,22.3,50.6
-10644,42.19545078277588,52,51,51,50,51,22.3,51.0
-10600,42.29032611846924,51,49,50,50,51,22.3,50.2
-10557,42.386881828308105,52,50,48,51,52,22.3,50.6
-10514,42.48264741897583,51,50,51,50,51,22.3,50.6
-10465,42.578471183776855,50,51,50,51,51,22.3,50.6
-10414,42.674479961395264,51,50,51,51,50,22.3,50.6
-10363,42.77043581008911,50,50,47,51,50,22.3,49.6
-10311,42.86622095108032,48,50,51,49,50,22.3,49.6
-10256,42.9620418548584,53,51,49,49,51,22.3,50.6
-10205,43.0577826499939,51,49,52,51,51,22.3,50.8
-10156,43.15304899215698,52,51,52,49,50,22.3,50.8
-10104,43.249351263046265,50,51,49,50,51,22.3,50.2
-10051,43.36126971244812,50,49,51,50,51,22.3,50.2
-10001,43.45665979385376,50,50,49,51,50,22.3,50.0
-9952,43.55252432823181,51,49,50,51,51,22.3,50.4
-9900,43.64809799194336,51,49,49,50,50,22.3,49.8
-9846,43.760075092315674,50,51,50,52,48,22.3,50.2
-9793,43.85648059844971,49,50,51,49,51,22.3,50.0
-9737,43.96776628494263,49,48,49,50,48,22.3,48.8
-9679,44.063968896865845,51,50,50,48,47,22.3,49.2
-9622,44.17579388618469,49,50,50,49,49,22.3,49.4
-9564,44.27147912979126,49,49,47,49,50,22.3,48.8
-9507,44.36757969856262,50,47,49,48,50,22.3,48.8
-9448,44.46327066421509,49,47,50,47,49,22.3,48.4
-9393,44.5591197013855,49,50,50,48,47,22.3,48.8
-9339,44.6549072265625,49,48,49,50,47,22.3,48.6
-9285,44.766236543655396,47,48,47,49,49,22.3,48.0
-9232,44.86264419555664,50,49,48,49,48,22.3,48.8
-9180,44.95843553543091,48,48,48,50,48,22.3,48.4
-9126,45.053955078125,49,48,49,50,48,22.3,48.8
-9069,45.165199279785156,48,47,51,48,48,22.3,48.4
-9014,45.26191473007202,47,47,48,48,47,22.3,47.4
