finestep,time,c_0,c_1,c_2,c_3,c_4,temp,c_mean
29382.109375,127.03549122810364,-79,-78,-80,-76,-80,20.4,-78.6
29425.7421875,127.13182520866394,-79,-77,-79,-79,-80,20.4,-78.8
29476.8984375,127.22683548927307,-79,-80,-78,-79,-78,20.4,-78.8
29524.78125,127.32339859008789,-81,-80,-77,-80,-78,20.4,-79.2
29570.0234375,127.41930794715881,-77,-79,-81,-78,-80,20.4,-79.0
29616.375,127.5149405002594,-81,-82,-81,-79,-79,20.4,-80.4
29659.453125,127.61083507537842,-80,-84,-83,-81,-84,20.4,-82.4
29696.15625,127.7069354057312,-80,-78,-80,-81,-79,20.4,-79.6
29727.8828125,127.80294299125671,-80,-78,-80,-80,-80,20.4,-79.6
29755.0546875,127.89874219894409,-81,-77,-81,-80,-81,20.4,-80.0
29782.171875,127.99463319778442,-82,-80,-84,-81,-83,20.4,-82.0
29814.0078125,128.0899178981781,-79,-82,-81,-82,-79,20.4,-80.6
29852.3515625,128.1863865852356,-81,-83,-81,-82,-80,20.4,-81.4
29895.1796875,128.28235530853271,-81,-82,-83,-81,-81,20.4,-81.6
29942.140625,128.37796115875244,-81,-83,-79,-80,-83,20.4,-81.2
29986.0703125,128.4734354019165,-81,-80,-83,-82,-81,20.4,-81.4
30028.75,128.56994795799255,-82,-81,-83,-81,-81,20.4,-81.6
30070.6171875,128.66547346115112,-81,-82,-82,-82,-81,20.4,-81.6
30112.8125,128.76168942451477,-80,-82,-80,-77,-81,20.4,-80.0
30155.9453125,128.85674929618835,-80,-84,-81,-81,-85,20.4,-82.2
30198.4375,128.95335340499878,-82,-80,-80,-83,-85,20.4,-82.0
30240.9296875,129.0487334728241,-84,-82,-82,-84,-83,20.4,-83.0
30286.671875,129.14537048339844,-83,-83,-82,-80,-85,20.4,-82.6
30328.203125,129.24110102653503,-83,-83,-82,-78,-83,20.4,-81.8
30366.7890625,129.33641409873962,-82,-82,-84,-82,-81,20.4,-82.2
30403.484375,129.43221926689148,-85,-83,-83,-81,-83,20.4,-83.0
30435.9609375,129.528804063797,-81,-83,-87,-84,-80,20.4,-83.0
30461.671875,129.62393712997437,-84,-85,-83,-82,-83,20.4,-83.4
30482.25,129.72035193443298,-81,-85,-85,-84,-82,20.4,-83.4
30503.3984375,129.81648707389832,-83,-83,-84,-82,-83,20.4,-83.0
30525.375,129.91173005104065,-84,-85,-81,-84,-84,20.4,-83.6
30547.46875,130.00720882415771,-83,-86,-83,-81,-85,20.4,-83.6
30566.6484375,130.1035840511322,-80,-84,-84,-82,-85,20.4,-83.0
30587.90625,130.19966888427734,-85,-85,-86,-85,-83,20.4,-84.8
30607.890625,130.2957022190094,-82,-82,-85,-84,-83,20.4,-83.2
30627.7265625,130.3914852142334,-84,-86,-85,-84,-85,20.4,-84.8
30649.78125,130.48703503608704,-85,-85,-85,-83,-83,20.4,-84.2
30671.0078125,130.58375787734985,-83,-83,-88,-83,-84,20.4,-84.2
30686.8359375,130.67856740951538,-85,-87,-84,-85,-83,20.4,-84.8
30698.1875,130.77499890327454,-85,-83,-84,-81,-84,20.4,-83.4
30706.8203125,130.8711175918579,-89,-86,-85,-86,-82,20.4,-85.6
30709.7109375,130.96694946289062,-84,-85,-86,-82,-85,20.4,-84.4
30708.6015625,131.06304812431335,-87,-84,-89,-85,-86,20.4,-86.2
30700.5390625,131.15886926651,-86,-82,-84,-86,-87,20.4,-85.0
30687.8828125,131.2542941570282,-83,-83,-84,-85,-85,20.4,-84.0
30670.15625,131.3501808643341,-85,-83,-84,-86,-85,20.4,-84.6
30650.2890625,131.4467430114746,-85,-83,-85,-88,-83,20.4,-84.8
30629.625,131.5419671535492,-85,-86,-84,-85,-85,20.4,-85.0
30608.8828125,131.63807344436646,-87,-84,-84,-84,-85,20.4,-84.8
30587.0390625,131.73373556137085,-85,-83,-85,-83,-85,20.4,-84.2
30565.5,131.82925748825073,-83,-85,-82,-84,-86,20.4,-84.0
30546.0234375,131.92539286613464,-86,-85,-87,-86,-85,20.4,-85.8
30530.7421875,132.02094721794128,-86,-85,-87,-85,-82,20.4,-85.0
30519.0546875,132.11718893051147,-86,-85,-84,-84,-87,20.4,-85.2
30510.8203125,132.21336007118225,-85,-85,-84,-86,-87,20.4,-85.4
30504.7265625,132.30954885482788,-88,-86,-83,-84,-85,20.4,-85.2
30501.265625,132.40477061271667,-85,-84,-86,-85,-85,20.4,-85.0
30496.75,132.50076174736023,-83,-84,-86,-83,-85,20.4,-84.2
30487.875,132.5964696407318,-84,-84,-85,-82,-89,20.4,-84.8
30476.7578125,132.6920816898346,-88,-83,-83,-86,-84,20.4,-84.8
30462.7109375,132.78843545913696,-85,-87,-84,-84,-85,20.4,-85.0
30445.984375,132.88454627990723,-85,-84,-84,-83,-85,20.4,-84.2
30426.2734375,132.98044395446777,-86,-84,-85,-83,-82,20.4,-84.0
30406.546875,133.07648587226868,-86,-84,-82,-83,-84,20.4,-83.8
30389.0625,133.17236852645874,-83,-84,-82,-84,-83,20.4,-83.2
30372.296875,133.26840138435364,-86,-84,-86,-83,-83,20.4,-84.4
30361.734375,133.36359858512878,-84,-82,-84,-83,-85,20.4,-83.6
30350.78125,133.45984768867493,-85,-86,-82,-84,-83,20.4,-84.0
30340.171875,133.55551505088806,-85,-86,-83,-86,-86,20.4,-85.2
30333.171875,133.65175223350525,-86,-84,-84,-84,-84,20.4,-84.4
30330.53125,133.74737405776978,-84,-86,-83,-86,-84,20.4,-84.6
30328.5,133.84376215934753,-85,-83,-85,-85,-86,20.4,-84.8
30328.1484375,133.93906164169312,-86,-84,-83,-82,-85,20.4,-84.0
30327.7578125,134.03526949882507,-85,-83,-84,-86,-85,20.4,-84.6
30326.203125,134.13079404830933,-87,-84,-86,-83,-85,20.4,-85.0
30322.2734375,134.22733974456787,-86,-83,-84,-83,-86,20.4,-84.4
30318.34375,134.3225839138031,-84,-85,-85,-87,-84,20.4,-85.0
30314.734375,134.41912508010864,-85,-87,-86,-85,-85,20.4,-85.6
30312.140625,134.51444029808044,-85,-87,-85,-84,-83,20.4,-84.8
30308.515625,134.61081075668335,-84,-86,-85,-85,-85,20.4,-85.0
30301.96875,134.7065908908844,-83,-85,-84,-85,-83,20.4,-84.0
30297.109375,134.802640914917,-83,-83,-84,-85,-83,20.4,-83.6
30291.1484375,134.89853954315186,-83,-85,-84,-86,-81,20.4,-83.8
30285.96875,134.99420070648193,-87,-86,-83,-84,-84,20.4,-84.8
30282.015625,135.09031319618225,-84,-83,-85,-84,-84,20.4,-84.0
30279.671875,135.1861927509308,-84,-82,-84,-86,-85,20.4,-84.2
30277.453125,135.28211855888367,-86,-85,-83,-86,-83,20.4,-84.6
30275.2109375,135.3775839805603,-86,-81,-84,-84,-83,20.4,-83.6
30271.0546875,135.4735085964203,-84,-82,-86,-84,-83,20.4,-83.8
30265.5859375,135.5699746608734,-84,-85,-86,-85,-84,20.4,-84.8
30261.3984375,135.66570615768433,-82,-86,-86,-85,-85,20.4,-84.8
30254.234375,135.7612817287445,-84,-85,-83,-85,-84,20.4,-84.2
30242.8046875,135.8572337627411,-85,-83,-84,-84,-82,20.4,-83.6
30226.703125,135.95267176628113,-86,-85,-84,-86,-85,20.4,-85.2
30205.25,136.04926443099976,-86,-86,-85,-85,-83,20.4,-85.0
30181.203125,136.14492535591125,-86,-86,-86,-85,-83,20.4,-85.2
30153.3203125,136.24035787582397,-82,-86,-85,-84,-84,20.4,-84.2
30126.9921875,136.33629059791565,-87,-84,-81,-83,-87,20.4,-84.4
30103.828125,136.43251490592957,-85,-86,-84,-85,-86,20.4,-85.2
30085.796875,136.5281047821045,-88,-85,-84,-82,-86,20.4,-85.0
30072.2890625,136.62398266792297,-83,-86,-82,-87,-84,20.4,-84.4
30057.8203125,136.7201337814331,-85,-85,-87,-85,-85,20.4,-85.4
30042.609375,136.81631016731262,-85,-85,-83,-85,-87,20.4,-85.0
30024.734375,136.91212916374207,-87,-83,-83,-82,-87,20.4,-84.4
30012.4453125,137.00739765167236,-87,-85,-84,-84,-85,20.4,-85.0
30003.3984375,137.10397148132324,-82,-85,-84,-83,-86,20.4,-84.0
29997.2109375,137.19990229606628,-86,-86,-85,-82,-83,20.4,-84.4
29994.140625,137.2951545715332,-84,-85,-83,-82,-86,20.4,-84.0
29989.765625,137.39085626602173,-84,-85,-84,-84,-84,20.4,-84.2
29986.28125,137.48717212677002,-83,-87,-84,-84,-84,20.4,-84.4
29980.2578125,137.58292198181152,-84,-86,-83,-85,-86,20.4,-84.8
29971.8359375,137.67913126945496,-85,-85,-83,-85,-86,20.4,-84.8
29960.890625,137.77526307106018,-87,-83,-86,-84,-83,20.4,-84.6
29945.1875,137.87024593353271,-85,-87,-86,-84,-86,20.4,-85.6
29924.7890625,137.96711468696594,-84,-85,-87,-85,-84,20.4,-85.0
29902.4609375,138.06301259994507,-85,-85,-84,-85,-83,20.4,-84.4
29878.5078125,138.15802574157715,-86,-86,-85,-84,-85,20.4,-85.2
29852.75,138.25402641296387,-85,-85,-84,-87,-84,20.4,-85.0
29828.1171875,138.35044932365417,-85,-83,-87,-84,-85,20.4,-84.8
29802.1953125,138.44641757011414,-84,-84,-83,-84,-84,20.4,-83.8
29774.90625,138.54201793670654,-83,-84,-83,-84,-85,20.4,-83.8
29746.8671875,138.637921333313,-85,-83,-83,-88,-86,20.4,-85.0
29716.8359375,138.73384928703308,-85,-85,-85,-87,-84,20.4,-85.2
29686.1015625,138.83027243614197,-85,-85,-84,-86,-83,20.4,-84.6
29654.8515625,138.92554378509521,-83,-85,-82,-85,-86,20.4,-84.2
29621.1875,139.02153205871582,-85,-85,-85,-85,-85,20.4,-85.0
29587.6796875,139.11732149124146,-87,-88,-84,-87,-85,20.4,-86.2
29554.625,139.2134132385254,-84,-84,-84,-84,-83,20.4,-83.8
29518.75,139.30914115905762,-83,-81,-86,-84,-83,20.4,-83.4
29480.890625,139.40455389022827,-82,-82,-82,-83,-85,20.4,-82.8
29435.25,139.50074315071106,-84,-84,-84,-84,-87,20.4,-84.6
29390.4453125,139.59654784202576,-84,-86,-83,-86,-84,20.4,-84.6
29349.1640625,139.69229340553284,-86,-84,-82,-83,-87,20.4,-84.4
29307.3671875,139.78835248947144,-88,-84,-86,-86,-85,20.4,-85.8
29267.046875,139.88475036621094,-87,-83,-84,-85,-82,20.4,-84.2
29228.78125,139.98061156272888,-82,-85,-85,-84,-84,20.4,-84.0
29188.609375,140.0763394832611,-83,-83,-83,-83,-85,20.4,-83.4
29148.0,140.17263388633728,-84,-84,-83,-81,-84,20.4,-83.2
29108.609375,140.26824259757996,-85,-85,-84,-84,-84,20.4,-84.4
29066.578125,140.3638231754303,-83,-81,-81,-83,-83,20.4,-82.2
29018.2421875,140.46028852462769,-86,-83,-82,-84,-84,20.4,-83.8
28963.953125,140.55561590194702,-83,-83,-82,-84,-82,20.4,-82.8
28905.515625,140.65205669403076,-84,-81,-83,-82,-81,20.4,-82.2
28845.9453125,140.7477366924286,-81,-83,-82,-84,-84,20.4,-82.8
28784.8828125,140.8431293964386,-84,-82,-79,-82,-83,20.4,-82.0
28719.1484375,140.93987441062927,-80,-82,-81,-79,-84,20.4,-81.2
28650.625,141.03535842895508,-85,-84,-84,-82,-81,20.4,-83.2
28575.8515625,141.13127064704895,-81,-82,-82,-81,-83,20.4,-81.8
28501.9375,141.22736930847168,-82,-83,-82,-82,-85,20.4,-82.8
28431.546875,141.32291555404663,-85,-82,-82,-85,-82,20.4,-83.2
28358.4296875,141.41869616508484,-82,-81,-82,-80,-82,20.4,-81.4
28287.3515625,141.51493382453918,-82,-81,-82,-83,-80,20.4,-81.6
28219.015625,141.61005854606628,-82,-81,-80,-82,-80,20.4,-81.0
28154.015625,141.70674109458923,-81,-82,-82,-82,-80,20.4,-81.4
28094.140625,141.80235528945923,-79,-80,-81,-82,-84,20.4,-81.2
28040.28125,141.89804983139038,-80,-82,-82,-83,-83,20.4,-82.0
27990.3515625,141.99405336380005,-84,-84,-80,-80,-82,20.4,-82.0
27940.34375,142.09001636505127,-82,-81,-81,-82,-81,20.4,-81.4
27891.1328125,142.1861538887024,-81,-79,-81,-81,-83,20.4,-81.0
27841.8203125,142.28174448013306,-81,-81,-83,-83,-79,20.4,-81.4
27795.2734375,142.37826108932495,-85,-79,-82,-83,-79,20.4,-81.6
27747.796875,142.4731478691101,-83,-81,-82,-82,-78,20.4,-81.2
27701.5859375,142.57022380828857,-82,-82,-79,-83,-80,20.4,-81.2
27655.8671875,142.6657919883728,-81,-81,-80,-83,-79,20.4,-80.8
27609.984375,142.76101231575012,-83,-82,-81,-84,-83,20.4,-82.6
27562.2421875,142.85749459266663,-83,-80,-78,-80,-81,20.4,-80.4
27520.859375,142.95293402671814,-81,-79,-79,-82,-82,20.4,-80.6
27484.71875,143.0489068031311,-83,-80,-80,-79,-80,20.4,-80.4
27452.7265625,143.14531207084656,-79,-79,-80,-79,-81,20.4,-79.6
27424.9765625,143.2411334514618,-81,-81,-79,-79,-80,20.4,-80.0
27403.1953125,143.33622455596924,-80,-80,-79,-82,-79,20.4,-80.0
27388.90625,143.43278622627258,-82,-80,-80,-83,-80,20.4,-81.0
27372.2578125,143.52807593345642,-81,-77,-80,-81,-80,20.4,-79.8
27354.9140625,143.62439727783203,-81,-82,-80,-80,-81,20.4,-80.8
27337.8515625,143.71996092796326,-82,-81,-81,-80,-81,20.4,-81.0
27323.53125,143.81605911254883,-81,-82,-79,-81,-79,20.4,-80.4
27312.5234375,143.91234278678894,-83,-80,-79,-79,-81,20.4,-80.4
27305.1171875,144.00824189186096,-80,-80,-81,-85,-79,20.4,-81.0
27301.1953125,144.103857755661,-81,-82,-80,-78,-80,20.4,-80.2
27298.9765625,144.19950222969055,-80,-79,-83,-80,-81,20.4,-80.6
27294.171875,144.29564905166626,-78,-78,-81,-80,-81,20.4,-79.6
27290.484375,144.39149928092957,-82,-78,-78,-81,-79,20.4,-79.6
27288.1953125,144.487135887146,-78,-80,-79,-82,-80,20.4,-79.8
27286.6796875,144.58313512802124,-78,-82,-78,-79,-80,20.4,-79.4
27288.5078125,144.6791250705719,-80,-79,-80,-81,-81,20.4,-80.2
27296.6796875,144.7749228477478,-78,-77,-76,-78,-78,20.4,-77.4
27308.0703125,144.8711268901825,-80,-80,-80,-81,-79,20.4,-80.0
27321.359375,144.96653604507446,-77,-78,-81,-80,-81,20.4,-79.4
27335.5859375,145.0622787475586,-79,-80,-79,-79,-80,20.4,-79.4
27349.625,145.15876626968384,-78,-79,-77,-81,-81,20.4,-79.2
27360.8359375,145.25518250465393,-81,-81,-78,-80,-80,20.4,-80.0
27366.3125,145.36636638641357,-77,-82,-80,-78,-80,20.4,-79.4
27366.1015625,145.46231174468994,-80,-79,-78,-81,-80,20.4,-79.6
27364.1484375,145.55803871154785,-79,-84,-81,-82,-81,20.4,-81.4
27355.4375,145.6536886692047,-80,-80,-79,-82,-82,20.4,-80.6
27343.59375,145.7497375011444,-79,-78,-80,-81,-80,20.4,-79.6
27333.6015625,145.8457269668579,-83,-80,-78,-80,-80,20.4,-80.2
27323.5,145.94190549850464,-80,-80,-78,-79,-78,20.4,-79.0
27312.859375,146.0371813774109,-82,-78,-82,-80,-81,20.4,-80.6
27304.6171875,146.13349890708923,-81,-79,-79,-80,-84,20.4,-80.6
27291.734375,146.22962713241577,-81,-79,-81,-82,-79,20.4,-80.4
27276.4453125,146.32521200180054,-82,-79,-82,-81,-80,20.4,-80.8
27255.2265625,146.4214026927948,-77,-79,-81,-79,-83,20.4,-79.8
27229.6171875,146.51697492599487,-81,-78,-80,-78,-81,20.4,-79.6
27201.203125,146.61279940605164,-80,-80,-80,-81,-82,20.4,-80.6
27168.421875,146.70914340019226,-79,-81,-81,-80,-83,20.4,-80.8
27135.453125,146.80402207374573,-83,-78,-83,-80,-80,20.4,-80.8
27100.609375,146.9003632068634,-82,-78,-79,-82,-78,20.4,-79.8
27068.9296875,146.99600529670715,-77,-78,-77,-79,-78,20.4,-77.8
27038.8671875,147.09215021133423,-81,-80,-80,-80,-77,20.4,-79.6
27008.6171875,147.18794751167297,-82,-77,-77,-76,-78,20.4,-78.0
26976.9296875,147.28391194343567,-80,-76,-81,-79,-79,20.4,-79.0
26943.6796875,147.38021111488342,-81,-80,-81,-81,-77,20.4,-80.0
26910.1875,147.4761393070221,-80,-79,-80,-78,-78,20.4,-79.0
26876.15625,147.57184720039368,-80,-80,-78,-78,-80,20.4,-79.2
26839.265625,147.66798901557922,-81,-81,-79,-81,-79,20.4,-80.2
26802.640625,147.7636842727661,-79,-79,-78,-77,-79,20.4,-78.4
26769.6953125,147.8596076965332,-81,-80,-78,-76,-80,20.4,-79.0
26739.3359375,147.9556872844696,-81,-78,-80,-79,-80,20.4,-79.6
26709.859375,148.05118441581726,-77,-79,-78,-77,-78,20.4,-77.8
26678.203125,148.14744424819946,-78,-78,-79,-79,-78,20.4,-78.4
26649.25,148.2423734664917,-80,-82,-80,-75,-78,20.4,-79.0
26623.203125,148.33915972709656,-79,-78,-77,-78,-84,20.4,-79.2
26595.109375,148.4350140094757,-77,-80,-76,-78,-82,20.4,-78.6
26567.0625,148.53102445602417,-79,-81,-78,-76,-80,20.4,-78.8
26537.4921875,148.62619876861572,-80,-78,-80,-78,-79,20.4,-79.0
26506.5078125,148.72260332107544,-76,-78,-77,-77,-83,20.4,-78.2
26470.015625,148.8185338973999,-82,-77,-80,-79,-79,20.4,-79.4
26428.7890625,148.91437220573425,-78,-78,-82,-80,-80,20.4,-79.6
26388.3203125,149.01021718978882,-77,-79,-79,-78,-78,20.4,-78.2
26348.3515625,149.1058189868927,-76,-77,-80,-78,-76,20.4,-77.4
26308.734375,149.20216536521912,-79,-80,-77,-78,-79,20.4,-78.6
26262.6328125,149.29805898666382,-78,-80,-77,-79,-76,20.4,-78.0
26213.9921875,149.39401531219482,-80,-80,-77,-78,-80,20.4,-79.0
26163.2578125,149.48935103416443,-79,-78,-79,-79,-79,20.4,-78.8
26108.9375,149.58536076545715,-78,-77,-80,-77,-76,20.4,-77.6
26054.4296875,149.68166756629944,-78,-77,-77,-78,-74,20.4,-76.8
25997.6875,149.77751278877258,-79,-78,-77,-78,-75,20.4,-77.4
25940.9140625,149.87358474731445,-77,-79,-79,-78,-76,20.4,-77.8
25886.7109375,149.96939039230347,-81,-75,-79,-76,-76,20.4,-77.4
25832.8203125,150.06476497650146,-80,-79,-78,-74,-78,20.4,-77.8
25782.46875,150.16113471984863,-76,-78,-76,-79,-77,20.4,-77.2
25737.2265625,150.25634121894836,-77,-77,-77,-76,-79,20.4,-77.2
25692.5078125,150.35289692878723,-81,-76,-77,-79,-77,20.4,-78.0
25651.4375,150.44809651374817,-75,-79,-80,-78,-76,20.4,-77.6
25615.5703125,150.54402613639832,-75,-77,-76,-78,-75,20.4,-76.2
25584.7265625,150.64036798477173,-78,-76,-74,-77,-74,20.4,-75.8
25559.890625,150.73658061027527,-77,-76,-78,-77,-76,20.4,-76.8
25538.5390625,150.83223628997803,-75,-78,-78,-75,-79,20.4,-77.0
25517.9296875,150.9282524585724,-76,-77,-78,-74,-77,20.4,-76.4
25499.875,151.023277759552,-77,-75,-79,-77,-77,20.4,-77.0
25482.265625,151.11933946609497,-76,-79,-77,-77,-77,20.4,-77.2
25466.3359375,151.2154998779297,-76,-77,-78,-74,-76,20.4,-76.2
25452.8984375,151.3114414215088,-76,-75,-75,-76,-76,20.4,-75.6
25441.9375,151.40759873390198,-77,-76,-77,-77,-76,20.4,-76.6
25433.84375,151.503568649292,-78,-76,-77,-75,-76,20.4,-76.4
25423.7578125,151.59955739974976,-77,-76,-74,-76,-76,20.4,-75.8
25413.328125,151.6953580379486,-77,-76,-77,-77,-76,20.4,-76.6
25404.6640625,151.7910716533661,-77,-75,-77,-77,-78,20.4,-76.8
25396.84375,151.88660311698914,-76,-77,-74,-77,-75,20.4,-75.8
25389.109375,151.98291611671448,-74,-76,-76,-77,-76,20.4,-75.8
25382.34375,152.0788118839264,-76,-77,-74,-75,-74,20.4,-75.2
25377.875,152.17485809326172,-75,-78,-75,-76,-78,20.4,-76.4
25377.2578125,152.26987600326538,-76,-77,-74,-77,-75,20.4,-75.8
25377.84375,152.3663215637207,-73,-77,-75,-76,-77,20.4,-75.6
25375.921875,152.4623761177063,-77,-78,-75,-76,-77,20.4,-76.6
25374.5234375,152.55814576148987,-77,-78,-77,-76,-79,20.4,-77.4
25376.6328125,152.65419697761536,-76,-77,-76,-78,-78,20.4,-77.0
25383.2890625,152.74998116493225,-76,-76,-77,-74,-79,20.4,-76.4
25396.078125,152.84596586227417,-76,-77,-76,-76,-78,20.4,-76.6
25413.484375,152.94182896614075,-76,-76,-74,-74,-76,20.4,-75.2
25431.9921875,153.0371434688568,-73,-80,-79,-77,-79,20.4,-77.6
25448.5390625,153.1335916519165,-76,-73,-76,-79,-74,20.4,-75.6
25465.515625,153.2295000553131,-76,-76,-75,-75,-76,20.4,-75.6
25482.90625,153.32542419433594,-77,-77,-78,-77,-77,20.4,-77.2
25502.0703125,153.42104601860046,-74,-78,-77,-76,-78,20.4,-76.6
25515.0625,153.51666283607483,-76,-76,-78,-76,-76,20.4,-76.4
25520.5078125,153.61281657218933,-76,-77,-80,-77,-78,20.4,-77.6
25524.7734375,153.7090368270874,-79,-75,-78,-74,-77,20.4,-76.6
25526.3828125,153.80415773391724,-76,-76,-75,-76,-76,20.4,-75.8
25526.4296875,153.90035557746887,-79,-78,-79,-78,-75,20.4,-77.8
25521.890625,153.99602603912354,-80,-75,-78,-76,-76,20.4,-77.0
25511.25,154.0921652317047,-78,-78,-76,-78,-76,20.4,-77.2
25500.6328125,154.18804359436035,-77,-76,-78,-75,-76,20.4,-76.4
25491.3203125,154.28412079811096,-75,-76,-80,-75,-78,20.4,-76.8
25482.6796875,154.379864692688,-75,-77,-76,-81,-77,20.4,-77.2
25473.53125,154.47549438476562,-78,-76,-76,-79,-79,20.4,-77.6
25464.515625,154.5719485282898,-76,-76,-75,-75,-75,20.4,-75.4
25455.6953125,154.66762948036194,-76,-76,-77,-76,-75,20.4,-76.0
25445.9453125,154.76358842849731,-76,-76,-78,-75,-76,20.4,-76.2
25437.15625,154.85915160179138,-75,-73,-77,-77,-78,20.4,-76.0
25428.4609375,154.95535373687744,-76,-78,-77,-78,-74,20.4,-76.6
25420.0,155.0514566898346,-75,-77,-75,-76,-76,20.4,-75.8
