finestep,time,c_0,c_1,c_2,c_3,c_4,temp,c_mean
26716,8.52869725227356,-63,-64,-62,-60,-62,22.3,-62.2
26767,8.6250479221344,-60,-61,-62,-63,-64,22.3,-62.0
26815,8.720109224319458,-62,-61,-64,-62,-62,22.3,-62.2
26861,8.816924571990967,-59,-64,-61,-61,-61,22.3,-61.2
26906,8.927860498428345,-64,-65,-64,-62,-61,22.3,-63.2
26948,9.023529052734375,-62,-64,-62,-63,-62,22.3,-62.6
26991,9.135984420776367,-61,-63,-65,-65,-64,22.3,-63.6
27035,9.232038736343384,-63,-61,-64,-62,-66,22.3,-63.2
27080,9.327726364135742,-61,-63,-63,-63,-64,22.3,-62.8
27128,9.439618349075317,-63,-62,-63,-60,-63,22.3,-62.2
27177,9.55098581314087,-63,-61,-63,-63,-63,22.3,-62.6
27226,9.646862506866455,-63,-64,-64,-64,-61,22.3,-63.2
27276,9.742836475372314,-64,-62,-66,-65,-66,22.3,-64.6
27323,9.855367422103882,-63,-60,-63,-65,-63,22.3,-62.8
27369,9.950822830200195,-64,-64,-62,-65,-63,22.3,-63.6
27414,10.04651927947998,-66,-65,-63,-67,-61,22.3,-64.4
27459,10.141780376434326,-63,-63,-64,-66,-65,22.3,-64.2
27500,10.23829197883606,-64,-64,-67,-64,-63,22.3,-64.4
27537,10.334041118621826,-66,-65,-65,-63,-64,22.3,-64.6
27570,10.429990768432617,-66,-67,-64,-65,-67,22.3,-65.8
27602,10.541813611984253,-64,-64,-65,-61,-65,22.3,-63.8
27631,10.63763976097107,-65,-63,-66,-65,-65,22.3,-64.8
27655,10.73286747932434,-62,-63,-64,-66,-66,22.3,-64.2
27675,10.82926607131958,-63,-63,-64,-67,-66,22.3,-64.6
27689,10.925097227096558,-66,-65,-63,-66,-63,22.3,-64.6
27700,11.019808292388916,-65,-65,-63,-66,-65,22.3,-64.8
27705,11.116710424423218,-63,-63,-64,-66,-62,22.3,-63.6
27707,11.211884260177612,-64,-67,-66,-60,-63,22.3,-64.0
27704,11.308440208435059,-65,-67,-65,-67,-66,22.3,-66.0
27697,11.40425181388855,-63,-67,-65,-64,-62,22.3,-64.2
27687,11.50009560585022,-67,-65,-67,-66,-63,22.3,-65.6
27672,11.595880031585693,-64,-63,-66,-64,-65,22.3,-64.4
27653,11.706959009170532,-65,-65,-67,-67,-66,22.3,-66.0
27629,11.802783966064453,-66,-65,-67,-64,-63,22.3,-65.0
27600,11.899309873580933,-67,-67,-64,-63,-65,22.3,-65.2
27566,11.994453430175781,-67,-64,-65,-63,-66,22.3,-65.0
27528,12.10650372505188,-66,-63,-69,-65,-67,22.3,-66.0
27486,12.202437162399292,-62,-64,-65,-65,-63,22.3,-63.8
27439,12.314835548400879,-63,-66,-64,-63,-69,22.3,-65.0
27386,12.41025424003601,-66,-65,-65,-64,-66,22.3,-65.2
27332,12.521833181381226,-64,-65,-67,-63,-65,22.3,-64.8
27278,12.617776870727539,-63,-65,-65,-66,-65,22.3,-64.8
27223,12.729684114456177,-64,-67,-61,-67,-63,22.3,-64.4
27163,12.841206073760986,-64,-62,-66,-63,-65,22.3,-64.0
27100,12.93718147277832,-64,-66,-63,-66,-64,22.3,-64.6
27032,13.032651901245117,-65,-64,-68,-64,-64,22.3,-65.0
26965,13.128262996673584,-64,-66,-64,-62,-66,22.3,-64.4
26895,13.224305152893066,-63,-64,-63,-64,-63,22.3,-63.4
26824,13.320769786834717,-61,-62,-63,-64,-64,22.3,-62.8
26751,13.416494846343994,-62,-68,-63,-63,-62,22.3,-63.6
26681,13.512403964996338,-63,-66,-65,-63,-63,22.3,-64.0
26610,13.60825800895691,-62,-63,-62,-64,-63,22.3,-62.8
26539,13.719402313232422,-63,-65,-64,-63,-65,22.3,-64.0
26465,13.815898656845093,-59,-65,-64,-64,-63,22.3,-63.0
26393,13.927015781402588,-64,-62,-63,-61,-64,22.3,-62.8
26322,14.02340817451477,-64,-62,-62,-64,-64,22.3,-63.2
26252,14.119326114654541,-62,-64,-62,-65,-62,22.3,-63.0
26185,14.21518850326538,-63,-63,-63,-63,-63,22.3,-63.0
26120,14.310884714126587,-62,-61,-65,-60,-64,22.3,-62.4
26060,14.406694889068604,-62,-65,-60,-62,-64,22.3,-62.6
26001,14.51809048652649,-60,-62,-61,-61,-62,22.3,-61.2
25943,14.614155054092407,-64,-65,-61,-63,-63,22.3,-63.2
25881,14.726211547851562,-64,-63,-60,-64,-60,22.3,-62.2
25817,14.837955474853516,-63,-59,-64,-61,-66,22.3,-62.6
25752,14.932719945907593,-63,-62,-62,-60,-63,22.3,-62.0
25687,15.029772281646729,-61,-61,-65,-63,-60,22.3,-62.0
25617,15.125476598739624,-62,-61,-62,-58,-61,22.3,-60.8
25548,15.221418619155884,-64,-61,-64,-64,-64,22.3,-63.4
25476,15.317106008529663,-62,-63,-63,-63,-58,22.3,-61.8
25405,15.412970542907715,-62,-61,-61,-64,-63,22.3,-62.2
25331,15.524659633636475,-60,-62,-60,-64,-61,22.3,-61.4
25253,15.620130062103271,-61,-59,-61,-60,-65,22.3,-61.2
25170,15.716124773025513,-60,-61,-64,-61,-59,22.3,-61.0
25087,15.811753749847412,-63,-62,-59,-62,-63,22.3,-61.8
25004,15.924075841903687,-59,-62,-60,-62,-63,22.3,-61.2
24920,16.01995873451233,-63,-60,-61,-62,-60,22.3,-61.2
24832,16.13087034225464,-60,-60,-62,-61,-60,22.3,-60.6
24747,16.243163108825684,-63,-59,-59,-60,-61,22.3,-60.4
24667,16.338148593902588,-60,-60,-61,-62,-59,22.3,-60.4
24591,16.435070991516113,-60,-61,-60,-62,-59,22.3,-60.4
24516,16.53066897392273,-59,-60,-60,-62,-61,22.3,-60.4
24449,16.642287015914917,-59,-62,-59,-60,-58,22.3,-59.6
24388,16.754302501678467,-61,-58,-58,-60,-61,22.3,-59.6
24331,16.865840196609497,-63,-59,-60,-60,-59,22.3,-60.2
24280,16.9612398147583,-60,-61,-61,-62,-60,22.3,-60.8
24230,17.07382106781006,-59,-62,-60,-58,-60,22.3,-59.8
24183,17.184927463531494,-60,-62,-60,-60,-61,22.3,-60.6
24139,17.29680824279785,-58,-61,-61,-60,-60,22.3,-60.0
24100,17.393115043640137,-61,-60,-59,-61,-59,22.3,-60.0
24061,17.489208221435547,-59,-60,-58,-60,-59,22.3,-59.2
24020,17.58484435081482,-57,-59,-61,-61,-60,22.3,-59.6
23979,17.680830240249634,-59,-61,-59,-58,-60,22.3,-59.4
23937,17.776604175567627,-61,-58,-61,-60,-59,22.3,-59.8
23895,17.871946573257446,-58,-59,-58,-59,-59,22.3,-58.6
23853,17.96836757659912,-59,-58,-61,-58,-62,22.3,-59.6
23812,18.06404948234558,-60,-56,-59,-61,-59,22.3,-59.0
23773,18.15958595275879,-59,-59,-60,-56,-56,22.3,-58.0
23734,18.255878925323486,-60,-58,-59,-58,-59,22.3,-58.8
23695,18.35156798362732,-58,-58,-58,-56,-57,22.3,-57.4
23662,18.447473287582397,-59,-59,-59,-58,-57,22.3,-58.4
23635,18.542623043060303,-60,-58,-58,-59,-57,22.3,-58.4
23609,18.63915991783142,-59,-59,-59,-58,-57,22.3,-58.4
23581,18.734874486923218,-60,-56,-57,-58,-59,22.3,-58.0
23554,18.8308367729187,-57,-60,-60,-60,-56,22.3,-58.6
23529,18.926669120788574,-59,-58,-58,-59,-57,22.3,-58.2
23507,19.02249503135681,-59,-57,-60,-62,-57,22.3,-59.0
23483,19.118227005004883,-57,-61,-58,-60,-57,22.3,-58.6
23455,19.213415145874023,-59,-59,-59,-58,-59,22.3,-58.8
23425,19.325374364852905,-57,-58,-60,-58,-58,22.3,-58.2
23393,19.421210527420044,-56,-57,-57,-59,-57,22.3,-57.2
23365,19.533209562301636,-58,-59,-58,-58,-59,22.3,-58.4
23336,19.62930965423584,-57,-58,-61,-60,-60,22.3,-59.2
23306,19.74081254005432,-58,-58,-61,-57,-57,22.3,-58.2
23278,19.837076425552368,-56,-55,-59,-59,-60,22.3,-57.8
23252,19.94794201850891,-58,-57,-60,-58,-58,22.3,-58.2
23223,20.060279846191406,-57,-58,-57,-57,-56,22.3,-57.0
23195,20.15643000602722,-62,-57,-59,-59,-58,22.3,-59.0
23166,20.251431226730347,-60,-59,-56,-57,-57,22.3,-57.8
23140,20.348068475723267,-59,-58,-58,-59,-60,22.3,-58.8
23115,20.444043159484863,-60,-58,-59,-56,-56,22.3,-57.8
23090,20.539724826812744,-57,-61,-58,-57,-56,22.3,-57.8
23068,20.635452270507812,-58,-58,-57,-57,-59,22.3,-57.8
23049,20.731321334838867,-58,-56,-56,-58,-58,22.3,-57.2
23038,20.827017545700073,-59,-57,-57,-59,-56,22.3,-57.6
23029,20.922471046447754,-59,-59,-58,-56,-59,22.3,-58.2
23020,21.018901109695435,-58,-59,-57,-59,-59,22.3,-58.4
23010,21.130717992782593,-58,-59,-56,-59,-55,22.3,-57.4
23000,21.226489067077637,-57,-57,-60,-56,-59,22.3,-57.8
22991,21.321513891220093,-57,-57,-55,-55,-58,22.3,-56.4
22982,21.417640447616577,-58,-55,-56,-57,-57,22.3,-56.6
22974,21.514030694961548,-57,-58,-57,-58,-56,22.3,-57.2
22964,21.609800338745117,-56,-56,-58,-58,-55,22.3,-56.6
22953,21.70547914505005,-56,-58,-57,-56,-56,22.3,-56.6
22940,21.801417589187622,-55,-58,-57,-57,-58,22.3,-57.0
22923,21.89721989631653,-61,-58,-58,-58,-56,22.3,-58.2
22906,21.992719888687134,-55,-57,-55,-59,-58,22.3,-56.8
22889,22.088552951812744,-55,-58,-58,-57,-59,22.3,-57.4
22874,22.18428874015808,-55,-58,-59,-58,-57,22.3,-57.4
22862,22.28039288520813,-57,-58,-58,-56,-56,22.3,-57.0
22849,22.376248359680176,-57,-61,-59,-57,-60,22.3,-58.8
22837,22.471531867980957,-56,-56,-58,-60,-58,22.3,-57.6
22827,22.567903518676758,-57,-56,-58,-60,-58,22.3,-57.8
22817,22.66368269920349,-58,-58,-55,-57,-54,22.3,-56.4
22807,22.75940990447998,-58,-56,-57,-58,-56,22.3,-57.0
22798,22.854504108428955,-57,-58,-57,-56,-59,22.3,-57.4
22789,22.951202392578125,-60,-57,-57,-59,-57,22.3,-58.0
22779,23.046746253967285,-58,-56,-59,-56,-57,22.3,-57.2
22768,23.14197587966919,-60,-56,-56,-57,-57,22.3,-57.2
22755,23.238420724868774,-58,-58,-56,-60,-58,22.3,-58.0
22742,23.333430528640747,-58,-57,-56,-56,-56,22.3,-56.6
22727,23.446289539337158,-55,-59,-57,-56,-57,22.3,-56.8
22715,23.54202628135681,-55,-61,-55,-56,-56,22.3,-56.6
22707,23.653849840164185,-52,-55,-56,-55,-56,22.3,-54.8
22702,23.749793767929077,-58,-57,-57,-57,-55,22.3,-56.8
22701,23.845463275909424,-57,-59,-56,-57,-57,22.3,-57.2
22703,23.941434383392334,-57,-56,-57,-57,-56,22.3,-56.6
22707,24.03726053237915,-59,-58,-59,-56,-57,22.3,-57.8
22710,24.13254427909851,-56,-56,-58,-55,-55,22.3,-56.0
22710,24.22877788543701,-56,-56,-56,-57,-57,22.3,-56.4
22709,24.32488703727722,-55,-60,-57,-55,-55,22.3,-56.4
22713,24.420353889465332,-56,-60,-57,-59,-56,22.3,-57.6
22718,24.51592516899109,-57,-56,-59,-58,-57,22.3,-57.4
22729,24.611932039260864,-57,-57,-59,-55,-56,22.3,-56.8
22744,24.707796812057495,-59,-57,-57,-55,-56,22.3,-56.8
22763,24.819589138031006,-56,-59,-58,-55,-59,22.3,-57.4
22784,24.91562795639038,-57,-57,-58,-57,-57,22.3,-57.2
22811,25.02717089653015,-57,-54,-56,-58,-58,22.3,-56.6
22839,25.12285304069519,-58,-59,-56,-56,-57,22.3,-57.2
22873,25.234102487564087,-56,-58,-57,-54,-55,22.3,-56.0
22911,25.330904722213745,-57,-56,-57,-58,-58,22.3,-57.2
22950,25.42677903175354,-59,-58,-55,-55,-57,22.3,-56.8
22990,25.53859829902649,-57,-58,-56,-59,-56,22.3,-57.2
23028,25.64979076385498,-58,-59,-55,-56,-59,22.3,-57.4
23067,25.746113061904907,-56,-56,-57,-59,-56,22.3,-56.8
23100,25.841876745224,-57,-59,-59,-57,-56,22.3,-57.6
23129,25.937790155410767,-57,-59,-56,-60,-58,22.3,-58.0
23157,26.033668756484985,-59,-58,-58,-59,-57,22.3,-58.2
23181,26.145519256591797,-57,-57,-58,-58,-55,22.3,-57.0
23200,26.24085545539856,-60,-60,-59,-58,-59,22.3,-59.2
23216,26.337158679962158,-56,-56,-55,-58,-56,22.3,-56.2
23230,26.43287754058838,-59,-61,-54,-59,-57,22.3,-58.0
23241,26.52880573272705,-58,-57,-59,-59,-57,22.3,-58.0
23246,26.64059543609619,-56,-57,-57,-57,-58,22.3,-57.0
23247,26.73544192314148,-57,-59,-58,-59,-55,22.3,-57.6
23245,26.83175277709961,-59,-57,-59,-54,-58,22.3,-57.4
23240,26.943102598190308,-58,-56,-56,-57,-58,22.3,-57.0
23229,27.054698705673218,-56,-58,-58,-55,-57,22.3,-56.8
23213,27.15135622024536,-57,-58,-58,-59,-59,22.3,-58.2
23190,27.263062953948975,-59,-56,-57,-58,-58,22.3,-57.6
23163,27.359261512756348,-58,-59,-58,-56,-58,22.3,-57.8
23134,27.454976797103882,-58,-58,-56,-58,-59,22.3,-57.8
23102,27.56682801246643,-58,-59,-57,-61,-57,22.3,-58.4
23067,27.662050485610962,-58,-58,-57,-57,-56,22.3,-57.2
23034,27.758432149887085,-56,-58,-57,-58,-57,22.3,-57.2
22998,27.854374170303345,-58,-55,-59,-55,-58,22.3,-57.0
22961,27.950085639953613,-59,-57,-59,-59,-57,22.3,-58.2
22924,28.045811414718628,-56,-61,-57,-60,-57,22.3,-58.2
22887,28.141563415527344,-56,-56,-57,-58,-56,22.3,-56.6
22853,28.237595558166504,-56,-59,-55,-58,-55,22.3,-56.6
22823,28.33332896232605,-58,-56,-59,-57,-57,22.3,-57.4
22797,28.428951025009155,-57,-57,-56,-56,-59,22.3,-57.0
22773,28.54050850868225,-56,-58,-59,-58,-57,22.3,-57.6
22749,28.636865854263306,-56,-55,-55,-55,-58,22.3,-55.8
22726,28.748589038848877,-56,-55,-57,-58,-56,22.3,-56.4
22703,28.844094276428223,-56,-55,-56,-57,-57,22.3,-56.2
22681,28.94012713432312,-58,-57,-57,-57,-58,22.3,-57.4
22660,29.035407066345215,-55,-60,-57,-55,-59,22.3,-57.2
22635,29.13189458847046,-59,-56,-57,-56,-55,22.3,-56.6
22612,29.227781772613525,-57,-57,-58,-54,-59,22.3,-57.0
22586,29.323526859283447,-55,-56,-58,-55,-57,22.3,-56.2
22559,29.418822050094604,-57,-57,-56,-56,-57,22.3,-56.6
22531,29.514467477798462,-55,-56,-59,-58,-53,22.3,-56.2
22502,29.6110782623291,-55,-57,-59,-58,-57,22.3,-57.2
22472,29.70677614212036,-56,-52,-58,-55,-56,22.3,-55.4
22441,29.801870107650757,-58,-56,-56,-56,-57,22.3,-56.6
22406,29.898300170898438,-58,-56,-56,-55,-56,22.3,-56.2
22370,29.994390964508057,-56,-56,-59,-56,-55,22.3,-56.4
22335,30.09006404876709,-58,-55,-59,-57,-57,22.3,-57.2
22301,30.185391664505005,-58,-53,-58,-54,-60,22.3,-56.6
22266,30.29714012145996,-58,-58,-59,-56,-54,22.3,-57.0
22231,30.39260244369507,-55,-55,-59,-54,-56,22.3,-55.8
22195,30.48896336555481,-57,-58,-55,-55,-55,22.3,-56.0
22158,30.58534026145935,-55,-57,-61,-59,-60,22.3,-58.4
22119,30.68120813369751,-56,-57,-57,-55,-55,22.3,-56.0
22075,30.776974201202393,-54,-53,-57,-56,-57,22.3,-55.4
22024,30.888323068618774,-55,-54,-55,-56,-53,22.3,-54.6
21968,30.984588384628296,-55,-57,-56,-56,-53,22.3,-55.4
21907,31.096023321151733,-55,-54,-55,-59,-56,22.3,-55.8
21844,31.19209909439087,-56,-56,-56,-55,-60,22.3,-56.6
21780,31.28779649734497,-57,-57,-56,-55,-54,22.3,-55.8
21720,31.383725881576538,-56,-56,-53,-55,-57,22.3,-55.4
21659,31.479423761367798,-57,-55,-58,-51,-54,22.3,-55.0
21601,31.575234174728394,-53,-55,-55,-55,-58,22.3,-55.2
21542,31.670920848846436,-54,-53,-55,-54,-52,22.3,-53.6
21483,31.76727843284607,-55,-57,-55,-53,-54,22.3,-54.8
21426,31.878377199172974,-55,-54,-53,-53,-54,22.3,-53.8
21368,31.974853038787842,-52,-54,-56,-53,-55,22.3,-54.0
21308,32.06984066963196,-57,-54,-53,-54,-54,22.3,-54.4
21244,32.16553592681885,-55,-56,-53,-54,-53,22.3,-54.2
21176,32.26167011260986,-54,-56,-55,-55,-53,22.3,-54.6
21109,32.35791015625,-51,-53,-56,-50,-53,22.3,-52.6
21040,32.45393371582031,-52,-56,-54,-52,-52,22.3,-53.2
20969,32.54980707168579,-54,-53,-52,-55,-52,22.3,-53.2
20899,32.645644664764404,-55,-53,-55,-56,-52,22.3,-54.2
20828,32.740546226501465,-52,-52,-50,-52,-55,22.3,-52.2
20758,32.85301065444946,-52,-52,-52,-50,-50,22.3,-51.2
20684,32.948726415634155,-56,-52,-53,-55,-52,22.3,-53.6
20609,33.04497480392456,-54,-51,-54,-55,-51,22.3,-53.0
20534,33.14064955711365,-52,-53,-51,-54,-51,22.3,-52.2
20457,33.25208806991577,-51,-54,-53,-51,-54,22.3,-52.6
20377,33.348063707351685,-53,-51,-52,-52,-50,22.3,-51.6
20292,33.44349813461304,-51,-51,-51,-51,-55,22.3,-51.8
20205,33.53990840911865,-53,-53,-53,-52,-51,22.3,-52.4
20122,33.63562631607056,-53,-51,-52,-53,-53,22.3,-52.4
20040,33.731534242630005,-52,-55,-51,-55,-53,22.3,-53.2
19958,33.82653307914734,-52,-52,-53,-51,-52,22.3,-52.0
19876,33.9233512878418,-53,-51,-48,-52,-54,22.3,-51.6
19792,34.019243240356445,-52,-52,-50,-50,-53,22.3,-51.4
19707,34.114635944366455,-53,-52,-50,-51,-52,22.3,-51.6
19624,34.21091389656067,-50,-52,-51,-51,-50,22.3,-50.8
19540,34.30673289299011,-52,-53,-53,-51,-51,22.3,-52.0
19456,34.40256881713867,-51,-49,-50,-49,-52,22.3,-50.2
19374,34.4982545375824,-51,-49,-50,-51,-50,22.3,-50.2
19289,34.59373164176941,-52,-50,-48,-51,-53,22.3,-50.8
19202,34.689085721969604,-52,-52,-49,-50,-51,22.3,-50.8
19109,34.78551769256592,-48,-51,-53,-51,-49,22.3,-50.4
19012,34.88117790222168,-49,-50,-48,-50,-49,22.3,-49.2
18913,34.97759032249451,-50,-47,-50,-50,-48,22.3,-49.0
18812,35.072715520858765,-53,-50,-49,-49,-49,22.3,-50.0
18710,35.18511724472046,-50,-51,-47,-49,-46,22.3,-48.6
18610,35.28078866004944,-50,-48,-46,-47,-48,22.3,-47.8
18512,35.39259958267212,-49,-47,-49,-48,-50,22.3,-48.6
18413,35.48766255378723,-50,-48,-50,-49,-47,22.3,-48.8
18314,35.58425259590149,-49,-49,-48,-46,-48,22.3,-48.0
18218,35.679168939590454,-52,-48,-49,-47,-49,22.3,-49.0
18127,35.79189920425415,-48,-48,-46,-47,-48,22.3,-47.4
18039,35.887890577316284,-48,-52,-48,-48,-49,22.3,-49.0
17950,35.98363018035889,-47,-48,-47,-50,-48,22.3,-48.0
17860,36.07961344718933,-48,-48,-47,-48,-49,22.3,-48.0
17767,36.175012826919556,-49,-46,-48,-44,-49,22.3,-47.2
17671,36.2707884311676,-48,-48,-47,-47,-47,22.3,-47.4
17575,36.36695313453674,-46,-48,-47,-46,-45,22.3,-46.4
17473,36.46195316314697,-49,-45,-46,-46,-44,22.3,-46.0
17367,36.558685302734375,-48,-45,-47,-48,-47,22.3,-47.0
17260,36.65451192855835,-47,-46,-44,-47,-46,22.3,-46.0
17154,36.7662513256073,-45,-45,-44,-45,-44,22.3,-44.6
17049,36.861292600631714,-46,-47,-47,-44,-47,22.3,-46.2
16945,36.97382616996765,-45,-44,-45,-45,-46,22.3,-45.0
16840,37.06964373588562,-45,-45,-44,-46,-42,22.3,-44.4
16730,37.16484713554382,-45,-46,-44,-44,-43,22.3,-44.4
16618,37.26139259338379,-45,-46,-45,-44,-44,22.3,-44.8
16500,37.37303423881531,-42,-45,-44,-46,-46,22.3,-44.6
16380,37.46822428703308,-43,-43,-44,-44,-43,22.3,-43.4
16254,37.56475520133972,-45,-45,-45,-48,-42,22.3,-45.0
16123,37.67624640464783,-43,-42,-43,-43,-40,22.3,-42.2
15988,37.7721483707428,-44,-46,-43,-42,-45,22.3,-44.0
15850,37.86747908592224,-44,-44,-44,-43,-45,22.3,-44.0
15710,37.96377635002136,-43,-44,-44,-43,-42,22.3,-43.2
15569,38.05971574783325,-46,-45,-44,-40,-44,22.3,-43.8
15432,38.15569090843201,-45,-42,-42,-41,-41,22.3,-42.2
15296,38.251572608947754,-41,-44,-43,-39,-42,22.3,-41.8
15158,38.34737277030945,-40,-44,-41,-40,-42,22.3,-41.4
15020,38.44289684295654,-43,-42,-42,-38,-41,22.3,-41.2
14883,38.538975954055786,-40,-41,-43,-42,-39,22.3,-41.0
14743,38.63496971130371,-38,-42,-40,-40,-40,22.3,-40.0
14605,38.730701208114624,-42,-45,-39,-38,-37,22.3,-40.2
14468,38.82647514343262,-40,-41,-38,-40,-40,22.3,-39.8
14333,38.921791076660156,-40,-38,-40,-39,-38,22.3,-39.0
14196,39.017823696136475,-40,-38,-40,-40,-38,22.3,-39.2
14060,39.113975524902344,-38,-39,-43,-36,-41,22.3,-39.4
13925,39.20991110801697,-37,-42,-39,-41,-39,22.3,-39.6
13787,39.30564904212952,-36,-39,-39,-36,-39,22.3,-37.8
