finestep,time,c_0,c_1,c_2,c_3,c_4,temp,c_mean
21115,3.0344998836517334,-52,-52,-53,-51,-52,21.4,-52.0
21192,3.129941701889038,-52,-54,-52,-53,-50,21.4,-52.2
21269,3.2260377407073975,-53,-52,-52,-52,-52,21.4,-52.2
21347,3.3212227821350098,-51,-54,-51,-50,-55,21.4,-52.2
21421,3.4178378582000732,-54,-50,-52,-53,-54,21.4,-52.6
21495,3.5133578777313232,-55,-52,-54,-51,-54,21.4,-53.2
21568,3.6093263626098633,-54,-53,-54,-53,-53,21.4,-53.4
21643,3.705345392227173,-53,-51,-55,-55,-54,21.4,-53.6
21719,3.800750255584717,-54,-54,-54,-55,-52,21.4,-53.8
21796,3.896165609359741,-55,-52,-52,-55,-55,21.4,-53.8
21871,3.992842435836792,-52,-58,-54,-51,-58,21.4,-54.6
21949,4.0883471965789795,-55,-57,-55,-55,-55,21.4,-55.4
22025,4.183900356292725,-58,-52,-53,-58,-56,21.4,-55.4
22101,4.29533839225769,-55,-56,-60,-56,-53,21.4,-56.0
22180,4.392107725143433,-56,-57,-55,-57,-59,21.4,-56.8
22255,4.487818002700806,-56,-55,-59,-56,-58,21.4,-56.8
22326,4.583601951599121,-59,-53,-59,-59,-58,21.4,-57.6
22393,4.679380178451538,-60,-62,-61,-61,-60,21.4,-60.8
22459,4.775280475616455,-55,-62,-60,-55,-57,21.4,-57.8
22524,4.8703649044036865,-61,-57,-58,-58,-59,21.4,-58.6
22589,4.966859817504883,-61,-59,-56,-59,-60,21.4,-59.0
22655,5.0784265995025635,-61,-59,-60,-61,-61,21.4,-60.4
22722,5.17450475692749,-59,-59,-60,-61,-61,21.4,-60.0
22788,5.270387887954712,-60,-59,-61,-64,-64,21.4,-61.6
22853,5.3653929233551025,-61,-61,-61,-60,-59,21.4,-60.4
22915,5.461698770523071,-62,-62,-63,-58,-65,21.4,-62.0
22977,5.557083368301392,-61,-62,-60,-60,-62,21.4,-61.0
23040,5.669560670852661,-63,-63,-62,-62,-59,21.4,-61.8
23105,5.765291690826416,-64,-62,-61,-63,-63,21.4,-62.6
23170,5.861269235610962,-64,-60,-61,-61,-66,21.4,-62.4
23231,5.957242250442505,-64,-61,-63,-63,-62,21.4,-62.6
23294,6.052883863449097,-62,-63,-61,-63,-63,21.4,-62.4
23360,6.148600339889526,-65,-63,-63,-62,-66,21.4,-63.8
23425,6.244690418243408,-66,-64,-62,-64,-64,21.4,-64.0
23483,6.340537071228027,-66,-63,-62,-63,-60,21.4,-62.8
23539,6.451562881469727,-64,-64,-63,-64,-64,21.4,-63.8
23589,6.548099994659424,-62,-63,-62,-66,-65,21.4,-63.6
23638,6.643047571182251,-67,-64,-65,-65,-66,21.4,-65.4
23689,6.739036560058594,-64,-62,-66,-64,-65,21.4,-64.2
23741,6.834944725036621,-68,-67,-65,-64,-62,21.4,-65.2
23791,6.930409669876099,-62,-69,-65,-65,-65,21.4,-65.2
23840,7.04239821434021,-65,-62,-66,-65,-63,21.4,-64.2
23888,7.13919734954834,-64,-65,-65,-64,-65,21.4,-64.6
23941,7.25063943862915,-66,-65,-63,-66,-66,21.4,-65.2
23998,7.346600294113159,-67,-65,-64,-66,-66,21.4,-65.6
24062,7.44253134727478,-65,-66,-66,-65,-67,21.4,-65.8
24130,7.538349866867065,-67,-66,-66,-66,-65,21.4,-66.0
24197,7.634176015853882,-65,-67,-65,-66,-65,21.4,-65.6
24269,7.73008131980896,-68,-67,-67,-65,-66,21.4,-66.6
24342,7.8418426513671875,-64,-66,-69,-67,-67,21.4,-66.6
24413,7.93755030632019,-67,-69,-68,-66,-68,21.4,-67.6
24485,8.048592329025269,-67,-67,-67,-68,-68,21.4,-67.4
24562,8.14515233039856,-68,-66,-68,-69,-66,21.4,-67.4
24638,8.241090297698975,-68,-71,-67,-68,-67,21.4,-68.2
24716,8.352890491485596,-67,-71,-70,-68,-69,21.4,-69.0
24793,8.448692560195923,-68,-69,-68,-70,-68,21.4,-68.6
24866,8.559871196746826,-69,-67,-69,-69,-67,21.4,-68.2
24941,8.65600848197937,-70,-67,-68,-72,-70,21.4,-69.4
25017,8.751145124435425,-68,-69,-69,-72,-70,21.4,-69.6
25089,8.862656354904175,-69,-69,-68,-68,-69,21.4,-68.6
25161,8.975042343139648,-66,-71,-71,-71,-72,21.4,-70.2
25235,9.087505102157593,-70,-70,-71,-73,-71,21.4,-71.0
25308,9.183309555053711,-69,-71,-71,-71,-70,21.4,-70.4
25383,9.278513193130493,-71,-71,-74,-70,-68,21.4,-70.8
25459,9.37498164176941,-73,-69,-71,-70,-70,21.4,-70.6
25538,9.470288038253784,-73,-73,-74,-72,-71,21.4,-72.6
25616,9.566235542297363,-70,-73,-72,-74,-72,21.4,-72.2
25695,9.677634000778198,-74,-74,-71,-72,-71,21.4,-72.4
25776,9.789503335952759,-73,-70,-72,-75,-74,21.4,-72.8
25852,9.901950359344482,-72,-72,-76,-69,-71,21.4,-72.0
25923,9.997709274291992,-71,-74,-70,-72,-72,21.4,-71.8
25989,10.09328031539917,-73,-74,-76,-72,-76,21.4,-74.2
26048,10.189129114151001,-71,-75,-75,-72,-71,21.4,-72.8
26104,10.285268068313599,-72,-75,-72,-73,-75,21.4,-73.4
26158,10.396630048751831,-71,-72,-75,-73,-75,21.4,-73.2
26210,10.492870807647705,-72,-75,-74,-77,-75,21.4,-74.6
26264,10.588762760162354,-75,-73,-71,-76,-75,21.4,-74.0
26323,10.683759689331055,-74,-72,-78,-74,-74,21.4,-74.4
26378,10.780246496200562,-78,-74,-75,-75,-77,21.4,-75.8
26426,10.876145362854004,-77,-71,-74,-77,-75,21.4,-74.8
26469,10.971153497695923,-75,-76,-75,-77,-75,21.4,-75.6
26509,11.083609819412231,-75,-76,-75,-75,-74,21.4,-75.0
26545,11.178911685943604,-76,-75,-75,-74,-75,21.4,-75.0
26573,11.274914979934692,-76,-75,-76,-78,-73,21.4,-75.6
26594,11.371365785598755,-77,-78,-76,-77,-78,21.4,-77.2
26618,11.467154502868652,-75,-79,-77,-77,-75,21.4,-76.6
26646,11.562702417373657,-77,-77,-74,-78,-75,21.4,-76.2
26676,11.658847332000732,-76,-76,-77,-75,-78,21.4,-76.4
26710,11.754565715789795,-76,-77,-78,-76,-75,21.4,-76.4
26744,11.8503737449646,-76,-78,-77,-79,-76,21.4,-77.2
26781,11.946213722229004,-78,-76,-78,-78,-80,21.4,-78.0
26818,12.042012691497803,-76,-80,-78,-80,-77,21.4,-78.2
26856,12.13777780532837,-75,-76,-76,-76,-75,21.4,-75.6
26893,12.249501943588257,-75,-79,-79,-79,-77,21.4,-77.8
26930,12.345379114151001,-78,-78,-77,-76,-80,21.4,-77.8
26968,12.456860065460205,-78,-78,-78,-78,-79,21.4,-78.2
27004,12.552793979644775,-80,-78,-78,-79,-78,21.4,-78.6
27035,12.648380517959595,-80,-77,-78,-78,-78,21.4,-78.2
27063,12.744771718978882,-80,-76,-78,-76,-79,21.4,-77.8
27088,12.84039568901062,-78,-78,-77,-79,-81,21.4,-78.6
27109,12.936517477035522,-77,-80,-76,-78,-75,21.4,-77.2
27126,13.03241229057312,-79,-76,-80,-79,-79,21.4,-78.6
27137,13.128223657608032,-78,-80,-79,-79,-82,21.4,-79.6
27145,13.224049091339111,-78,-79,-79,-80,-80,21.4,-79.2
27148,13.319769144058228,-79,-79,-78,-80,-78,21.4,-78.8
27148,13.431396961212158,-80,-79,-79,-79,-78,21.4,-79.0
27144,13.52744197845459,-80,-80,-78,-79,-75,21.4,-78.4
27135,13.623178482055664,-78,-79,-76,-77,-78,21.4,-77.6
27121,13.719072341918945,-75,-81,-80,-78,-79,21.4,-78.6
27103,13.830786943435669,-80,-78,-81,-77,-76,21.4,-78.4
27078,13.92677640914917,-82,-78,-80,-79,-78,21.4,-79.4
27049,14.038044929504395,-79,-79,-78,-80,-80,21.4,-79.2
27018,14.134460687637329,-80,-81,-82,-79,-79,21.4,-80.2
26984,14.230161905288696,-78,-79,-82,-78,-81,21.4,-79.6
26948,14.34196949005127,-79,-80,-78,-80,-81,21.4,-79.6
26915,14.437852144241333,-81,-78,-78,-78,-80,21.4,-79.0
26881,14.533648014068604,-79,-81,-77,-79,-81,21.4,-79.4
26849,14.629141807556152,-78,-81,-78,-77,-78,21.4,-78.4
26820,14.724811315536499,-80,-80,-78,-78,-77,21.4,-78.6
26796,14.821120500564575,-80,-79,-78,-79,-77,21.4,-78.6
26775,14.917011499404907,-77,-80,-78,-78,-77,21.4,-78.0
26750,15.012277603149414,-79,-78,-80,-81,-79,21.4,-79.4
26722,15.108648538589478,-80,-79,-81,-77,-80,21.4,-79.4
26695,15.203956365585327,-78,-80,-79,-79,-80,21.4,-79.2
26670,15.299718618392944,-81,-78,-80,-81,-80,21.4,-80.0
26644,15.411845445632935,-77,-78,-80,-79,-80,21.4,-78.8
26620,15.507831811904907,-77,-78,-79,-80,-80,21.4,-78.8
26596,15.620084047317505,-79,-79,-80,-78,-80,21.4,-79.2
26568,15.715455055236816,-77,-77,-77,-78,-80,21.4,-77.8
26543,15.810885190963745,-78,-80,-81,-82,-80,21.4,-80.2
26516,15.907238245010376,-78,-77,-80,-80,-79,21.4,-78.8
26488,16.01848316192627,-79,-77,-77,-80,-76,21.4,-77.8
26461,16.114728927612305,-78,-78,-78,-74,-77,21.4,-77.0
26432,16.210128784179688,-78,-81,-77,-78,-79,21.4,-78.6
26403,16.306567907333374,-77,-78,-79,-79,-81,21.4,-78.8
26371,16.417847871780396,-77,-79,-81,-78,-77,21.4,-78.4
26334,16.514208793640137,-79,-77,-80,-79,-76,21.4,-78.2
26293,16.610113382339478,-78,-81,-79,-78,-77,21.4,-78.6
26250,16.704943895339966,-77,-79,-78,-79,-77,21.4,-78.0
26203,16.801374197006226,-81,-79,-77,-79,-80,21.4,-79.2
26153,16.89681625366211,-79,-76,-76,-79,-81,21.4,-78.2
26100,16.992650270462036,-78,-79,-77,-78,-81,21.4,-78.6
26039,17.089175701141357,-78,-80,-77,-78,-75,21.4,-77.6
25976,17.18489360809326,-76,-78,-80,-79,-79,21.4,-78.4
25912,17.296613693237305,-75,-80,-76,-79,-79,21.4,-77.8
25847,17.40844988822937,-80,-77,-78,-79,-77,21.4,-78.2
25783,17.519887685775757,-79,-78,-78,-77,-77,21.4,-77.8
25719,17.631218671798706,-75,-74,-78,-77,-77,21.4,-76.2
25656,17.72774052619934,-78,-80,-78,-77,-77,21.4,-78.0
25594,17.823670148849487,-76,-78,-79,-79,-80,21.4,-78.4
25531,17.93482995033264,-79,-76,-76,-76,-79,21.4,-77.2
25469,18.047330141067505,-77,-76,-81,-76,-78,21.4,-77.6
25408,18.14307951927185,-77,-80,-77,-79,-80,21.4,-78.6
25349,18.23820948600769,-75,-77,-76,-77,-79,21.4,-76.8
25291,18.334651947021484,-78,-77,-76,-76,-77,21.4,-76.8
25232,18.430482864379883,-77,-76,-75,-78,-78,21.4,-76.8
25174,18.542314767837524,-75,-77,-74,-78,-77,21.4,-76.2
25121,18.654178619384766,-77,-77,-75,-79,-75,21.4,-76.6
25074,18.765981197357178,-73,-77,-77,-77,-74,21.4,-75.6
25033,18.87750506401062,-76,-74,-74,-78,-74,21.4,-75.2
24997,18.989455938339233,-79,-77,-76,-77,-76,21.4,-77.0
24964,19.085219383239746,-77,-75,-75,-76,-76,21.4,-75.8
24936,19.181045055389404,-74,-73,-76,-76,-75,21.4,-74.8
24914,19.293196439743042,-78,-73,-75,-75,-76,21.4,-75.4
24898,19.388927221298218,-76,-76,-74,-74,-77,21.4,-75.4
24886,19.484588384628296,-76,-76,-77,-77,-76,21.4,-76.4
24875,19.580376148223877,-75,-75,-75,-78,-78,21.4,-76.2
24864,19.67626118659973,-75,-77,-78,-78,-75,21.4,-76.6
24855,19.772204875946045,-74,-77,-75,-74,-76,21.4,-75.2
24850,19.86792278289795,-78,-77,-76,-74,-79,21.4,-76.8
24847,19.97942590713501,-78,-75,-76,-76,-75,21.4,-76.0
24839,20.074665307998657,-75,-74,-76,-74,-77,21.4,-75.2
24826,20.18718671798706,-77,-78,-75,-74,-75,21.4,-75.8
24808,20.29917860031128,-76,-77,-74,-74,-77,21.4,-75.6
24787,20.410974264144897,-76,-76,-74,-77,-75,21.4,-75.6
24764,20.506063222885132,-77,-79,-79,-79,-75,21.4,-77.8
24737,20.60266399383545,-74,-75,-77,-76,-76,21.4,-75.6
24706,20.714081048965454,-78,-76,-74,-75,-76,21.4,-75.8
24677,20.8098304271698,-76,-74,-73,-77,-76,21.4,-75.2
24648,20.90617346763611,-77,-76,-74,-76,-76,21.4,-75.8
24619,21.00182795524597,-76,-74,-76,-75,-74,21.4,-75.0
24592,21.09790849685669,-76,-76,-77,-75,-77,21.4,-76.2
24557,21.1938738822937,-74,-76,-76,-74,-77,21.4,-75.4
24518,21.28881549835205,-77,-75,-79,-73,-77,21.4,-76.2
24476,21.401402473449707,-75,-74,-75,-75,-72,21.4,-74.2
24428,21.49656105041504,-76,-75,-75,-74,-75,21.4,-75.0
24376,21.608867168426514,-75,-76,-76,-76,-76,21.4,-75.8
24323,21.70406222343445,-76,-76,-71,-76,-75,21.4,-74.8
24264,21.800365447998047,-75,-77,-74,-76,-74,21.4,-75.2
24200,21.911426782608032,-74,-74,-78,-77,-73,21.4,-75.2
24135,22.007981777191162,-76,-76,-70,-74,-73,21.4,-73.8
24064,22.104061603546143,-72,-72,-74,-74,-76,21.4,-73.6
23989,22.199193954467773,-76,-75,-75,-78,-75,21.4,-75.8
23910,22.295459985733032,-73,-79,-72,-74,-75,21.4,-74.6
23826,22.391299724578857,-74,-72,-75,-74,-73,21.4,-73.6
23744,22.487324237823486,-75,-76,-74,-75,-73,21.4,-74.6
23659,22.583118200302124,-75,-74,-73,-74,-74,21.4,-74.0
23579,22.67801308631897,-71,-75,-76,-73,-74,21.4,-73.8
23503,22.790781021118164,-74,-73,-75,-75,-74,21.4,-74.2
23432,22.885736227035522,-75,-72,-73,-76,-73,21.4,-73.8
23369,22.981696844100952,-74,-73,-72,-73,-75,21.4,-73.4
23311,23.07746434211731,-72,-74,-71,-73,-74,21.4,-72.8
23253,23.174052715301514,-76,-75,-73,-76,-75,21.4,-75.0
23199,23.269378900527954,-74,-74,-75,-72,-72,21.4,-73.4
23148,23.380923748016357,-73,-74,-75,-73,-73,21.4,-73.6
23096,23.477063417434692,-71,-71,-74,-74,-72,21.4,-72.4
23049,23.57329225540161,-73,-73,-73,-71,-74,21.4,-72.8
23008,23.669231176376343,-74,-72,-73,-74,-72,21.4,-73.0
22969,23.764769554138184,-74,-73,-71,-71,-69,21.4,-71.6
22934,23.86035966873169,-73,-72,-73,-72,-71,21.4,-72.2
22898,23.956568717956543,-74,-71,-73,-75,-71,21.4,-72.8
22864,24.052536964416504,-73,-72,-72,-73,-74,21.4,-72.8
22831,24.163108587265015,-71,-72,-73,-70,-72,21.4,-71.6
22793,24.259352445602417,-70,-73,-70,-71,-72,21.4,-71.2
22751,24.371289491653442,-71,-76,-75,-73,-72,21.4,-73.4
22707,24.46753740310669,-71,-71,-71,-71,-73,21.4,-71.4
22665,24.562856912612915,-70,-73,-72,-73,-69,21.4,-71.4
22625,24.659085988998413,-73,-70,-71,-71,-73,21.4,-71.6
22585,24.754382848739624,-71,-72,-72,-72,-70,21.4,-71.4
22548,24.8506863117218,-73,-74,-72,-70,-69,21.4,-71.6
22513,24.946175575256348,-69,-73,-70,-70,-72,21.4,-70.8
22485,25.042280912399292,-73,-69,-71,-73,-71,21.4,-71.4
22462,25.137330293655396,-72,-71,-69,-72,-72,21.4,-71.2
22443,25.23373794555664,-71,-72,-69,-71,-70,21.4,-70.6
22431,25.32953190803528,-71,-71,-69,-72,-73,21.4,-71.2
22425,25.425283670425415,-72,-73,-73,-72,-71,21.4,-72.2
22422,25.53754210472107,-70,-72,-70,-71,-70,21.4,-70.6
22423,25.633482217788696,-74,-74,-74,-73,-72,21.4,-73.4
22430,25.728689908981323,-70,-73,-69,-72,-69,21.4,-70.6
22437,25.82535743713379,-72,-72,-69,-72,-73,21.4,-71.6
22446,25.920496940612793,-71,-71,-72,-73,-73,21.4,-72.0
22460,26.016963958740234,-71,-70,-70,-69,-72,21.4,-70.4
22480,26.112725973129272,-70,-70,-77,-69,-72,21.4,-71.6
22503,26.208268880844116,-71,-70,-72,-72,-71,21.4,-71.2
22528,26.304508209228516,-71,-73,-69,-72,-71,21.4,-71.2
22550,26.40018916130066,-74,-71,-72,-71,-71,21.4,-71.8
22574,26.495928287506104,-74,-71,-71,-72,-73,21.4,-72.2
22596,26.591724634170532,-73,-71,-71,-74,-70,21.4,-71.8
22619,26.68779158592224,-71,-75,-73,-71,-73,21.4,-72.6
22643,26.783514261245728,-70,-73,-73,-72,-72,21.4,-72.0
22664,26.878594875335693,-74,-73,-72,-74,-70,21.4,-72.6
22685,26.975183725357056,-71,-72,-73,-72,-73,21.4,-72.2
22703,27.086232900619507,-73,-69,-70,-71,-71,21.4,-70.8
22715,27.182082176208496,-74,-75,-73,-73,-69,21.4,-72.8
22722,27.294352769851685,-71,-69,-71,-70,-72,21.4,-70.6
22726,27.390367031097412,-75,-71,-73,-74,-73,21.4,-73.2
22725,27.501664876937866,-72,-72,-69,-72,-71,21.4,-71.2
22723,27.598081350326538,-74,-75,-72,-76,-73,21.4,-74.0
22721,27.69384479522705,-72,-72,-74,-72,-71,21.4,-72.2
22722,27.789714813232422,-72,-71,-71,-74,-72,21.4,-72.0
22725,27.885525226593018,-72,-72,-75,-70,-71,21.4,-72.0
22725,27.980905771255493,-73,-71,-74,-76,-72,21.4,-73.2
22728,28.077186822891235,-73,-69,-73,-72,-69,21.4,-71.2
22731,28.17223358154297,-72,-72,-71,-75,-70,21.4,-72.0
22734,28.284799814224243,-69,-72,-72,-74,-73,21.4,-72.0
22740,28.380534648895264,-72,-71,-74,-73,-74,21.4,-72.8
22742,28.476428031921387,-71,-73,-71,-71,-69,21.4,-71.0
22740,28.572245597839355,-71,-72,-74,-70,-74,21.4,-72.2
22733,28.667096853256226,-69,-72,-73,-73,-73,21.4,-72.0
22723,28.763901948928833,-69,-73,-71,-72,-72,21.4,-71.4
22715,28.85972809791565,-74,-73,-71,-72,-67,21.4,-71.4
22709,28.954984664916992,-72,-73,-71,-73,-69,21.4,-71.6
22703,29.051521062850952,-74,-71,-74,-74,-73,21.4,-73.2
22698,29.147273302078247,-72,-71,-72,-74,-72,21.4,-72.2
22696,29.258957147598267,-71,-71,-72,-70,-73,21.4,-71.4
22698,29.354406118392944,-70,-71,-72,-72,-74,21.4,-71.8
22701,29.450499296188354,-68,-72,-70,-72,-72,21.4,-70.8
22710,29.54586434364319,-74,-72,-69,-73,-74,21.4,-72.4
22719,29.65818953514099,-71,-74,-71,-70,-74,21.4,-72.0
22731,29.753384590148926,-69,-70,-72,-73,-69,21.4,-70.6
22750,29.849015712738037,-73,-74,-73,-71,-72,21.4,-72.6
22769,29.94563102722168,-74,-71,-72,-71,-72,21.4,-72.0
22794,30.0414981842041,-73,-73,-71,-73,-71,21.4,-72.2
22820,30.13725233078003,-73,-70,-73,-70,-72,21.4,-71.6
22848,30.232842445373535,-70,-68,-74,-70,-71,21.4,-70.6
22875,30.329070806503296,-72,-71,-72,-67,-70,21.4,-70.4
22900,30.44036555290222,-72,-72,-73,-73,-72,21.4,-72.4
22922,30.536343097686768,-72,-72,-71,-73,-71,21.4,-71.8
22944,30.632487773895264,-72,-70,-73,-73,-72,21.4,-72.0
22967,30.72829294204712,-72,-72,-72,-70,-72,21.4,-71.6
22987,30.8240168094635,-71,-71,-70,-70,-71,21.4,-70.6
23008,30.92008662223816,-72,-73,-72,-71,-72,21.4,-72.0
23029,31.031723260879517,-74,-75,-75,-72,-73,21.4,-73.8
23051,31.1274733543396,-72,-73,-70,-71,-71,21.4,-71.4
23079,31.23902416229248,-72,-75,-72,-74,-73,21.4,-73.2
23100,31.334840059280396,-73,-75,-75,-73,-71,21.4,-73.4
23115,31.446348905563354,-71,-74,-73,-73,-71,21.4,-72.4
23125,31.5428147315979,-72,-73,-73,-71,-73,21.4,-72.4
23128,31.63869309425354,-74,-74,-73,-73,-73,21.4,-73.4
23126,31.734496355056763,-72,-75,-75,-72,-72,21.4,-73.2
23123,31.829818725585938,-73,-70,-73,-72,-70,21.4,-71.6
23116,31.92598032951355,-75,-72,-73,-73,-74,21.4,-73.4
23104,32.02188968658447,-72,-72,-74,-71,-76,21.4,-73.0
23089,32.11754274368286,-75,-73,-74,-71,-74,21.4,-73.4
23073,32.213706970214844,-72,-75,-73,-73,-70,21.4,-72.6
23056,32.30939173698425,-72,-70,-73,-74,-69,21.4,-71.6
23037,32.40533638000488,-74,-73,-71,-71,-74,21.4,-72.6
23020,32.51683855056763,-73,-73,-72,-72,-74,21.4,-72.8
23006,32.61294984817505,-74,-73,-72,-72,-71,21.4,-72.4
22994,32.70818042755127,-70,-73,-73,-72,-73,21.4,-72.2
22988,32.80464267730713,-74,-72,-73,-72,-73,21.4,-72.8
22985,32.89943337440491,-71,-73,-72,-73,-76,21.4,-73.0
22984,32.996078968048096,-73,-74,-71,-75,-75,21.4,-73.6
22988,33.09187889099121,-70,-73,-73,-70,-71,21.4,-71.4
23000,33.18795943260193,-73,-74,-71,-71,-72,21.4,-72.2
23014,33.28352236747742,-73,-75,-72,-73,-71,21.4,-72.8
23028,33.37933683395386,-73,-75,-71,-74,-72,21.4,-73.0
23043,33.475446701049805,-71,-73,-76,-73,-74,21.4,-73.4
23054,33.57112789154053,-73,-74,-73,-75,-76,21.4,-74.2
23066,33.66662573814392,-73,-72,-70,-73,-72,21.4,-72.0
23081,33.763081073760986,-73,-73,-71,-72,-74,21.4,-72.6
23098,33.87486004829407,-72,-74,-71,-71,-73,21.4,-72.2
23114,33.96961545944214,-71,-70,-70,-73,-71,21.4,-71.0
23130,34.066338539123535,-73,-72,-72,-72,-72,21.4,-72.2
23144,34.16211676597595,-73,-73,-76,-73,-72,21.4,-73.4
23159,34.25801467895508,-74,-75,-74,-73,-73,21.4,-73.8
23173,34.35353899002075,-72,-73,-75,-73,-71,21.4,-72.8
23190,34.448771476745605,-72,-71,-72,-73,-72,21.4,-72.0
23211,34.54463744163513,-73,-71,-72,-71,-72,21.4,-71.8
23233,34.64118790626526,-74,-73,-72,-71,-73,21.4,-72.6
23262,34.73641633987427,-75,-75,-73,-72,-75,21.4,-74.0
23293,34.84857702255249,-73,-75,-72,-74,-73,21.4,-73.4
23329,34.944958448410034,-71,-73,-74,-73,-72,21.4,-72.6
23363,35.056074142456055,-71,-75,-72,-74,-73,21.4,-73.0
23399,35.16744136810303,-73,-71,-73,-73,-75,21.4,-73.0
23434,35.2640106678009,-75,-72,-72,-74,-75,21.4,-73.6
23469,35.35966491699219,-72,-75,-74,-75,-74,21.4,-74.0
23505,35.47144627571106,-75,-73,-74,-74,-74,21.4,-74.0
23538,35.56736707687378,-72,-73,-76,-74,-70,21.4,-73.0
23568,35.66346549987793,-74,-75,-75,-74,-72,21.4,-74.0
23599,35.75917959213257,-76,-73,-75,-73,-74,21.4,-74.2
23628,35.85509896278381,-76,-75,-71,-73,-76,21.4,-74.2
23655,35.95069098472595,-74,-74,-76,-74,-71,21.4,-73.8
23684,36.04679036140442,-74,-73,-76,-74,-74,21.4,-74.2
23711,36.142616987228394,-76,-75,-72,-74,-73,21.4,-74.0
23736,36.237693309783936,-76,-74,-72,-74,-73,21.4,-73.8
23764,36.349862813949585,-74,-75,-74,-74,-72,21.4,-73.8
23794,36.44519400596619,-78,-74,-74,-74,-71,21.4,-74.2
23826,36.55719351768494,-73,-75,-75,-75,-74,21.4,-74.4
23864,36.65366172790527,-77,-73,-73,-77,-76,21.4,-75.2
23905,36.74924039840698,-75,-74,-72,-76,-73,21.4,-74.0
23949,36.844990253448486,-73,-74,-74,-74,-74,21.4,-73.8
23997,36.94082188606262,-76,-74,-72,-72,-72,21.4,-73.2
24047,37.03692555427551,-73,-74,-74,-74,-72,21.4,-73.4
24096,37.13279604911804,-75,-73,-74,-76,-71,21.4,-73.8
24146,37.22765350341797,-76,-76,-73,-74,-76,21.4,-75.0
24196,37.323777198791504,-73,-75,-73,-76,-77,21.4,-74.8
24245,37.42020320892334,-76,-74,-77,-75,-74,21.4,-75.2
24295,37.516045570373535,-76,-77,-75,-74,-73,21.4,-75.0
24343,37.61195969581604,-75,-76,-75,-75,-76,21.4,-75.4
24390,37.70785737037659,-76,-76,-76,-73,-75,21.4,-75.2
24436,37.803640842437744,-75,-75,-75,-73,-74,21.4,-74.4
24477,37.914977073669434,-73,-75,-75,-75,-74,21.4,-74.4
24514,38.011101961135864,-75,-74,-74,-75,-73,21.4,-74.2
24546,38.107242822647095,-76,-75,-75,-73,-73,21.4,-74.4
24578,38.20283031463623,-75,-76,-75,-74,-76,21.4,-75.2
24603,38.2982120513916,-75,-77,-76,-77,-76,21.4,-76.2
24630,38.394373178482056,-77,-77,-76,-77,-76,21.4,-76.6
24654,38.48996591567993,-75,-73,-75,-76,-75,21.4,-74.8
24674,38.5860550403595,-78,-74,-73,-74,-75,21.4,-74.8
24686,38.68153524398804,-74,-74,-76,-74,-78,21.4,-75.2
24696,38.77784609794617,-77,-76,-77,-76,-75,21.4,-76.2
24706,38.87365484237671,-77,-75,-74,-76,-77,21.4,-75.8
24717,38.96898007392883,-76,-76,-74,-77,-78,21.4,-76.2
24727,39.080764055252075,-74,-79,-76,-80,-77,21.4,-77.2
24736,39.17686414718628,-73,-74,-75,-76,-75,21.4,-74.6
24747,39.27191638946533,-77,-76,-76,-79,-77,21.4,-77.0
24754,39.368733406066895,-74,-74,-76,-73,-75,21.4,-74.4
