finestep,time,c_0,c_1,c_2,c_3,c_4,temp,c_mean
8842,22.167519330978394,-19,-20,-21,-21,-19,NaN,-20.0
8838,22.26347017288208,-22,-20,-19,-20,-20,NaN,-20.2
8841,22.359097957611084,-21,-20,-19,-21,-21,NaN,-20.4
8846,22.47150754928589,-21,-24,-21,-22,-21,NaN,-21.8
8855,22.567375421524048,-20,-20,-20,-20,-19,NaN,-19.8
8869,22.663541555404663,-20,-18,-20,-19,-19,NaN,-19.2
8885,22.759365558624268,-19,-20,-18,-20,-19,NaN,-19.2
8904,22.85518193244934,-19,-21,-22,-19,-20,NaN,-20.2
8924,22.951026916503906,-19,-18,-19,-21,-19,NaN,-19.2
8945,23.046224117279053,-21,-20,-20,-21,-20,NaN,-20.4
8966,23.14275026321411,-19,-18,-19,-21,-21,NaN,-19.6
8987,23.237740755081177,-22,-19,-21,-19,-20,NaN,-20.2
9012,23.333150386810303,-19,-20,-21,-19,-19,NaN,-19.6
9045,23.429270029067993,-20,-19,-20,-18,-20,NaN,-19.4
9081,23.52553415298462,-20,-20,-19,-19,-20,78.6,-19.6
9122,23.637723922729492,-20,-20,-21,-22,-19,78.6,-20.4
9167,23.733498096466064,-20,-21,-20,-18,-20,78.6,-19.8
9217,23.82933807373047,-22,-21,-20,-20,-19,78.6,-20.4
9273,23.92522954940796,-21,-21,-22,-22,-20,78.6,-21.2
9331,24.020914554595947,-21,-20,-19,-22,-21,78.6,-20.6
9389,24.11680555343628,-23,-19,-19,-20,-20,78.6,-20.2
9445,24.21202802658081,-20,-23,-22,-20,-21,78.6,-21.2
9497,24.308717250823975,-21,-21,-22,-21,-23,78.6,-21.6
9545,24.419925451278687,-19,-20,-21,-23,-20,78.6,-20.6
9590,24.51567769050598,-23,-23,-20,-21,-21,NaN,-21.6
9633,24.611409425735474,-22,-21,-22,-21,-17,NaN,-20.6
9684,24.707629919052124,-20,-20,-21,-23,-19,NaN,-20.6
9741,24.803683280944824,-21,-21,-23,-21,-20,NaN,-21.2
9804,24.89942502975464,-20,-23,-23,-23,-20,NaN,-21.8
9871,24.9953453540802,-21,-21,-20,-22,-21,NaN,-21.0
9939,25.091193675994873,-21,-21,-21,-22,-23,NaN,-21.6
10007,25.186942100524902,-22,-22,-22,-22,-22,NaN,-22.0
10080,25.28289771080017,-22,-22,-21,-22,-21,NaN,-21.6
10155,25.37853765487671,-22,-22,-22,-22,-22,NaN,-22.0
10235,25.47433876991272,-22,-21,-22,-23,-23,NaN,-22.2
10318,25.570215225219727,-23,-21,-22,-22,-23,NaN,-22.2
10401,25.665863037109375,-23,-21,-21,-22,-23,NaN,-22.0
10489,25.76126194000244,-22,-22,-21,-23,-24,NaN,-22.4
10583,25.857272148132324,-22,-23,-25,-23,-23,NaN,-23.2
10682,25.953877449035645,-21,-22,-22,-22,-25,NaN,-22.4
10786,26.048991203308105,-22,-22,-23,-22,-22,NaN,-22.2
10893,26.14536428451538,-25,-24,-23,-24,-25,NaN,-24.2
11002,26.241249084472656,-23,-24,-22,-25,-24,NaN,-23.6
11115,26.336830139160156,-25,-25,-24,-23,-24,NaN,-24.2
11234,26.432645320892334,-23,-24,-24,-24,-24,NaN,-23.8
11357,26.528544664382935,-25,-24,-24,-23,-22,NaN,-23.6
11481,26.62345266342163,-23,-24,-24,-22,-24,NaN,-23.4
11613,26.71988582611084,-26,-26,-25,-24,-24,NaN,-25.0
11748,26.815349340438843,-26,-26,-27,-26,-25,NaN,-26.0
11888,26.927565097808838,-26,-24,-25,-25,-27,NaN,-25.4
12030,27.02356195449829,-25,-27,-27,-26,-25,NaN,-26.0
12178,27.118664264678955,-25,-25,-27,-27,-27,NaN,-26.2
12324,27.214475393295288,-26,-26,-23,-26,-26,NaN,-25.4
12471,27.327059268951416,-26,-26,-27,-29,-26,NaN,-26.8
12619,27.422823190689087,-28,-26,-27,-27,-27,NaN,-27.0
12766,27.534273862838745,-27,-27,-27,-28,-27,NaN,-27.2
12914,27.630448579788208,-27,-27,-28,-29,-28,NaN,-27.8
13063,27.726320266723633,-30,-28,-27,-29,-28,NaN,-28.4
13210,27.822059154510498,-27,-27,-27,-27,-30,NaN,-27.6
13356,27.91770601272583,-29,-29,-29,-31,-30,NaN,-29.6
13497,28.013894081115723,-29,-30,-29,-28,-30,NaN,-29.2
13631,28.10968565940857,-30,-30,-29,-31,-30,NaN,-30.0
13763,28.204569578170776,-30,-30,-29,-28,-31,NaN,-29.6
13890,28.316250801086426,-33,-31,-31,-30,-29,NaN,-30.8
14013,28.41221046447754,-31,-30,-31,-31,-28,NaN,-30.2
14134,28.50898241996765,-31,-32,-33,-32,-31,NaN,-31.8
14255,28.60406994819641,-31,-31,-32,-30,-29,NaN,-30.6
14375,28.70058035850525,-29,-31,-32,-33,-32,NaN,-31.4
14495,28.79637837409973,-32,-32,-33,-31,-32,NaN,-32.0
14609,28.8922176361084,-31,-34,-32,-33,-34,NaN,-32.8
14719,28.98735761642456,-31,-32,-35,-31,-32,NaN,-32.2
14826,29.084025382995605,-33,-33,-33,-33,-34,NaN,-33.2
14935,29.179624319076538,-31,-33,-32,-34,-32,NaN,-32.4
15039,29.275439739227295,-31,-32,-31,-34,-34,NaN,-32.4
15142,29.371243953704834,-29,-32,-34,-34,-35,NaN,-32.8
15243,29.467110872268677,-33,-31,-34,-35,-35,NaN,-33.6
15340,29.56318974494934,-34,-34,-35,-34,-36,NaN,-34.6
15436,29.674644947052002,-34,-35,-35,-34,-34,NaN,-34.4
15532,29.770692110061646,-33,-34,-35,-36,-33,NaN,-34.2
15630,29.865673780441284,-35,-35,-35,-32,-33,NaN,-34.0
15726,29.961414575576782,-35,-35,-34,-37,-36,NaN,-35.4
15826,30.074049711227417,-34,-36,-35,-36,-35,NaN,-35.2
15929,30.16995620727539,-37,-34,-35,-37,-34,NaN,-35.4
16030,30.265679359436035,-36,-36,-38,-36,-37,NaN,-36.6
16127,30.36089849472046,-35,-35,-37,-38,-36,NaN,-36.2
16219,30.457481861114502,-38,-36,-37,-38,-37,NaN,-37.2
16306,30.552232265472412,-37,-38,-37,-37,-36,NaN,-37.0
16388,30.649190187454224,-36,-37,-37,-34,-36,NaN,-36.0
16471,30.744920015335083,-37,-39,-38,-38,-37,NaN,-37.8
16554,30.8408305644989,-38,-37,-38,-37,-37,NaN,-37.4
16637,30.935778617858887,-35,-36,-39,-39,-40,NaN,-37.8
16722,31.047537565231323,-40,-38,-38,-37,-40,NaN,-38.6
16808,31.144214630126953,-38,-37,-39,-39,-36,NaN,-37.8
16895,31.2399742603302,-38,-39,-41,-40,-39,NaN,-39.4
16981,31.33592391014099,-38,-40,-39,-41,-40,NaN,-39.6
17063,31.431474685668945,-40,-39,-38,-40,-40,NaN,-39.4
17142,31.526580810546875,-40,-39,-41,-39,-39,NaN,-39.6
17222,31.623108863830566,-40,-39,-40,-39,-43,NaN,-40.2
17304,31.719053268432617,-41,-40,-39,-40,-42,NaN,-40.4
17386,31.81500744819641,-41,-40,-39,-41,-40,NaN,-40.2
17468,31.91070866584778,-40,-40,-41,-41,-40,NaN,-40.4
17552,32.022382736206055,-40,-44,-41,-41,-42,NaN,-41.6
17634,32.11843252182007,-41,-42,-41,-40,-40,NaN,-40.8
17715,32.21409463882446,-41,-40,-40,-41,-41,NaN,-40.6
17796,32.31005048751831,-41,-41,-41,-42,-40,NaN,-41.0
17879,32.40490531921387,-39,-43,-42,-42,-40,NaN,-41.2
17957,32.501718044281006,-45,-42,-41,-42,-42,NaN,-42.4
18029,32.59759783744812,-43,-43,-42,-43,-40,NaN,-42.2
18097,32.692660093307495,-41,-44,-43,-43,-43,NaN,-42.8
18161,32.78913974761963,-44,-43,-44,-43,-43,NaN,-43.4
18218,32.88504076004028,-44,-43,-42,-40,-42,NaN,-42.2
18270,32.98074245452881,-42,-43,-42,-43,-42,NaN,-42.4
18316,33.07653737068176,-43,-43,-43,-44,-43,NaN,-43.2
18357,33.17237710952759,-41,-44,-43,-42,-45,NaN,-43.0
18396,33.26811385154724,-43,-44,-44,-43,-43,NaN,-43.4
18430,33.3642053604126,-43,-41,-45,-44,-45,NaN,-43.6
18459,33.45995116233826,-44,-45,-45,-45,-45,NaN,-44.8
18483,33.555742502212524,-44,-43,-45,-43,-44,NaN,-43.8
18502,33.65163445472717,-46,-44,-44,-44,-44,NaN,-44.4
18517,33.74670743942261,-44,-44,-42,-46,-45,NaN,-44.2
18526,33.84321045875549,-43,-46,-45,-42,-46,NaN,-44.4
18534,33.93866944313049,-45,-43,-45,-45,-44,NaN,-44.4
18538,34.033846378326416,-44,-44,-45,-43,-46,NaN,-44.4
18537,34.14633655548096,-45,-45,-43,-44,-46,NaN,-44.6
18532,34.24248170852661,-45,-42,-45,-45,-45,NaN,-44.4
18530,34.33770775794983,-45,-44,-46,-45,-45,NaN,-45.0
18527,34.43404936790466,-44,-45,-44,-42,-44,NaN,-43.8
18521,34.54572105407715,-45,-42,-47,-44,-44,NaN,-44.4
18516,34.64151620864868,-43,-49,-43,-44,-46,NaN,-45.0
18512,34.75288152694702,-44,-43,-44,-45,-46,NaN,-44.4
18508,34.84959959983826,-44,-45,-45,-46,-45,NaN,-45.0
18502,34.94520020484924,-41,-44,-43,-46,-44,NaN,-43.6
18499,35.04095411300659,-45,-46,-44,-43,-45,NaN,-44.6
18494,35.15215182304382,-47,-46,-44,-46,-43,NaN,-45.2
18491,35.2486207485199,-43,-44,-44,-43,-46,NaN,-44.0
18489,35.343469858169556,-46,-45,-46,-44,-44,NaN,-45.0
18488,35.43934965133667,-46,-45,-44,-45,-42,NaN,-44.4
18492,35.53608059883118,-45,-44,-46,-45,-42,NaN,-44.4
18503,35.63184428215027,-46,-45,-44,-42,-45,NaN,-44.4
18516,35.72767686843872,-45,-43,-43,-46,-46,NaN,-44.6
18531,35.82342052459717,-46,-44,-45,-46,-46,NaN,-45.4
18542,35.91922736167908,-44,-45,-45,-46,-45,NaN,-45.0
18552,36.014673709869385,-45,-46,-45,-43,-44,NaN,-44.6
18560,36.12688231468201,-45,-44,-46,-45,-44,NaN,-44.8
18568,36.2223584651947,-44,-46,-43,-45,-45,NaN,-44.6
18569,36.318588733673096,-47,-46,-46,-43,-44,NaN,-45.2
18566,36.41415023803711,-44,-46,-46,-45,-46,NaN,-45.4
18556,36.51025724411011,-45,-43,-45,-45,-45,NaN,-44.6
18541,36.606045722961426,-42,-45,-46,-45,-43,NaN,-44.2
18524,36.701545000076294,-45,-46,-48,-45,-46,NaN,-46.0
18508,36.79784917831421,-48,-42,-45,-44,-46,NaN,-45.0
18496,36.8934600353241,-45,-43,-45,-43,-43,NaN,-43.8
18487,36.98941421508789,-46,-46,-46,-46,-44,NaN,-45.6
18480,37.08524799346924,-45,-45,-45,-44,-44,NaN,-44.6
18472,37.18080115318298,-44,-43,-44,-44,-47,NaN,-44.4
18462,37.29244351387024,-43,-45,-44,-47,-45,NaN,-44.8
18451,37.38777184486389,-46,-43,-43,-43,-44,NaN,-43.8
18442,37.48451566696167,-47,-46,-46,-43,-45,NaN,-45.4
18434,37.57932233810425,-46,-46,-44,-46,-44,NaN,-45.2
18429,37.67612624168396,-45,-45,-46,-45,-42,NaN,-44.6
18426,37.77111268043518,-45,-45,-46,-46,-44,NaN,-45.2
18425,37.86713695526123,-46,-47,-45,-47,-47,NaN,-46.4
18426,37.96347498893738,-46,-45,-45,-44,-45,NaN,-45.0
18427,38.05939817428589,-42,-45,-43,-45,-45,NaN,-44.0
18431,38.15522789955139,-46,-44,-47,-44,-45,NaN,-45.2
18436,38.26656460762024,-46,-46,-48,-44,-46,NaN,-46.0
18439,38.36288642883301,-45,-44,-45,-45,-44,NaN,-44.6
18440,38.47435021400452,-45,-46,-43,-47,-46,NaN,-45.4
18441,38.57052302360535,-45,-43,-46,-45,-44,NaN,-44.6
18444,38.6820113658905,-47,-45,-46,-46,-45,NaN,-45.8
18445,38.79439854621887,-43,-46,-41,-43,-43,NaN,-43.2
