finestep,time,c_0,c_1,c_2,c_3,c_4,temp,c_mean
-8918,5.63720965385437,21,22,21,23,21,NaN,21.6
-8980,5.749002933502197,21,22,20,22,21,NaN,21.2
-9041,5.844625949859619,21,20,22,22,23,NaN,21.6
-9104,5.940354108810425,21,23,23,21,20,NaN,21.6
-9166,6.036982297897339,23,23,24,21,21,NaN,22.4
-9227,6.148613452911377,22,21,22,23,24,NaN,22.4
-9281,6.244593143463135,23,21,21,20,21,NaN,21.2
-9333,6.3405680656433105,22,22,23,23,24,NaN,22.8
-9382,6.436452150344849,24,24,22,22,25,NaN,23.4
-9428,6.548154592514038,23,22,22,24,21,NaN,22.4
-9468,6.643909215927124,23,23,22,21,23,NaN,22.4
-9505,6.7398598194122314,24,23,23,24,22,NaN,23.2
-9539,6.834877252578735,25,22,22,24,24,NaN,23.4
-9572,6.931472301483154,20,24,25,23,24,NaN,23.2
-9607,7.027217626571655,21,22,25,23,23,NaN,22.8
-9643,7.122864484786987,22,23,22,21,23,NaN,22.2
-9674,7.218956708908081,26,23,24,22,25,NaN,24.0
-9701,7.330172300338745,24,22,24,22,24,NaN,23.2
-9724,7.426432847976685,25,24,23,24,25,NaN,24.2
-9746,7.538170099258423,24,23,24,24,23,NaN,23.6
-9770,7.633365154266357,24,23,25,23,24,NaN,23.8
-9794,7.74533486366272,25,23,24,24,24,NaN,24.0
-9818,7.8416407108306885,25,23,23,25,24,NaN,24.0
-9839,7.937023401260376,24,24,25,25,24,NaN,24.4
-9862,8.04883885383606,23,26,25,24,25,NaN,24.6
-9884,8.145179033279419,25,25,22,23,23,NaN,23.6
-9907,8.256824016571045,24,24,25,26,26,NaN,25.0
-9930,8.352833032608032,25,26,24,26,23,NaN,24.8
-9959,8.448623657226562,25,24,24,23,25,NaN,24.2
-9990,8.560487508773804,25,23,24,24,27,NaN,24.6
-10027,8.656312227249146,25,23,24,23,26,NaN,24.2
-10066,8.75210976600647,25,25,26,26,26,NaN,25.6
-10107,8.848009824752808,26,23,25,25,27,NaN,25.2
-10146,8.94369912147522,25,24,26,22,26,NaN,24.6
-10185,9.039551734924316,25,24,24,25,26,NaN,24.8
-10224,9.135174989700317,28,26,26,25,26,NaN,26.2
-10260,9.246880531311035,27,24,24,25,26,NaN,25.2
-10293,9.342795372009277,27,25,27,27,26,NaN,26.4
-10321,9.453955173492432,26,25,26,27,25,NaN,25.8
-10343,9.550658702850342,25,26,25,26,27,NaN,25.8
-10363,9.645557403564453,25,26,28,27,26,NaN,26.4
-10379,9.742271423339844,27,25,25,25,26,NaN,25.6
-10392,9.83790922164917,25,25,27,27,26,NaN,26.0
-10400,9.949758768081665,26,27,27,25,26,NaN,26.2
-10406,10.044633150100708,25,26,27,24,28,75.6,26.0
-10404,10.141181230545044,27,25,25,27,26,75.6,26.0
-10404,10.23739743232727,26,24,27,26,25,75.6,25.6
-10403,10.33310317993164,27,27,28,26,27,75.6,27.0
-10397,10.428301811218262,27,27,26,26,28,75.6,26.8
-10389,10.52485203742981,25,25,24,28,26,75.6,25.6
-10378,10.620703935623169,26,25,26,27,26,75.6,26.0
-10367,10.732462167739868,28,25,27,25,26,75.6,26.2
-10358,10.82821774482727,28,27,25,27,24,75.6,26.2
-10349,10.924047231674194,25,26,25,27,26,75.6,25.8
-10339,11.019675970077515,25,26,25,26,27,NaN,25.8
-10328,11.115832090377808,26,26,26,26,26,NaN,26.0
-10320,11.21120285987854,24,26,26,25,26,NaN,25.4
-10317,11.322772741317749,25,27,28,27,27,NaN,26.8
-10320,11.418879985809326,26,27,26,25,27,NaN,26.2
-10329,11.514885187149048,28,26,25,27,25,NaN,26.2
-10338,11.611039400100708,27,27,26,28,26,NaN,26.8
-10346,11.706694841384888,27,27,30,27,28,NaN,27.8
-10351,11.802608013153076,29,25,27,30,28,NaN,27.8
-10348,11.898468494415283,28,24,26,25,28,NaN,26.2
-10340,11.994164228439331,24,26,25,25,27,NaN,25.4
-10332,12.089894533157349,27,27,24,23,26,NaN,25.4
-10322,12.185700416564941,26,27,25,27,25,NaN,26.0
-10312,12.297525405883789,26,25,26,27,29,NaN,26.6
-10303,12.392717123031616,27,26,27,25,28,NaN,26.6
-10289,12.4892737865448,26,27,25,26,25,NaN,25.8
-10271,12.585015296936035,26,26,27,26,25,NaN,26.0
-10249,12.69661259651184,26,28,28,28,27,NaN,27.4
-10221,12.791850090026855,25,27,26,26,24,NaN,25.6
-10192,12.888570308685303,27,27,27,30,27,NaN,27.6
-10163,12.984359502792358,25,26,26,26,26,NaN,25.8
-10134,13.0802743434906,27,26,26,26,27,NaN,26.4
-10107,13.176065683364868,28,26,29,27,27,NaN,27.4
-10076,13.271904945373535,28,27,26,27,27,NaN,27.0
-10048,13.367742776870728,26,24,26,25,26,NaN,25.4
-10023,13.463242292404175,26,26,25,26,27,NaN,26.0
-9996,13.558582544326782,28,27,26,24,26,NaN,26.2
-9966,13.65492057800293,28,25,27,27,24,NaN,26.2
-9938,13.75096583366394,28,25,26,25,27,NaN,26.2
-9910,13.862565279006958,26,26,27,26,26,NaN,26.2
-9884,13.95860767364502,26,27,24,26,26,NaN,25.8
-9862,14.05463457107544,26,26,26,28,26,NaN,26.4
-9845,14.15026330947876,26,26,25,27,25,NaN,25.8
-9831,14.24604845046997,28,24,26,26,26,NaN,26.0
-9815,14.34199070930481,25,25,26,28,24,NaN,25.6
-9798,14.437766313552856,27,27,25,27,25,NaN,26.2
-9779,14.532886266708374,24,24,28,25,26,NaN,25.4
-9755,14.62949252128601,24,24,26,28,26,NaN,25.6
-9733,14.725120544433594,24,26,25,26,27,NaN,25.6
-9711,14.821120977401733,23,25,26,26,26,NaN,25.2
-9687,14.916582822799683,24,25,25,26,27,NaN,25.4
-9661,15.012672901153564,27,26,26,25,25,NaN,25.8
-9635,15.10867953300476,25,25,25,26,25,NaN,25.2
-9612,15.204385042190552,25,25,24,25,24,NaN,24.6
-9592,15.29981780052185,26,26,26,25,25,NaN,25.6
-9578,15.395789861679077,25,25,26,26,27,NaN,25.8
-9561,15.491936683654785,27,23,25,25,27,NaN,25.4
-9538,15.587157011032104,26,26,26,24,27,NaN,25.8
-9511,15.683316230773926,26,27,26,26,25,NaN,26.0
-9481,15.779488563537598,28,25,27,25,23,NaN,25.6
-9446,15.874906063079834,26,25,24,26,26,NaN,25.4
-9408,15.971006870269775,28,25,26,26,26,NaN,26.2
-9368,16.066734075546265,24,26,25,25,26,NaN,25.2
-9321,16.178831577301025,24,25,24,26,26,NaN,25.0
-9270,16.27452802658081,29,26,27,27,26,NaN,27.0
-9212,16.386136293411255,27,26,25,26,25,NaN,25.8
-9148,16.482176065444946,24,27,25,25,24,NaN,25.0
-9076,16.577887058258057,24,24,26,25,26,NaN,25.0
-9002,16.673666954040527,25,27,24,26,22,NaN,24.8
-8921,16.769484043121338,25,25,24,26,25,NaN,25.0
-8838,16.864877462387085,25,24,25,25,26,NaN,25.0
-8757,16.96117115020752,25,25,24,25,24,NaN,24.6
-8671,17.05724048614502,25,25,23,23,25,NaN,24.2
-8580,17.15310549736023,24,23,23,25,24,NaN,23.8
-8484,17.24890112876892,24,24,25,25,26,NaN,24.8
-8388,17.3605694770813,22,23,23,25,24,NaN,23.4
-8292,17.45628833770752,23,23,25,25,25,NaN,24.2
-8194,17.56762671470642,23,25,24,25,26,NaN,24.6
-8100,17.66335701942444,23,22,25,24,25,NaN,23.8
-8003,17.775527238845825,23,24,23,26,24,NaN,24.0
-7907,17.870976209640503,23,24,25,25,22,NaN,23.8
-7807,17.967637538909912,23,25,24,22,23,NaN,23.4
-7701,18.07929563522339,25,25,23,22,23,NaN,23.6
-7592,18.174871683120728,22,21,23,24,26,NaN,23.2
-7478,18.270719528198242,22,23,21,21,24,NaN,22.2
-7361,18.38211178779602,23,23,22,25,22,NaN,23.0
-7238,18.494246244430542,24,22,22,23,21,NaN,22.4
-7108,18.60627818107605,23,24,24,22,24,NaN,23.4
-6972,18.70226550102234,23,22,23,21,24,NaN,22.6
-6835,18.797340631484985,23,21,23,22,21,NaN,22.0
-6699,18.893335819244385,22,20,21,22,21,NaN,21.2
-6562,19.005122184753418,22,21,22,23,20,NaN,21.6
-6422,19.10150408744812,22,23,21,22,19,NaN,21.4
-6282,19.19731879234314,22,21,20,22,21,NaN,21.2
-6144,19.293172121047974,19,22,23,21,23,NaN,21.6
-6005,19.38899326324463,20,21,20,19,20,NaN,20.0
-5866,19.48376202583313,20,20,20,22,21,NaN,20.6
-5729,19.580465078353882,20,19,19,20,21,NaN,19.8
-5591,19.692396640777588,21,20,21,22,21,NaN,21.0
-5455,19.78833508491516,20,20,20,19,20,NaN,19.8
-5320,19.88423728942871,22,19,19,21,20,75.6,20.2
-5184,19.97923970222473,20,21,20,20,19,75.6,20.0
-5049,20.075565338134766,19,20,19,19,20,75.6,19.4
-4910,20.17124652862549,19,19,19,18,20,75.6,19.0
-4766,20.267457246780396,19,20,18,19,18,75.6,18.8
-4617,20.362823963165283,17,21,19,19,19,75.6,19.0
-4466,20.458942890167236,16,20,18,20,19,75.6,18.6
-4311,20.554327964782715,19,20,19,19,19,75.6,19.2
-4153,20.650649309158325,18,17,17,18,18,75.6,17.6
-3993,20.746010780334473,17,18,16,17,15,75.6,16.6
-3829,20.842355012893677,17,17,16,18,16,NaN,16.8
-3660,20.93819761276245,16,18,17,18,16,NaN,17.0
-3490,21.03312397003174,16,17,16,18,18,NaN,17.0
-3316,21.129955768585205,14,13,18,14,17,NaN,15.2
-3138,21.241116523742676,17,14,16,16,17,NaN,16.0
-2958,21.336530208587646,17,17,14,17,17,NaN,16.4
-2775,21.44875168800354,15,15,15,16,14,NaN,15.0
-2594,21.54488492012024,17,15,13,15,15,NaN,15.0
-2415,21.656486988067627,15,14,16,12,16,NaN,14.6
-2238,21.768940687179565,15,14,13,15,15,NaN,14.4
-2063,21.86357092857361,12,15,15,14,14,NaN,14.0
-1888,21.96036386489868,13,14,14,15,14,NaN,14.0
-1717,22.056030750274658,14,14,13,11,14,NaN,13.2
-1549,22.152120113372803,15,13,13,12,12,NaN,13.0
-1381,22.247766733169556,13,13,13,13,13,NaN,13.0
-1214,22.343559980392456,15,11,12,13,11,NaN,12.4
-1048,22.43936848640442,14,13,12,13,11,NaN,12.6
-885,22.53494381904602,12,9,13,10,14,NaN,11.6
-719,22.64707350730896,13,12,12,13,13,NaN,12.6
-553,22.7427818775177,10,12,12,12,13,NaN,11.8
-382,22.838659524917603,11,10,10,11,11,NaN,10.6
-207,22.934160232543945,12,13,11,13,11,NaN,12.0
-34,23.030320405960083,11,10,12,10,12,NaN,11.0
137,23.126192331314087,12,10,12,11,13,NaN,11.6
309,23.23790693283081,11,9,12,11,12,NaN,11.0
485,23.333683490753174,10,12,11,9,10,NaN,10.4
661,23.428590774536133,10,9,10,9,9,NaN,9.4
836,23.525429725646973,11,10,9,9,8,NaN,9.4
1012,23.63665461540222,10,8,9,8,6,NaN,8.2
1187,23.733132362365723,9,10,7,11,10,NaN,9.4
1364,23.828805685043335,8,9,8,6,9,NaN,8.0
1542,23.9246883392334,9,8,8,8,8,NaN,8.2
1719,24.020564556121826,9,7,9,5,7,NaN,7.4
1897,24.115845203399658,8,7,8,8,8,NaN,7.8
2074,24.21176028251648,8,7,7,6,10,NaN,7.6
2249,24.307478427886963,8,5,8,6,6,NaN,6.6
2417,24.419612646102905,5,6,6,7,6,NaN,6.0
2577,24.515544891357422,7,5,7,5,6,NaN,6.0
2738,24.611420392990112,6,7,6,6,7,NaN,6.4
2899,24.706393003463745,5,6,5,4,4,NaN,4.8
3060,24.80292844772339,4,3,3,4,4,NaN,3.6
3221,24.898901224136353,4,6,4,3,4,NaN,4.2
3381,24.994295835494995,5,4,3,4,4,NaN,4.0
3541,25.090072631835938,6,4,7,6,4,NaN,5.4
3701,25.186304807662964,3,3,3,5,4,NaN,3.6
3857,25.282191038131714,4,2,3,4,4,NaN,3.4
4007,25.3929340839386,2,3,4,2,3,NaN,2.8
4155,25.489105939865112,4,4,2,5,3,NaN,3.6
4300,25.601598978042603,5,3,4,2,2,NaN,3.2
4442,25.697163820266724,2,3,2,3,2,NaN,2.4
4581,25.792181730270386,1,-1,-1,0,1,NaN,0.0
4715,25.88906455039978,3,2,3,1,1,NaN,2.0
4846,25.984494924545288,2,1,1,2,4,NaN,2.0
4977,26.080902338027954,0,2,3,1,1,NaN,1.4
5102,26.176328420639038,0,2,1,1,2,NaN,1.2
5221,26.27241802215576,3,2,0,1,1,NaN,1.4
5337,26.368343114852905,1,0,1,2,-1,NaN,0.6
5451,26.46402931213379,-2,2,-2,1,2,NaN,0.2
5561,26.559887886047363,1,0,1,1,0,NaN,0.6
5673,26.65570616722107,0,0,-1,1,1,NaN,0.2
5789,26.76759672164917,1,0,2,1,1,NaN,1.0
5907,26.86272406578064,-2,-2,-1,-2,1,NaN,-1.2
6028,26.958548545837402,-1,-2,0,-3,0,NaN,-1.2
6153,27.054881811141968,0,1,-1,-3,0,NaN,-0.6
6280,27.166837692260742,-5,-4,-2,0,-1,NaN,-2.4
6406,27.2626633644104,-3,-2,-2,-2,-2,NaN,-2.2
6533,27.373332023620605,-4,-3,-2,-1,-2,NaN,-2.4
6658,27.470202684402466,-1,-1,-6,-2,-1,NaN,-2.2
6781,27.56619381904602,1,-3,-3,-3,-3,NaN,-2.2
6905,27.677854299545288,-3,-3,-4,-3,-3,NaN,-3.2
7027,27.773680448532104,-4,-4,-5,-2,-3,NaN,-3.6
7149,27.86956477165222,-2,-3,-4,-3,-3,NaN,-3.0
7273,27.965293884277344,-4,-3,-3,-3,-4,NaN,-3.4
7405,28.06129288673401,-2,-4,-4,-5,-2,NaN,-3.4
7535,28.157106161117554,-3,-6,-4,-5,-4,NaN,-4.4
7664,28.252161502838135,-5,-6,-4,-4,-2,NaN,-4.2
7795,28.34879493713379,-5,-3,-4,-4,-4,NaN,-4.0
7925,28.443869829177856,-5,-4,-5,-6,-7,NaN,-5.4
8054,28.540462493896484,-4,-6,-6,-8,-6,NaN,-6.0
8184,28.63557529449463,-6,-6,-5,-5,-5,NaN,-5.4
8316,28.731900691986084,-7,-4,-6,-5,-5,NaN,-5.4
8447,28.82797622680664,-7,-7,-7,-6,-7,NaN,-6.8
8578,28.938661575317383,-10,-6,-8,-6,-6,NaN,-7.2
8706,29.034878730773926,-5,-6,-7,-9,-7,NaN,-6.8
8834,29.130866765975952,-6,-8,-6,-7,-7,NaN,-6.8
8959,29.227129697799683,-6,-8,-7,-8,-6,NaN,-7.0
9088,29.322646856307983,-6,-6,-7,-7,-7,NaN,-6.6
9215,29.41849398612976,-7,-9,-6,-9,-9,NaN,-8.0
9340,29.514652729034424,-8,-9,-10,-7,-6,NaN,-8.0
9461,29.61065649986267,-8,-10,-8,-9,-10,NaN,-9.0
9579,29.72226858139038,-8,-9,-10,-9,-8,NaN,-8.8
9696,29.81716299057007,-6,-9,-9,-9,-10,NaN,-8.6
9808,29.91386389732361,-8,-8,-11,-10,-10,NaN,-9.4
9913,30.00938081741333,-8,-10,-10,-11,-9,NaN,-9.6
10013,30.121376991271973,-9,-10,-10,-7,-11,NaN,-9.4
10114,30.217435836791992,-9,-9,-12,-8,-8,NaN,-9.2
10215,30.313260793685913,-9,-10,-12,-10,-11,NaN,-10.4
10310,30.408159732818604,-11,-12,-10,-10,-8,NaN,-10.2
10399,30.504941701889038,-12,-11,-12,-10,-11,NaN,-11.2
10487,30.600508451461792,-9,-13,-11,-10,-10,NaN,-10.6
10569,30.69636607170105,-11,-11,-11,-11,-10,NaN,-10.8
10649,30.792462825775146,-11,-12,-13,-12,-12,NaN,-12.0
10725,30.888197898864746,-11,-13,-11,-10,-12,NaN,-11.4
10798,30.984049081802368,-10,-14,-11,-12,-11,NaN,-11.6
10869,31.095890760421753,-10,-13,-11,-11,-12,NaN,-11.4
10934,31.19182586669922,-12,-12,-10,-13,-13,NaN,-12.0
10993,31.287646293640137,-12,-10,-12,-13,-12,NaN,-11.8
11048,31.383347272872925,-12,-11,-12,-14,-12,NaN,-12.2
11100,31.494858026504517,-11,-14,-12,-11,-15,NaN,-12.6
11146,31.590973138809204,-12,-13,-13,-12,-12,NaN,-12.4
11192,31.70278525352478,-13,-13,-13,-11,-12,NaN,-12.4
11235,31.79869318008423,-12,-14,-10,-13,-13,NaN,-12.4
11280,31.910400867462158,-12,-14,-14,-13,-12,NaN,-13.0
11322,32.00612950325012,-13,-13,-12,-15,-13,NaN,-13.2
11365,32.10214400291443,-12,-13,-12,-12,-14,NaN,-12.6
11409,32.21368908882141,-13,-14,-13,-13,-13,NaN,-13.2
11455,32.325722217559814,-12,-12,-13,-11,-13,NaN,-12.2
11500,32.421602964401245,-14,-13,-14,-12,-14,NaN,-13.4
11543,32.51740741729736,-12,-15,-11,-12,-16,NaN,-13.2
11586,32.629279136657715,-12,-15,-13,-12,-13,NaN,-13.0
11628,32.72485113143921,-15,-12,-15,-16,-14,21.0,-14.4
11668,32.82078409194946,-13,-15,-16,-15,-15,21.0,-14.8
11709,32.91664099693298,-13,-12,-16,-13,-14,21.0,-13.6
11747,33.0125572681427,-15,-15,-14,-15,-13,21.0,-14.4
11782,33.1082239151001,-15,-16,-14,-15,-14,21.0,-14.8
11813,33.20408058166504,-14,-15,-14,-13,-14,21.0,-14.0
11839,33.29979395866394,-16,-17,-16,-15,-13,21.0,-15.4
11862,33.39559531211853,-15,-14,-15,-16,-13,21.0,-14.6
11879,33.507582664489746,-15,-16,-15,-16,-15,21.0,-15.4
11893,33.603397369384766,-14,-14,-14,-14,-14,21.0,-14.0
11907,33.71465015411377,-12,-17,-14,-15,-15,NaN,-14.6
11922,33.8106791973114,-14,-16,-14,-14,-13,NaN,-14.2
11939,33.92236828804016,-14,-12,-15,-12,-15,NaN,-13.6
11956,34.01875400543213,-16,-16,-14,-14,-15,NaN,-15.0
11972,34.114633560180664,-15,-15,-15,-15,-13,NaN,-14.6
11987,34.210222482681274,-14,-15,-14,-14,-15,NaN,-14.4
12002,34.305513858795166,-14,-16,-16,-17,-16,NaN,-15.8
12018,34.40158200263977,-15,-16,-15,-15,-14,NaN,-15.0
12035,34.497748136520386,-14,-17,-13,-15,-16,NaN,-15.0
12051,34.59355545043945,-14,-15,-16,-14,-14,NaN,-14.6
12065,34.68950629234314,-16,-16,-15,-14,-14,NaN,-15.0
12078,34.78519821166992,-17,-15,-15,-16,-14,NaN,-15.4
12084,34.881181955337524,-14,-14,-15,-14,-17,NaN,-14.8
12089,34.97699594497681,-15,-16,-14,-17,-15,NaN,-15.4
12092,35.07281017303467,-15,-14,-17,-19,-16,NaN,-16.2
12093,35.16852331161499,-16,-16,-16,-14,-15,NaN,-15.4
12088,35.279523611068726,-16,-15,-14,-15,-16,NaN,-15.2
12078,35.37617874145508,-14,-15,-14,-15,-14,NaN,-14.4
12066,35.47191786766052,-15,-16,-16,-16,-16,NaN,-15.8
12048,35.567744731903076,-14,-16,-15,-16,-15,NaN,-15.2
12030,35.66349267959595,-14,-18,-15,-15,-14,NaN,-15.2
12014,35.75856876373291,-13,-17,-17,-14,-15,NaN,-15.2
11998,35.85494685173035,-15,-17,-15,-16,-13,NaN,-15.2
11982,35.95115637779236,-16,-16,-17,-14,-13,NaN,-15.2
11975,36.04691457748413,-15,-15,-16,-14,-16,NaN,-15.2
11973,36.142382860183716,-15,-14,-14,-15,-17,NaN,-15.0
11971,36.254294872283936,-16,-16,-13,-16,-15,NaN,-15.2
11968,36.349937915802,-18,-15,-14,-16,-16,NaN,-15.8
11964,36.44598579406738,-16,-13,-16,-14,-15,NaN,-14.8
11959,36.54196310043335,-14,-14,-15,-14,-17,NaN,-14.8
11954,36.653486490249634,-12,-16,-14,-16,-14,NaN,-14.4
11947,36.74983048439026,-16,-17,-14,-13,-17,NaN,-15.4
11941,36.845500469207764,-14,-16,-15,-15,-15,NaN,-15.0
11937,36.94140696525574,-16,-14,-16,-16,-14,NaN,-15.2
11935,37.037128925323486,-15,-15,-17,-17,-17,NaN,-16.2
11933,37.13215231895447,-14,-15,-16,-14,-15,NaN,-14.8
11931,37.22880673408508,-15,-15,-15,-15,-16,NaN,-15.2
11923,37.32473182678223,-15,-14,-15,-17,-16,NaN,-15.4
11913,37.420445680618286,-14,-15,-15,-16,-15,NaN,-15.0
11900,37.51647686958313,-19,-15,-13,-16,-15,NaN,-15.6
11887,37.62815070152283,-13,-17,-13,-15,-15,NaN,-14.6
11869,37.72392439842224,-17,-17,-15,-13,-16,NaN,-15.6
11849,37.835551023483276,-16,-15,-18,-15,-15,NaN,-15.8
11827,37.93155527114868,-17,-15,-15,-17,-17,NaN,-16.2
11806,38.027318716049194,-13,-14,-17,-14,-14,NaN,-14.4
11782,38.12325859069824,-13,-18,-17,-16,-14,NaN,-15.6
11759,38.23498344421387,-18,-15,-18,-15,-15,NaN,-16.2
11733,38.33082413673401,-16,-13,-15,-14,-14,NaN,-14.4
11708,38.42649173736572,-16,-16,-13,-16,-15,NaN,-15.2
11683,38.522082567214966,-14,-15,-15,-16,-14,NaN,-14.8
11657,38.634257078170776,-14,-15,-14,-14,-16,NaN,-14.6
11629,38.73014163970947,-14,-16,-14,-15,-16,NaN,-15.0
11601,38.82598161697388,-14,-16,-15,-16,-16,NaN,-15.4
11578,38.92182779312134,-18,-16,-14,-14,-15,NaN,-15.4
11556,39.01762676239014,-12,-15,-14,-15,-16,NaN,-14.4
11534,39.11350703239441,-17,-14,-15,-15,-14,NaN,-15.0
11513,39.20936822891235,-15,-14,-13,-14,-14,NaN,-14.0
11488,39.30501890182495,-14,-14,-15,-14,-13,NaN,-14.0
11458,39.4007523059845,-16,-16,-14,-15,-15,NaN,-15.2
11428,39.49670457839966,-14,-12,-12,-16,-16,NaN,-14.0
11395,39.59260153770447,-16,-14,-13,-15,-15,NaN,-14.6
11359,39.68855118751526,-15,-16,-14,-15,-15,NaN,-15.0
11318,39.784035205841064,-13,-15,-14,-14,-15,NaN,-14.2
11276,39.88001322746277,-15,-14,-14,-13,-14,NaN,-14.0
11232,39.975953578948975,-13,-14,-13,-14,-14,NaN,-13.6
11184,40.07180690765381,-13,-15,-14,-13,-13,NaN,-13.6
11132,40.167672634124756,-16,-15,-15,-13,-15,NaN,-14.8
11075,40.262649059295654,-16,-12,-14,-13,-15,NaN,-14.0
11015,40.35866045951843,-14,-15,-15,-14,-14,NaN,-14.4
10950,40.45438528060913,-14,-15,-12,-15,-15,NaN,-14.2
10881,40.55082821846008,-13,-13,-14,-15,-14,NaN,-13.8
10805,40.646549463272095,-14,-14,-14,-13,-14,NaN,-13.8
10724,40.74268317222595,-14,-13,-14,-14,-14,NaN,-13.8
10639,40.83844304084778,-14,-13,-15,-11,-11,NaN,-12.8
10549,40.934186697006226,-12,-14,-15,-14,-13,NaN,-13.6
10457,41.03016185760498,-13,-13,-16,-13,-15,NaN,-14.0
10359,41.126004219055176,-13,-13,-15,-14,-14,NaN,-13.8
10257,41.22088980674744,-11,-14,-11,-15,-12,NaN,-12.6
10149,41.316707372665405,-13,-14,-12,-14,-11,NaN,-12.8
10035,41.41371393203735,-12,-12,-13,-13,-12,NaN,-12.4
9915,41.52453422546387,-12,-13,-13,-13,-14,NaN,-13.0
9794,41.62108111381531,-12,-10,-13,-12,-11,NaN,-11.6
9670,41.73279523849487,-12,-11,-12,-14,-14,NaN,-12.6
9542,41.82812762260437,-11,-12,-12,-11,-12,NaN,-11.6
9408,41.92427349090576,-11,-12,-11,-11,-13,NaN,-11.6
9272,42.02028465270996,-10,-11,-12,-12,-11,NaN,-11.2
9138,42.11569857597351,-11,-11,-10,-12,-10,NaN,-10.8
9012,42.21190428733826,-11,-12,-9,-12,-11,NaN,-11.0
8887,42.30774784088135,-12,-12,-10,-11,-10,NaN,-11.0
8763,42.40369153022766,-13,-11,-8,-14,-10,NaN,-11.2
8645,42.498761892318726,-9,-10,-11,-10,-10,NaN,-10.0
8532,42.59496188163757,-10,-11,-9,-11,-12,NaN,-10.6
8421,42.69042706489563,-9,-10,-10,-11,-9,NaN,-9.8
8311,42.7865936756134,-9,-10,-7,-9,-11,NaN,-9.2
8204,42.89862132072449,-8,-9,-9,-8,-11,NaN,-9.0
8099,42.994256258010864,-12,-9,-10,-10,-9,NaN,-10.0
7995,43.0903582572937,-9,-8,-7,-9,-8,NaN,-8.2
