finestep,time,c_0,c_1,c_2,c_3,c_4,temp,c_mean
26235,2.731748342514038,-81,-83,-82,-82,-81,21.1,-81.8
26226,2.842679262161255,-83,-81,-80,-82,-82,21.1,-81.6
26217,2.934708595275879,-80,-81,-83,-81,-81,21.1,-81.2
26211,3.0496106147766113,-82,-81,-83,-84,-81,21.1,-82.2
26203,3.1453857421875,-80,-83,-85,-82,-82,21.1,-82.4
26198,3.2583680152893066,-84,-80,-83,-83,-81,21.1,-82.2
26192,3.353736400604248,-81,-81,-82,-81,-80,21.1,-81.0
26185,3.449692487716675,-84,-82,-84,-83,-82,21.1,-83.0
26178,3.561558485031128,-83,-82,-82,-79,-82,21.1,-81.6
26173,3.6736390590667725,-83,-80,-81,-82,-84,21.1,-82.0
26166,3.7693634033203125,-81,-84,-81,-82,-83,21.1,-82.2
26158,3.865199565887451,-84,-84,-83,-81,-84,21.1,-83.2
26151,3.974196195602417,-81,-84,-80,-82,-81,21.1,-81.6
26143,4.070510149002075,-83,-81,-82,-82,-83,21.1,-82.2
26135,4.160439729690552,-81,-84,-83,-81,-79,21.1,-81.6
26125,4.256758451461792,-83,-81,-81,-83,-85,21.1,-82.6
26113,4.3610594272613525,-83,-81,-84,-84,-79,21.1,-82.2
26103,4.45658802986145,-82,-85,-82,-82,-86,21.1,-83.4
26095,4.545044660568237,-82,-84,-82,-84,-80,21.1,-82.4
26090,4.645865201950073,-83,-84,-83,-82,-81,21.1,-82.6
26085,4.737410068511963,-83,-81,-83,-81,-83,21.1,-82.2
26085,4.832968711853027,-83,-82,-80,-80,-84,21.1,-81.8
26089,4.930445194244385,-85,-82,-83,-82,-85,21.1,-83.4
26095,5.025251865386963,-84,-83,-85,-83,-85,21.2,-84.0
26106,5.117801666259766,-84,-82,-83,-80,-82,21.2,-82.2
26123,5.217474699020386,-83,-84,-83,-85,-85,21.2,-84.0
26142,5.317646503448486,-82,-82,-82,-82,-82,21.2,-82.0
26165,5.4076149463653564,-82,-81,-84,-85,-84,21.2,-83.2
26192,5.508089542388916,-85,-82,-81,-83,-84,21.2,-83.0
26226,5.598145484924316,-83,-82,-81,-85,-82,21.2,-82.6
26260,5.693641662597656,-83,-84,-83,-81,-82,21.2,-82.6
26297,5.795168161392212,-83,-84,-83,-84,-83,21.2,-83.4
26339,5.88517689704895,-84,-82,-83,-83,-84,21.2,-83.2
26388,5.989325284957886,-82,-85,-84,-84,-83,21.2,-83.6
26441,6.078421115875244,-84,-81,-83,-85,-83,21.2,-83.2
26496,6.181436777114868,-83,-83,-82,-84,-83,21.2,-83.0
26550,6.268446683883667,-82,-84,-84,-83,-86,21.2,-83.8
26604,6.389163494110107,-84,-84,-83,-85,-83,21.2,-83.8
26661,6.484617710113525,-86,-86,-82,-83,-87,21.2,-84.8
26721,6.5799102783203125,-84,-85,-86,-84,-84,21.2,-84.6
26779,6.67068076133728,-86,-82,-86,-85,-86,21.2,-85.0
26834,6.764868259429932,-85,-86,-85,-86,-86,21.2,-85.6
26881,6.863546371459961,-87,-88,-85,-85,-85,21.2,-86.0
26923,6.957690477371216,-85,-84,-84,-86,-87,21.2,-85.2
26961,7.0550758838653564,-85,-85,-86,-86,-84,21.2,-85.2
26992,7.153094053268433,-86,-84,-85,-84,-88,21.2,-85.4
27019,7.244609355926514,-84,-86,-84,-86,-83,21.2,-84.6
27043,7.363725900650024,-84,-84,-86,-86,-87,21.2,-85.4
27060,7.45044469833374,-86,-83,-87,-87,-83,21.2,-85.2
27077,7.571249008178711,-86,-86,-84,-88,-85,21.2,-85.8
27088,7.665187358856201,-82,-85,-87,-86,-88,21.2,-85.6
27104,7.770817518234253,-87,-86,-85,-86,-86,21.2,-86.0
27124,7.873516082763672,-86,-84,-85,-87,-85,21.2,-85.4
27147,7.96949028968811,-89,-87,-86,-87,-88,21.2,-87.4
27177,8.072663307189941,-86,-87,-87,-86,-86,21.2,-86.4
27209,8.172375440597534,-85,-86,-85,-86,-88,21.2,-86.0
27243,8.289917707443237,-87,-87,-87,-86,-86,21.2,-86.6
27275,8.383492708206177,-87,-85,-86,-83,-86,21.2,-85.4
27310,8.474091529846191,-86,-86,-86,-87,-85,21.2,-86.0
27342,8.592624187469482,-88,-87,-83,-86,-87,21.2,-86.2
27372,8.688444375991821,-86,-86,-88,-87,-86,21.2,-86.6
27402,8.783023595809937,-88,-88,-86,-86,-88,21.2,-87.2
27431,8.87339162826538,-87,-88,-86,-84,-87,21.2,-86.4
27460,8.9725821018219,-88,-89,-86,-85,-87,21.2,-87.0
27481,9.07251524925232,-87,-87,-88,-87,-88,21.2,-87.4
27500,9.1605224609375,-86,-87,-88,-85,-89,21.2,-87.0
27525,9.261439085006714,-86,-86,-87,-88,-87,21.2,-86.8
27551,9.351142644882202,-86,-85,-87,-88,-88,21.2,-86.8
27578,9.450945377349854,-86,-87,-88,-88,-90,21.2,-87.8
27604,9.5476713180542,-89,-89,-88,-89,-87,21.2,-88.4
27630,9.662798881530762,-88,-89,-87,-89,-87,21.2,-88.0
27660,9.753807544708252,-87,-87,-88,-90,-86,21.2,-87.6
27688,9.870886087417603,-84,-92,-88,-86,-86,21.2,-87.2
27715,9.959836959838867,-90,-90,-86,-88,-88,21.1,-88.4
27743,10.056782245635986,-90,-87,-90,-87,-90,21.1,-88.8
27773,10.153954267501831,-91,-90,-90,-87,-88,21.1,-89.2
27805,10.250471115112305,-89,-88,-89,-87,-88,21.1,-88.2
27837,10.34390377998352,-88,-87,-88,-89,-91,21.1,-88.6
27867,10.461225748062134,-93,-88,-89,-89,-88,21.1,-89.4
27897,10.553905248641968,-90,-91,-89,-89,-90,21.1,-89.8
27930,10.667689800262451,-90,-88,-89,-89,-89,21.1,-89.0
27962,10.763777256011963,-91,-88,-86,-90,-90,21.1,-89.0
27996,10.861346960067749,-89,-87,-90,-90,-93,21.1,-89.8
28026,10.953688621520996,-90,-87,-92,-92,-91,21.1,-90.4
28050,11.051462173461914,-90,-91,-89,-87,-89,21.1,-89.2
28070,11.143843173980713,-90,-89,-91,-88,-90,21.1,-89.6
28083,11.236954927444458,-94,-89,-91,-90,-93,21.1,-91.4
28088,11.332393169403076,-90,-88,-91,-91,-90,21.1,-90.0
28090,11.435336112976074,-91,-89,-91,-90,-88,21.1,-89.8
28091,11.531234741210938,-88,-90,-91,-91,-90,21.1,-90.0
28094,11.64292025566101,-88,-90,-91,-91,-87,21.1,-89.4
28096,11.738993406295776,-92,-89,-92,-92,-90,21.1,-91.0
28101,11.835202693939209,-89,-90,-91,-88,-90,21.1,-89.6
28108,11.927918434143066,-89,-91,-91,-88,-86,21.1,-89.0
28117,12.02511978149414,-91,-89,-90,-92,-90,21.1,-90.4
28125,12.120587825775146,-90,-89,-93,-89,-91,21.1,-90.4
28132,12.21652865409851,-89,-92,-91,-92,-91,21.1,-91.0
28136,12.310642719268799,-91,-92,-91,-90,-91,21.1,-91.0
28135,12.403319835662842,-91,-93,-89,-91,-89,21.1,-90.6
28132,12.504616737365723,-89,-89,-90,-92,-89,21.1,-89.8
28129,12.593178510665894,-90,-91,-93,-93,-92,21.1,-91.8
28123,12.69027590751648,-91,-93,-91,-91,-91,21.1,-91.4
28116,12.807238101959229,-92,-91,-92,-91,-89,21.1,-91.0
28107,12.899350881576538,-89,-91,-94,-92,-93,21.2,-91.8
28095,13.00018048286438,-93,-89,-90,-91,-88,21.2,-90.2
28085,13.089317560195923,-88,-89,-95,-91,-89,21.2,-90.4
28076,13.206016063690186,-92,-92,-89,-91,-90,21.2,-90.8
28069,13.30467939376831,-92,-90,-89,-91,-90,21.2,-90.4
28067,13.400225400924683,-91,-91,-93,-92,-92,21.2,-91.8
28068,13.486830711364746,-92,-92,-92,-92,-94,21.2,-92.4
28068,13.59129524230957,-91,-92,-90,-90,-92,21.2,-91.0
28068,13.686980962753296,-93,-91,-88,-92,-90,21.2,-90.8
28066,13.78150486946106,-91,-92,-91,-90,-91,21.2,-91.0
28068,13.870295524597168,-90,-91,-90,-91,-90,21.2,-90.4
28077,13.971998453140259,-91,-91,-89,-91,-92,21.2,-90.8
28089,14.070368528366089,-93,-91,-91,-91,-90,21.2,-91.2
28100,14.161855697631836,-95,-89,-91,-92,-90,21.2,-91.4
28112,14.258503437042236,-93,-91,-92,-92,-90,21.2,-91.6
28123,14.35130500793457,-91,-91,-91,-93,-90,21.2,-91.2
28135,14.453668117523193,-92,-90,-89,-94,-90,21.2,-91.0
28146,14.549387454986572,-91,-91,-94,-92,-88,21.2,-91.2
28156,14.64480996131897,-92,-93,-94,-89,-91,21.2,-91.8
28168,14.757729053497314,-93,-94,-89,-90,-93,21.2,-91.8
28181,14.844678163528442,-94,-92,-90,-92,-90,21.2,-91.6
28199,14.94474720954895,-92,-90,-91,-90,-88,21.2,-90.2
28223,15.045054912567139,-90,-96,-88,-90,-90,21.2,-90.8
28246,15.140805959701538,-92,-89,-92,-92,-92,21.2,-91.4
28265,15.237109661102295,-92,-91,-93,-90,-92,21.2,-91.6
28281,15.332128286361694,-92,-90,-91,-92,-91,21.2,-91.2
28295,15.42900037765503,-92,-91,-93,-92,-92,21.2,-92.0
28306,15.518100261688232,-90,-94,-93,-92,-94,21.2,-92.6
28311,15.618439435958862,-93,-93,-93,-90,-94,21.2,-92.6
28312,15.712918996810913,-92,-95,-93,-90,-91,21.2,-92.2
28308,15.808177709579468,-93,-92,-95,-92,-92,21.2,-92.8
28297,15.907850742340088,-90,-91,-92,-89,-93,21.2,-91.0
28283,16.003548860549927,-94,-94,-95,-92,-93,21.2,-93.6
28263,16.098170518875122,-90,-91,-92,-91,-92,21.2,-91.2
28239,16.188397884368896,-96,-90,-91,-91,-92,21.2,-92.0
28210,16.288804531097412,-94,-91,-93,-92,-92,21.2,-92.4
28184,16.37871479988098,-91,-89,-92,-93,-89,21.2,-90.8
28158,16.48315167427063,-91,-92,-90,-92,-91,21.2,-91.2
28127,16.574019193649292,-91,-92,-91,-94,-93,21.2,-92.2
28092,16.66969394683838,-92,-90,-93,-92,-92,21.2,-91.8
28054,16.766810655593872,-91,-91,-90,-93,-92,21.2,-91.4
28013,16.85691738128662,-92,-89,-94,-92,-91,21.2,-91.6
27971,16.953041076660156,-91,-91,-93,-92,-89,21.2,-91.2
27925,17.054837942123413,-92,-93,-93,-92,-92,21.2,-92.4
27881,17.153298377990723,-91,-92,-92,-89,-90,21.2,-90.8
27838,17.248984813690186,-92,-93,-91,-95,-92,21.2,-92.6
27795,17.3432776927948,-90,-90,-93,-91,-90,21.2,-90.8
27753,17.45476245880127,-92,-92,-89,-93,-90,21.2,-91.2
27712,17.54804277420044,-91,-90,-89,-91,-91,21.2,-90.4
27670,17.66404628753662,-90,-88,-88,-93,-91,21.2,-90.0
27625,17.753312587738037,-91,-90,-92,-93,-91,21.1,-91.4
27582,17.852182388305664,-89,-92,-91,-91,-94,21.1,-91.4
27539,17.944374084472656,-89,-92,-92,-94,-91,21.1,-91.6
27497,18.039284706115723,-92,-92,-92,-90,-91,21.1,-91.4
27452,18.137794017791748,-88,-94,-90,-93,-90,21.1,-91.0
27410,18.237746238708496,-89,-92,-89,-90,-89,21.1,-89.8
27370,18.328654527664185,-90,-87,-92,-88,-91,21.1,-89.6
27327,18.42412543296814,-92,-90,-91,-92,-91,21.1,-91.2
27280,18.519057989120483,-91,-91,-90,-89,-90,21.1,-90.2
27235,18.61707377433777,-92,-91,-90,-89,-92,21.1,-90.8
27190,18.714616060256958,-90,-88,-90,-91,-91,21.1,-90.0
27148,18.808144092559814,-93,-91,-89,-90,-90,21.1,-90.6
27112,18.901405334472656,-87,-90,-91,-93,-91,21.1,-90.4
27079,19.006670236587524,-91,-91,-90,-91,-88,21.1,-90.2
27044,19.094581127166748,-92,-89,-91,-90,-91,21.1,-90.6
27010,19.196070194244385,-92,-89,-89,-90,-90,21.1,-90.0
26978,19.288002014160156,-88,-91,-92,-89,-89,21.1,-89.8
26953,19.383676528930664,-91,-89,-87,-93,-91,21.1,-90.2
26933,19.47824716567993,-88,-90,-88,-92,-88,21.1,-89.2
26916,19.573570013046265,-90,-87,-89,-91,-90,21.1,-89.4
26900,19.67472004890442,-87,-91,-91,-90,-89,21.2,-89.6
26884,19.78019690513611,-88,-91,-91,-88,-91,21.2,-89.8
26868,19.87906050682068,-90,-92,-88,-92,-91,21.2,-90.6
26852,19.996599197387695,-89,-88,-88,-91,-89,21.2,-89.0
26835,20.086470365524292,-91,-89,-89,-89,-86,21.2,-88.8
26825,20.20302963256836,-89,-88,-92,-90,-89,21.2,-89.6
26813,20.29154062271118,-89,-90,-89,-90,-91,21.2,-89.8
26801,20.388553380966187,-88,-90,-88,-93,-91,21.2,-90.0
26789,20.490673780441284,-87,-89,-91,-90,-91,21.2,-89.6
26776,20.58711075782776,-88,-89,-89,-90,-89,21.2,-89.0
26763,20.67483878135681,-91,-90,-90,-88,-90,21.2,-89.8
26748,20.777548789978027,-90,-89,-88,-91,-89,21.2,-89.4
26729,20.87489366531372,-89,-89,-89,-92,-90,21.2,-89.8
26705,20.97044062614441,-92,-89,-90,-89,-90,21.2,-90.0
26677,21.07456612586975,-92,-90,-85,-87,-88,21.2,-88.4
26647,21.171337604522705,-91,-91,-89,-87,-88,21.2,-89.2
26613,21.266937494277954,-88,-88,-88,-89,-88,21.2,-88.2
26575,21.370043516159058,-89,-88,-88,-88,-91,21.2,-88.8
26535,21.46049690246582,-89,-92,-89,-91,-90,21.2,-90.2
26501,21.560399532318115,-89,-88,-89,-87,-90,21.2,-88.6
26464,21.651193141937256,-91,-88,-88,-89,-90,21.2,-89.2
26423,21.74604058265686,-90,-91,-87,-87,-91,21.2,-89.2
26376,21.841808557510376,-91,-88,-89,-85,-88,21.2,-88.2
26330,21.943809747695923,-89,-90,-87,-91,-88,21.2,-89.0
26287,22.036478519439697,-88,-90,-87,-87,-89,21.2,-88.2
26246,22.12804651260376,-89,-89,-90,-90,-89,21.2,-89.4
26205,22.223605632781982,-91,-89,-88,-88,-87,21.2,-88.6
26164,22.32678747177124,-89,-90,-89,-88,-88,21.2,-88.8
26126,22.440311670303345,-88,-87,-91,-91,-89,21.2,-89.2
26088,22.526434659957886,-89,-87,-89,-88,-86,21.2,-87.8
26047,22.626088619232178,-87,-87,-89,-88,-88,21.2,-87.8
26004,22.72666335105896,-86,-89,-89,-87,-87,21.2,-87.6
25962,22.836905241012573,-86,-89,-88,-89,-87,21.2,-87.8
25919,22.92674684524536,-89,-90,-88,-89,-90,21.2,-89.2
25875,23.027013540267944,-87,-90,-87,-90,-87,21.2,-88.2
25829,23.125807523727417,-89,-87,-88,-90,-88,21.2,-88.4
25784,23.215470790863037,-84,-87,-88,-89,-88,21.2,-87.2
25735,23.31338620185852,-89,-89,-88,-88,-86,21.2,-88.0
25686,23.41043472290039,-90,-88,-88,-88,-85,21.2,-87.8
25635,23.50083303451538,-88,-89,-87,-90,-86,21.2,-88.0
25586,23.621487140655518,-87,-87,-87,-88,-87,21.2,-87.2
25540,23.717611074447632,-87,-87,-87,-89,-87,21.2,-87.4
25496,23.81315302848816,-87,-86,-86,-86,-86,21.2,-86.2
25452,23.90322208404541,-88,-87,-86,-88,-87,21.2,-87.2
25402,24.00158405303955,-89,-89,-86,-89,-86,21.2,-87.8
25351,24.093700885772705,-86,-87,-88,-86,-87,21.2,-86.8
25293,24.192380905151367,-88,-89,-86,-86,-88,21.2,-87.4
25232,24.286763191223145,-87,-88,-84,-87,-86,21.2,-86.4
25172,24.40456771850586,-87,-88,-87,-87,-86,21.2,-87.0
25112,24.49592638015747,-86,-89,-86,-84,-88,21.2,-86.6
25055,24.59208035469055,-89,-87,-85,-89,-84,21.2,-86.8
25000,24.68284821510315,-84,-88,-86,-87,-85,21.2,-86.0
24949,24.787816047668457,-85,-85,-85,-88,-87,21.2,-86.0
24905,24.88318920135498,-87,-86,-86,-85,-86,21.2,-86.0
24864,24.992169618606567,-87,-85,-89,-85,-88,21.2,-86.8
24827,25.090890645980835,-85,-86,-87,-87,-87,21.2,-86.4
24793,25.186760663986206,-85,-85,-84,-88,-87,21.2,-85.8
24755,25.282362699508667,-86,-87,-86,-83,-87,21.2,-85.8
24718,25.392553091049194,-84,-88,-84,-89,-91,21.2,-87.2
24679,25.48775839805603,-85,-84,-85,-85,-86,21.2,-85.0
24636,25.578139781951904,-87,-86,-87,-85,-87,21.2,-86.4
24587,25.678358554840088,-87,-85,-84,-87,-85,21.2,-85.6
24534,25.778324604034424,-85,-87,-85,-85,-86,21.2,-85.6
24477,25.868540287017822,-85,-86,-89,-86,-86,21.2,-86.4
24417,25.969067573547363,-88,-86,-87,-85,-86,21.2,-86.4
24353,26.06053853034973,-86,-85,-87,-84,-84,21.2,-85.2
24286,26.158931493759155,-86,-84,-88,-84,-88,21.2,-86.0
24217,26.257563591003418,-85,-84,-85,-84,-85,21.2,-84.6
24145,26.350677967071533,-84,-86,-86,-85,-84,21.2,-85.0
24067,26.44853639602661,-89,-85,-85,-87,-84,21.2,-86.0
23987,26.559053421020508,-87,-84,-85,-86,-85,21.2,-85.4
23906,26.655717611312866,-85,-84,-86,-83,-84,21.2,-84.4
23824,26.751847982406616,-84,-84,-85,-82,-84,21.2,-83.8
23740,26.847822904586792,-85,-86,-83,-83,-88,21.2,-85.0
23659,26.939730167388916,-85,-83,-82,-83,-84,21.2,-83.4
23581,27.03366732597351,-84,-83,-84,-84,-83,21.2,-83.6
23508,27.13015127182007,-83,-85,-85,-85,-84,21.2,-84.4
23436,27.229904174804688,-82,-82,-84,-83,-83,21.2,-82.8
23367,27.318798542022705,-81,-84,-83,-86,-83,21.2,-83.4
23298,27.419185400009155,-85,-84,-82,-84,-87,21.2,-84.4
23227,27.51290225982666,-85,-82,-81,-83,-83,21.2,-82.8
23161,27.613126039505005,-83,-82,-85,-85,-84,21.2,-83.8
23098,27.726014852523804,-85,-85,-83,-82,-82,21.2,-83.4
23040,27.81317687034607,-84,-85,-82,-84,-83,21.2,-83.6
22985,27.909953355789185,-83,-85,-81,-83,-82,21.2,-82.8
22932,28.013880252838135,-83,-84,-83,-81,-81,21.2,-82.4
22885,28.12578821182251,-82,-82,-84,-83,-83,21.2,-82.8
22844,28.22084379196167,-83,-83,-84,-84,-85,21.2,-83.8
22807,28.317304372787476,-78,-83,-82,-82,-83,21.2,-81.6
22777,28.40492606163025,-83,-81,-82,-85,-85,21.2,-83.2
22747,28.506054639816284,-82,-83,-83,-84,-83,21.2,-83.0
22720,28.60498023033142,-83,-82,-85,-82,-81,21.2,-82.6
22693,28.696340799331665,-82,-82,-84,-82,-83,21.2,-82.6
22672,28.794336557388306,-83,-84,-84,-83,-84,21.2,-83.6
22649,28.888184785842896,-85,-80,-83,-84,-84,21.2,-83.2
22628,28.985904455184937,-82,-81,-83,-83,-83,21.2,-82.4
22609,29.082544565200806,-84,-81,-82,-82,-81,21.2,-82.0
22595,29.171543836593628,-83,-82,-81,-80,-84,21.2,-82.0
22588,29.291484832763672,-82,-82,-82,-81,-84,21.2,-82.2
22587,29.381770849227905,-81,-82,-81,-84,-84,21.2,-82.4
22591,29.49661159515381,-79,-82,-83,-79,-80,21.1,-80.6
22600,29.593350887298584,-82,-81,-81,-84,-83,21.1,-82.2
22609,29.703187465667725,-83,-80,-81,-83,-83,21.1,-82.0
22618,29.799638032913208,-82,-82,-81,-82,-81,21.1,-81.6
22629,29.890342473983765,-81,-81,-83,-80,-81,21.1,-81.2
22640,30.00963544845581,-83,-80,-82,-84,-82,21.1,-82.2
22649,30.10544490814209,-82,-84,-82,-81,-84,21.1,-82.6
22653,30.201741456985474,-81,-88,-83,-84,-83,21.1,-83.8
22654,30.297499179840088,-83,-80,-82,-83,-81,21.1,-81.8
22650,30.408180952072144,-82,-81,-83,-84,-83,21.1,-82.6
22642,30.50382089614868,-79,-83,-85,-85,-83,21.1,-83.0
22632,30.593836545944214,-79,-79,-82,-82,-79,21.1,-80.2
22620,30.694005012512207,-82,-83,-82,-81,-82,21.1,-82.0
22606,30.78944993019104,-81,-82,-83,-83,-81,21.1,-82.0
22588,30.88758111000061,-80,-82,-83,-82,-81,21.1,-81.6
22566,30.978126525878906,-81,-84,-80,-83,-83,21.1,-82.2
22544,31.07818841934204,-83,-81,-83,-83,-82,21.1,-82.4
22519,31.171792030334473,-83,-83,-79,-81,-80,21.1,-81.2
22497,31.263527631759644,-81,-83,-83,-83,-83,21.1,-82.6
22475,31.358955144882202,-79,-83,-81,-82,-79,21.1,-80.8
22454,31.464046239852905,-79,-82,-80,-81,-83,21.1,-81.0
22433,31.569239854812622,-81,-81,-81,-80,-82,21.1,-81.0
22412,31.671274423599243,-83,-79,-79,-83,-81,21.1,-81.0
22391,31.775092840194702,-82,-84,-82,-81,-83,21.1,-82.4
22372,31.870512008666992,-80,-81,-82,-82,-82,21.1,-81.4
22352,31.990617990493774,-82,-82,-80,-83,-81,21.1,-81.6
22331,32.08160710334778,-79,-80,-84,-79,-82,21.1,-80.8
22313,32.1822943687439,-81,-82,-82,-85,-82,21.1,-82.4
22298,32.287034034729004,-81,-81,-81,-81,-82,21.1,-81.2
22281,32.3867974281311,-82,-84,-78,-82,-79,21.1,-81.0
22263,32.48581552505493,-81,-81,-80,-79,-83,21.1,-80.8
22245,32.58173131942749,-83,-81,-81,-83,-83,21.1,-82.2
22230,32.67749738693237,-80,-80,-82,-80,-81,21.1,-80.6
22214,32.76773524284363,-80,-84,-79,-82,-79,21.1,-80.8
22200,32.867438316345215,-81,-81,-82,-82,-82,21.1,-81.6
22188,32.9576051235199,-82,-82,-82,-79,-83,21.1,-81.6
22173,33.05725574493408,-83,-82,-82,-83,-82,21.1,-82.4
22160,33.154098987579346,-79,-81,-81,-83,-79,21.1,-80.6
22150,33.244664907455444,-80,-80,-80,-83,-79,21.1,-80.4
22140,33.343724727630615,-80,-82,-82,-80,-84,21.1,-81.6
22136,33.442407846450806,-78,-81,-83,-80,-80,21.1,-80.4
22139,33.53177785873413,-80,-80,-81,-83,-81,21.1,-81.0
22148,33.63199329376221,-83,-78,-81,-79,-83,21.1,-80.8
22160,33.730783224105835,-83,-78,-81,-81,-83,21.1,-81.2
22180,33.84147834777832,-81,-84,-81,-81,-80,21.1,-81.4
22203,33.93887114524841,-81,-78,-79,-82,-81,21.1,-80.2
22230,34.0297908782959,-82,-79,-80,-82,-80,21.1,-80.6
22255,34.12962198257446,-82,-81,-83,-83,-80,21.1,-81.8
22284,34.22455024719238,-83,-82,-82,-82,-78,21.1,-81.4
22314,34.3204927444458,-82,-85,-84,-79,-82,21.1,-82.4
22344,34.410712003707886,-80,-80,-82,-80,-82,21.2,-80.8
22373,34.51111674308777,-80,-80,-81,-81,-83,21.2,-81.0
22398,34.6078245639801,-80,-82,-81,-83,-82,21.2,-81.6
22423,34.700600385665894,-81,-81,-79,-77,-82,21.2,-80.0
22448,34.793519496917725,-80,-81,-84,-82,-81,21.2,-81.6
22473,34.89695596694946,-84,-82,-80,-81,-80,21.2,-81.4
22497,35.00378060340881,-83,-82,-80,-83,-82,21.2,-82.0
22519,35.09917950630188,-83,-82,-82,-82,-82,21.2,-82.2
22545,35.19960880279541,-81,-82,-83,-83,-82,21.2,-82.2
22571,35.29641819000244,-81,-81,-84,-82,-82,21.2,-82.0
22597,35.386406660079956,-82,-80,-84,-81,-85,21.2,-82.4
22623,35.48801040649414,-83,-83,-83,-80,-81,21.2,-82.0
22653,35.576863050460815,-84,-81,-82,-82,-81,21.2,-82.0
22684,35.6769597530365,-83,-84,-80,-81,-83,21.2,-82.2
22715,35.76746439933777,-83,-83,-81,-84,-82,21.2,-82.6
22747,35.87042284011841,-84,-83,-81,-83,-80,21.2,-82.2
22777,35.95830774307251,-83,-80,-81,-80,-82,21.2,-81.2
22806,36.06023907661438,-83,-81,-83,-83,-82,21.2,-82.4
22834,36.15924525260925,-82,-81,-85,-81,-82,21.2,-82.2
22859,36.25285482406616,-85,-82,-82,-82,-80,21.2,-82.2
22884,36.35049319267273,-84,-81,-82,-83,-82,21.2,-82.4
22910,36.44642663002014,-84,-82,-84,-84,-82,21.2,-83.2
22938,36.54940986633301,-83,-83,-82,-84,-82,21.2,-82.8
22964,36.654454946517944,-80,-82,-83,-85,-83,21.2,-82.6
22993,36.765753984451294,-84,-81,-82,-84,-81,21.2,-82.4
23020,36.86009931564331,-81,-85,-83,-81,-85,21.2,-83.0
23044,36.95012855529785,-85,-83,-82,-85,-82,21.2,-83.4
23071,37.04439640045166,-82,-81,-82,-83,-83,21.2,-82.2
23100,37.14886236190796,-82,-82,-82,-85,-86,21.2,-83.4
23129,37.23678183555603,-82,-83,-82,-83,-83,21.2,-82.6
23158,37.33995580673218,-81,-84,-84,-83,-82,21.2,-82.8
23186,37.43698835372925,-82,-84,-82,-82,-80,21.2,-82.0
23213,37.52971029281616,-82,-85,-82,-87,-80,21.2,-83.2
23238,37.627803802490234,-81,-82,-81,-84,-82,21.2,-82.0
23263,37.71513342857361,-85,-84,-87,-83,-84,21.2,-84.6
23295,37.81298327445984,-81,-84,-84,-86,-83,21.2,-83.6
23331,37.93025612831116,-85,-84,-85,-84,-82,21.2,-84.0
23368,38.02063322067261,-81,-86,-81,-82,-82,21.2,-82.4
23408,38.13896918296814,-82,-84,-81,-85,-83,21.2,-83.0
23456,38.23105049133301,-82,-85,-84,-85,-82,21.2,-83.6
23506,38.32143497467041,-84,-81,-83,-82,-84,21.2,-82.8
23556,38.42135667800903,-82,-83,-82,-83,-85,21.2,-83.0
23605,38.52237367630005,-86,-83,-84,-83,-82,21.2,-83.6
23660,38.610732078552246,-83,-86,-88,-85,-85,21.2,-85.4
23719,38.71083998680115,-84,-84,-85,-84,-85,21.2,-84.4
23785,38.81056022644043,-87,-85,-84,-83,-85,21.2,-84.8
23851,38.8975043296814,-83,-83,-82,-81,-85,21.2,-82.8
