finestep,time,c_0,c_1,c_2,c_3,c_4,temp,c_mean
23937,4.853816747665405,-56,-57,-54,-55,-52,NaN,-54.8
23967,4.947633981704712,-52,-54,-55,-55,-52,NaN,-53.6
24003,5.047874450683594,-58,-52,-55,-55,-57,NaN,-55.4
24044,5.137485027313232,-56,-53,-58,-55,-52,NaN,-54.8
24089,5.253957748413086,-56,-59,-55,-54,-52,NaN,-55.2
24138,5.351794719696045,-54,-56,-55,-53,-57,NaN,-55.0
24190,5.447210788726807,-54,-52,-56,-57,-54,NaN,-54.6
24242,5.5376434326171875,-55,-52,-56,-55,-56,NaN,-54.8
24291,5.637601137161255,-54,-56,-57,-56,-55,NaN,-55.6
24334,5.728119611740112,-55,-55,-55,-53,-58,NaN,-55.2
24373,5.828403949737549,-55,-53,-54,-55,-55,NaN,-54.4
24409,5.920700788497925,-56,-55,-56,-54,-57,NaN,-55.6
24444,6.020443677902222,-56,-59,-55,-58,-56,NaN,-56.8
24474,6.1147987842559814,-56,-56,-55,-59,-58,NaN,-56.8
24498,6.214128494262695,-56,-58,-57,-55,-57,NaN,-56.6
24518,6.304135799407959,-59,-54,-58,-58,-53,NaN,-56.4
24539,6.403978109359741,-58,-57,-55,-55,-57,NaN,-56.4
24561,6.49459171295166,-61,-58,-55,-55,-55,NaN,-56.8
24580,6.594317674636841,-59,-56,-55,-55,-57,NaN,-56.4
24602,6.687704086303711,-59,-56,-58,-56,-58,NaN,-57.4
24624,6.788227558135986,-58,-59,-59,-57,-56,NaN,-57.8
24647,6.885632276535034,-57,-58,-55,-58,-57,NaN,-57.0
24670,6.981457948684692,-56,-58,-58,-60,-55,NaN,-57.4
24694,7.07736349105835,-58,-56,-57,-57,-58,NaN,-57.2
24716,7.173145055770874,-56,-57,-55,-58,-55,NaN,-56.2
24742,7.263783693313599,-57,-56,-56,-59,-56,NaN,-56.8
24772,7.364081859588623,-57,-57,-56,-56,-56,NaN,-56.4
24807,7.454407453536987,-59,-55,-58,-57,-60,NaN,-57.8
24847,7.555063724517822,-54,-56,-57,-55,-57,NaN,-55.8
24885,7.649647235870361,-56,-57,-59,-57,-58,NaN,-57.4
24921,7.738471269607544,-58,-58,-56,-57,-57,NaN,-57.2
24962,7.838668346405029,-56,-59,-57,-59,-58,NaN,-57.8
25006,7.9394307136535645,-57,-57,-56,-58,-58,NaN,-57.2
25054,8.031483173370361,-58,-57,-57,-57,-60,NaN,-57.8
25107,8.139649868011475,-58,-58,-57,-57,-59,NaN,-57.8
25159,8.237637042999268,-58,-56,-58,-57,-59,NaN,-57.6
25210,8.337228536605835,-56,-55,-57,-57,-59,NaN,-56.8
25262,8.430602312088013,-58,-58,-61,-57,-58,NaN,-58.4
25312,8.521124362945557,-58,-58,-58,-60,-58,NaN,-58.4
25364,8.620574474334717,-55,-56,-57,-58,-57,NaN,-56.6
25411,8.737224817276001,-60,-60,-61,-58,-61,NaN,-60.0
25458,8.826694250106812,-56,-60,-58,-60,-58,NaN,-58.4
25500,8.944986343383789,-58,-58,-58,-58,-57,NaN,-57.8
25543,9.040672063827515,-59,-60,-59,-57,-57,NaN,-58.4
25583,9.15316915512085,-59,-59,-57,-60,-59,NaN,-58.8
25623,9.265025615692139,-59,-61,-58,-59,-58,NaN,-59.0
25657,9.360636949539185,-60,-57,-57,-59,-59,NaN,-58.4
25685,9.45630145072937,-60,-60,-57,-60,-60,NaN,-59.4
25708,9.547848463058472,-63,-57,-61,-60,-59,NaN,-60.0
25727,9.647715091705322,-61,-60,-60,-63,-60,NaN,-60.8
25748,9.736909627914429,-60,-60,-60,-58,-59,NaN,-59.4
25771,9.837652444839478,-58,-61,-57,-59,-60,NaN,-59.0
25792,9.936440229415894,-59,-59,-60,-61,-62,NaN,-60.2
25807,10.031851053237915,-61,-59,-58,-56,-58,NaN,-58.4
25818,10.121202945709229,-60,-62,-61,-61,-59,NaN,-60.6
25824,10.220603466033936,-58,-61,-58,-60,-60,NaN,-59.4
25826,10.312318563461304,-58,-60,-59,-57,-60,NaN,-58.8
25823,10.431063413619995,-58,-60,-61,-59,-61,NaN,-59.8
25822,10.526784896850586,-59,-59,-60,-60,-61,NaN,-59.8
25818,10.638082027435303,-59,-61,-60,-61,-59,NaN,-60.0
25816,10.732150793075562,-58,-62,-59,-59,-58,NaN,-59.2
25812,10.845792531967163,-62,-62,-60,-61,-58,NaN,-60.6
25809,10.957121849060059,-60,-62,-62,-59,-60,NaN,-60.6
25806,11.053309679031372,-61,-58,-57,-62,-59,NaN,-59.4
25803,11.147523403167725,-58,-59,-59,-61,-61,NaN,-59.6
25798,11.237340211868286,-60,-59,-59,-61,-60,NaN,-59.8
25790,11.337989568710327,-60,-61,-58,-61,-57,NaN,-59.4
25788,11.436652421951294,-59,-62,-60,-59,-61,NaN,-60.2
25790,11.530904054641724,-59,-61,-59,-60,-62,NaN,-60.2
25797,11.620924234390259,-60,-61,-60,-60,-61,NaN,-60.4
25809,11.720816135406494,-61,-59,-61,-60,-61,NaN,-60.4
25822,11.836615085601807,-60,-62,-59,-63,-59,NaN,-60.6
25839,11.93053388595581,-61,-59,-61,-59,-59,NaN,-59.8
25863,12.02088189125061,-62,-60,-61,-61,-58,NaN,-60.4
25887,12.12033200263977,-62,-61,-61,-62,-61,NaN,-61.4
25911,12.21133804321289,-59,-60,-60,-61,-59,NaN,-59.8
25936,12.308152914047241,-61,-58,-59,-61,-58,NaN,-59.4
25961,12.42705774307251,-61,-61,-63,-61,-61,NaN,-61.4
25988,12.522979497909546,-62,-60,-60,-60,-60,NaN,-60.4
26016,12.614327192306519,-60,-61,-65,-63,-60,NaN,-61.8
26040,12.713878631591797,-61,-59,-59,-62,-61,NaN,-60.4
26064,12.82687783241272,-62,-59,-60,-61,-60,NaN,-60.4
26088,12.920791625976562,-61,-60,-62,-59,-61,NaN,-60.6
26113,13.034060716629028,-59,-60,-59,-60,-60,NaN,-59.6
26139,13.120587825775146,-60,-62,-61,-60,-61,NaN,-60.8
26164,13.22039246559143,-60,-59,-62,-58,-63,NaN,-60.4
26188,13.321069240570068,-60,-61,-62,-62,-63,NaN,-61.6
26211,13.413834810256958,-61,-60,-62,-62,-63,NaN,-61.6
26234,13.503852605819702,-60,-63,-62,-63,-60,NaN,-61.6
26259,13.604088068008423,-64,-60,-60,-60,-64,NaN,-61.6
26283,13.703471422195435,-62,-63,-62,-62,-62,NaN,-62.2
26303,13.815006017684937,-61,-60,-61,-59,-60,NaN,-60.2
26322,13.911958694458008,-64,-61,-61,-61,-61,NaN,-61.6
26343,14.008617877960205,-60,-61,-62,-63,-60,NaN,-61.2
26364,14.097562789916992,-60,-64,-61,-61,-62,NaN,-61.6
26381,14.197253942489624,-63,-61,-59,-62,-62,NaN,-61.4
26392,14.28795838356018,-60,-61,-64,-63,-62,NaN,-62.0
26400,14.387778759002686,-61,-61,-61,-61,-63,NaN,-61.4
26405,14.487406492233276,-61,-61,-62,-63,-61,NaN,-61.6
26410,14.583327531814575,-63,-63,-61,-62,-61,NaN,-62.0
26409,14.679181814193726,-61,-63,-62,-59,-60,NaN,-61.0
26407,14.787433624267578,-63,-65,-61,-60,-61,NaN,-62.0
26401,14.886354207992554,-60,-62,-64,-63,-60,NaN,-61.8
26391,14.99837040901184,-62,-62,-63,-60,-61,NaN,-61.6
26381,15.094416379928589,-62,-62,-65,-64,-61,NaN,-62.8
26370,15.18958044052124,-62,-62,-61,-62,-62,NaN,-61.8
26363,15.286306142807007,-63,-62,-61,-61,-62,NaN,-61.8
26354,15.39676809310913,-61,-61,-62,-61,-63,NaN,-61.6
26344,15.487219095230103,-63,-62,-62,-62,-61,NaN,-62.0
26333,15.605608940124512,-61,-61,-62,-63,-62,NaN,-61.8
26323,15.714768648147583,-60,-63,-60,-61,-63,NaN,-61.4
26314,15.80385446548462,-62,-62,-62,-61,-62,NaN,-61.8
26305,15.922110319137573,-61,-60,-60,-61,-60,NaN,-60.4
26296,16.020540714263916,-62,-62,-63,-63,-62,NaN,-62.4
26284,16.13169503211975,-62,-62,-60,-63,-62,NaN,-61.8
26269,16.24067258834839,-62,-63,-63,-58,-63,NaN,-61.8
26252,16.3373703956604,-63,-63,-63,-60,-65,NaN,-62.8
26230,16.451698064804077,-61,-61,-60,-64,-62,NaN,-61.6
26206,16.56395196914673,-62,-61,-63,-63,-60,NaN,-61.8
26183,16.65378999710083,-59,-63,-61,-63,-63,NaN,-61.8
26165,16.770954370498657,-63,-62,-64,-63,-64,NaN,-63.2
26153,16.863964796066284,-61,-60,-61,-62,-62,NaN,-61.2
26143,16.960788011550903,-63,-61,-60,-62,-61,NaN,-61.4
26136,17.054099321365356,-62,-62,-61,-63,-62,NaN,-62.0
26130,17.154287338256836,-60,-62,-62,-61,-60,NaN,-61.0
26129,17.247446537017822,-64,-64,-59,-61,-63,NaN,-62.2
26132,17.337113618850708,-60,-63,-62,-58,-62,NaN,-61.0
26134,17.437476634979248,-63,-62,-62,-64,-61,NaN,-62.4
26134,17.537859201431274,-62,-64,-63,-62,-65,NaN,-63.2
26138,17.647740840911865,-60,-61,-63,-63,-61,NaN,-61.6
26137,17.74571132659912,-62,-60,-62,-63,-60,NaN,-61.4
26133,17.854207277297974,-61,-61,-60,-61,-62,NaN,-61.0
26125,17.953192949295044,-62,-62,-61,-63,-63,NaN,-62.2
26112,18.065086841583252,-61,-62,-62,-62,-62,NaN,-61.8
26097,18.177141427993774,-62,-63,-62,-59,-63,NaN,-61.8
26080,18.272894382476807,-62,-61,-62,-61,-61,NaN,-61.4
26064,18.36394214630127,-63,-60,-60,-62,-61,NaN,-61.2
26047,18.480060577392578,-61,-59,-61,-60,-61,NaN,-60.4
26031,18.576512336730957,-64,-63,-62,-64,-60,NaN,-62.6
26017,18.672188997268677,-61,-58,-62,-62,-62,NaN,-61.0
26002,18.764220237731934,-60,-61,-64,-60,-62,NaN,-61.4
25987,18.864004135131836,-61,-61,-65,-62,-64,NaN,-62.6
25971,18.95457410812378,-58,-62,-62,-63,-62,NaN,-61.4
25955,19.071012020111084,-60,-61,-61,-61,-61,NaN,-60.8
25937,19.16432809829712,-62,-63,-62,-63,-61,NaN,-62.2
25917,19.254143714904785,-62,-60,-63,-61,-63,NaN,-61.8
25901,19.353869438171387,-63,-63,-60,-60,-64,NaN,-62.0
25885,19.453920602798462,-62,-61,-61,-61,-63,NaN,-61.6
25870,19.54863405227661,-62,-64,-61,-62,-60,NaN,-61.8
25852,19.645840167999268,-62,-61,-59,-59,-62,NaN,-60.6
25835,19.741520166397095,-58,-63,-61,-60,-62,NaN,-60.8
25816,19.854042291641235,-59,-60,-61,-61,-62,NaN,-60.6
25800,19.965126752853394,-63,-61,-60,-61,-61,NaN,-61.2
25787,20.06092357635498,-60,-60,-60,-63,-58,NaN,-60.2
25775,20.154026985168457,-64,-62,-60,-64,-59,NaN,-61.8
25760,20.2532901763916,-62,-59,-61,-61,-58,NaN,-60.2
25744,20.347641944885254,-60,-60,-62,-61,-59,NaN,-60.4
25729,20.43740701675415,-62,-60,-62,-60,-61,NaN,-61.0
25716,20.537663221359253,-60,-62,-60,-62,-62,NaN,-61.2
25701,20.655001640319824,-64,-62,-63,-62,-63,NaN,-62.8
25681,20.747384071350098,-61,-62,-60,-60,-61,NaN,-60.8
25657,20.85355830192566,-59,-63,-61,-64,-62,NaN,-61.8
25628,20.95435619354248,-60,-63,-61,-61,-62,NaN,-61.4
25598,21.06801152229309,-61,-62,-61,-60,-62,NaN,-61.2
25568,21.179808616638184,-62,-63,-60,-61,-61,NaN,-61.4
25537,21.275664567947388,-62,-63,-61,-60,-59,NaN,-61.0
25507,21.386698246002197,-64,-59,-61,-61,-58,NaN,-60.6
25476,21.48324990272522,-59,-62,-63,-60,-59,NaN,-60.6
25445,21.57937479019165,-59,-63,-58,-58,-61,NaN,-59.8
25414,21.67496967315674,-62,-61,-60,-63,-58,NaN,-60.8
25381,21.770373821258545,-60,-59,-56,-62,-61,NaN,-59.6
25344,21.864152908325195,-62,-59,-60,-60,-61,NaN,-60.4
25303,21.954018592834473,-60,-62,-60,-60,-60,NaN,-60.4
25257,22.074272871017456,-63,-61,-62,-61,-57,NaN,-60.8
25213,22.17030620574951,-61,-62,-60,-62,-59,NaN,-60.8
25175,22.281658172607422,-59,-59,-62,-61,-61,NaN,-60.4
25142,22.37733244895935,-57,-58,-61,-59,-60,NaN,-59.0
25110,22.48777174949646,-64,-59,-61,-61,-60,NaN,-61.0
25084,22.598867177963257,-59,-61,-61,-60,-59,NaN,-60.0
25063,22.695454835891724,-58,-58,-59,-62,-60,NaN,-59.4
25043,22.792534351348877,-58,-61,-61,-59,-60,NaN,-59.8
25027,22.90428400039673,-61,-63,-60,-59,-57,NaN,-60.0
25016,22.997388124465942,-59,-60,-61,-60,-60,NaN,-60.0
25009,23.087071418762207,-60,-57,-60,-61,-61,NaN,-59.8
25004,23.187713146209717,-60,-59,-60,-59,-62,NaN,-60.0
25005,23.28797960281372,-59,-59,-59,-62,-61,NaN,-60.0
25004,23.383767127990723,-59,-61,-61,-60,-59,NaN,-60.0
25006,23.479555368423462,-59,-60,-60,-61,-64,NaN,-60.8
25007,23.587528944015503,-59,-61,-60,-61,-62,NaN,-60.6
25008,23.68645715713501,-59,-60,-61,-58,-62,NaN,-60.0
25011,23.782862901687622,-61,-60,-62,-60,-57,NaN,-60.0
25010,23.878666400909424,-59,-61,-60,-61,-61,NaN,-60.4
25010,23.98715043067932,-63,-61,-59,-59,-59,NaN,-60.2
25011,24.086334228515625,-60,-61,-62,-61,-58,NaN,-60.4
25013,24.194392681121826,-59,-64,-61,-60,-60,NaN,-60.8
25013,24.293204069137573,-61,-60,-59,-58,-59,NaN,-59.4
25012,24.389467477798462,-59,-59,-61,-58,-60,NaN,-59.4
25009,24.485875129699707,-60,-65,-61,-60,-60,NaN,-61.2
25007,24.581666469573975,-60,-61,-61,-60,-60,NaN,-60.4
25005,24.677555084228516,-59,-60,-62,-58,-59,NaN,-59.6
25004,24.773308753967285,-64,-59,-62,-62,-59,NaN,-61.2
25000,24.86456036567688,-61,-60,-59,-59,-58,NaN,-59.4
24999,24.96380639076233,-62,-60,-59,-62,-60,NaN,-60.6
25000,25.053569555282593,-57,-61,-58,-59,-61,NaN,-59.2
24998,25.15356707572937,-61,-57,-61,-60,-59,NaN,-59.6
24999,25.244282007217407,-59,-61,-58,-62,-59,NaN,-59.8
24996,25.34799861907959,-58,-62,-62,-58,-60,NaN,-60.0
24992,25.437206268310547,-61,-57,-60,-59,-62,NaN,-59.8
24991,25.537264108657837,-61,-62,-60,-60,-63,NaN,-61.2
24994,25.63156247138977,-59,-61,-59,-62,-61,NaN,-60.4
25002,25.731560230255127,-60,-60,-61,-60,-57,NaN,-59.6
25013,25.821543216705322,-60,-60,-61,-61,-61,NaN,-60.6
25024,25.92180299758911,-63,-60,-57,-58,-59,NaN,-59.4
25034,26.01443123817444,-60,-60,-61,-60,-60,NaN,-60.2
25045,26.112510442733765,-58,-60,-61,-58,-59,NaN,-59.2
25057,26.210318326950073,-61,-57,-61,-60,-62,NaN,-60.2
25070,26.306131601333618,-58,-61,-59,-57,-61,NaN,-59.2
25079,26.41782546043396,-58,-59,-59,-62,-62,NaN,-60.0
25089,26.513990879058838,-57,-62,-64,-58,-60,NaN,-60.2
25102,26.6257643699646,-60,-60,-61,-60,-59,NaN,-60.0
25120,26.720514059066772,-61,-60,-57,-61,-59,NaN,-59.6
25142,26.813875436782837,-56,-57,-61,-62,-59,NaN,-59.0
25162,26.90375304222107,-60,-61,-60,-59,-57,NaN,-59.4
25181,27.004201650619507,-61,-60,-62,-61,-59,NaN,-60.6
25202,27.104214668273926,-59,-60,-60,-61,-58,NaN,-59.6
25222,27.19706416130066,-59,-58,-59,-60,-62,NaN,-59.6
25239,27.28765034675598,-61,-61,-64,-62,-61,NaN,-61.8
25257,27.387140035629272,-61,-60,-62,-61,-58,NaN,-60.4
25275,27.487512350082397,-59,-62,-60,-60,-61,NaN,-60.4
25291,27.599618911743164,-60,-59,-62,-61,-57,NaN,-59.8
25305,27.6952543258667,-58,-61,-60,-58,-59,NaN,-59.2
25322,27.78747320175171,-59,-58,-61,-61,-62,NaN,-60.2
25337,27.887038469314575,-59,-61,-59,-57,-60,NaN,-59.2
25355,27.983453035354614,-60,-61,-62,-62,-62,NaN,-61.4
25376,28.079433917999268,-59,-63,-60,-61,-61,NaN,-60.8
25401,28.175392389297485,-61,-60,-61,-60,-61,NaN,-60.6
25430,28.270166635513306,-60,-58,-62,-60,-60,NaN,-60.0
25458,28.364186763763428,-61,-59,-58,-59,-58,NaN,-59.0
25486,28.453646183013916,-59,-61,-63,-61,-60,NaN,-60.8
25509,28.553536415100098,-59,-61,-62,-62,-62,NaN,-61.2
25529,28.653772115707397,-60,-59,-61,-63,-61,NaN,-60.8
25546,28.76613426208496,-61,-62,-60,-58,-61,NaN,-60.4
25565,28.86191415786743,-62,-62,-62,-59,-63,NaN,-61.6
25586,28.956875801086426,-61,-63,-61,-63,-63,NaN,-62.2
25611,29.05312943458557,-61,-62,-61,-58,-62,NaN,-60.8
25637,29.16485571861267,-60,-59,-61,-62,-59,NaN,-60.2
25667,29.2533700466156,-61,-62,-62,-58,-61,NaN,-60.8
25700,29.37265372276306,-59,-66,-59,-60,-61,NaN,-61.0
25734,29.460307598114014,-64,-61,-60,-60,-61,NaN,-61.2
25768,29.580610752105713,-63,-62,-64,-61,-62,NaN,-62.4
25802,29.69249176979065,-62,-63,-61,-65,-62,NaN,-62.6
25837,29.787511110305786,-63,-63,-62,-62,-62,NaN,-62.4
25873,29.88420605659485,-62,-60,-61,-63,-62,NaN,-61.6
25909,29.98013472557068,-61,-61,-62,-61,-62,NaN,-61.4
25943,30.0759916305542,-62,-60,-62,-60,-63,NaN,-61.4
25977,30.171811819076538,-63,-63,-61,-63,-62,NaN,-62.4
26015,30.262014150619507,-62,-61,-61,-62,-64,NaN,-62.0
26050,30.362162590026855,-63,-60,-63,-63,-60,NaN,-61.8
26086,30.453480005264282,-62,-63,-61,-61,-62,NaN,-61.8
26121,30.553147315979004,-62,-64,-63,-64,-65,NaN,-63.6
26155,30.64456820487976,-63,-63,-61,-60,-61,NaN,-61.6
26190,30.753912687301636,-62,-61,-65,-60,-63,NaN,-62.2
26224,30.85811185836792,-60,-61,-65,-63,-64,NaN,-62.6
26261,30.954014539718628,-60,-58,-62,-59,-62,NaN,-60.2
26295,31.04900288581848,-66,-62,-63,-62,-62,NaN,-63.0
26333,31.155591011047363,-63,-63,-63,-63,-64,NaN,-63.2
26371,31.25347328186035,-63,-60,-62,-62,-64,NaN,-62.2
26410,31.369428873062134,-60,-61,-64,-64,-60,NaN,-61.8
26448,31.481675624847412,-64,-61,-63,-65,-62,NaN,-63.0
26485,31.570738792419434,-61,-61,-63,-62,-64,NaN,-62.2
26525,31.673083782196045,-63,-62,-62,-64,-61,NaN,-62.4
26565,31.764647960662842,-62,-59,-64,-62,-64,NaN,-62.2
26605,31.863526821136475,-65,-63,-63,-61,-64,NaN,-63.2
26645,31.953694581985474,-64,-61,-63,-62,-65,NaN,-63.0
26684,32.05389451980591,-65,-65,-64,-65,-61,NaN,-64.0
26720,32.14758348464966,-63,-63,-66,-64,-64,NaN,-64.0
26755,32.24677848815918,-62,-63,-64,-62,-62,NaN,-62.6
26794,32.342747926712036,-64,-65,-64,-63,-61,NaN,-63.4
26834,32.455294132232666,-64,-63,-66,-63,-62,NaN,-63.6
26873,32.54361534118652,-64,-65,-63,-63,-65,NaN,-64.0
26911,32.644641399383545,-66,-65,-64,-63,-63,NaN,-64.2
26945,32.73711395263672,-63,-64,-64,-63,-65,NaN,-63.8
26972,32.837791204452515,-63,-63,-63,-66,-64,NaN,-63.8
26999,32.92721605300903,-65,-62,-66,-63,-66,NaN,-64.4
27022,33.043604612350464,-62,-65,-64,-65,-65,NaN,-64.2
27040,33.13661551475525,-67,-64,-65,-65,-63,NaN,-64.8
27054,33.254061698913574,-67,-64,-64,-62,-68,NaN,-65.0
27070,33.347416639328,-62,-62,-65,-65,-65,NaN,-63.8
27090,33.45413589477539,-61,-65,-61,-66,-66,NaN,-63.8
27114,33.554118156433105,-64,-63,-64,-68,-65,NaN,-64.8
27143,33.64711380004883,-66,-65,-63,-65,-64,NaN,-64.6
27179,33.74719166755676,-67,-62,-65,-64,-63,NaN,-64.2
27221,33.83741593360901,-67,-64,-64,-64,-62,NaN,-64.2
27264,33.93716788291931,-65,-66,-67,-64,-64,NaN,-65.2
27310,34.036532402038574,-63,-61,-64,-64,-64,NaN,-63.2
27358,34.13117790222168,-64,-65,-66,-66,-65,NaN,-65.2
27409,34.22017502784729,-67,-64,-66,-65,-65,NaN,-65.4
27458,34.32075023651123,-63,-64,-64,-63,-65,NaN,-63.8
27510,34.419891119003296,-63,-64,-66,-64,-67,NaN,-64.8
27561,34.51428699493408,-65,-68,-64,-65,-63,NaN,-65.0
27614,34.60424017906189,-67,-66,-65,-66,-64,NaN,-65.6
27667,34.704237937927246,-63,-64,-64,-66,-62,NaN,-63.8
27718,34.80308699607849,-66,-65,-65,-66,-63,NaN,-65.0
27763,34.90540528297424,-67,-64,-66,-65,-66,NaN,-65.6
27803,35.00386691093445,-66,-65,-68,-64,-66,NaN,-65.8
27844,35.12153625488281,-67,-67,-66,-64,-66,NaN,-66.0
27883,35.21418499946594,-67,-66,-64,-65,-66,NaN,-65.6
27920,35.32068467140198,-64,-65,-65,-65,-64,NaN,-64.6
27959,35.43803524971008,-68,-67,-68,-65,-66,NaN,-66.8
27997,35.537707805633545,-68,-64,-67,-65,-67,NaN,-66.2
28035,35.62922811508179,-68,-67,-67,-64,-66,NaN,-66.4
28069,35.73755168914795,-69,-66,-68,-68,-67,NaN,-67.6
28100,35.841153144836426,-66,-69,-68,-66,-65,NaN,-66.8
28124,35.93637204170227,-64,-67,-66,-69,-66,NaN,-66.4
28144,36.0435791015625,-69,-66,-69,-66,-67,NaN,-67.4
28159,36.13678550720215,-66,-66,-68,-68,-68,NaN,-67.2
28171,36.23740029335022,-67,-64,-66,-67,-65,NaN,-65.8
28179,36.3364315032959,-67,-68,-68,-65,-69,NaN,-67.4
28182,36.4315505027771,-68,-68,-65,-65,-65,NaN,-66.2
28185,36.52766132354736,-67,-68,-69,-67,-66,NaN,-67.4
28181,36.61619019508362,-64,-69,-68,-67,-67,NaN,-67.0
28171,36.717021226882935,-70,-68,-65,-69,-66,NaN,-67.6
28158,36.81408929824829,-68,-68,-67,-69,-70,NaN,-68.4
28141,36.90425372123718,-69,-69,-70,-68,-68,NaN,-68.8
28125,37.020692586898804,-68,-65,-68,-67,-69,NaN,-67.4
28111,37.11850023269653,-68,-66,-68,-68,-68,NaN,-67.6
28098,37.20801401138306,-69,-69,-67,-69,-67,NaN,-68.2
28083,37.30339074134827,-65,-69,-70,-67,-67,NaN,-67.6
28066,37.42227292060852,-66,-66,-68,-67,-67,NaN,-66.8
28044,37.51398730278015,-67,-69,-67,-68,-66,NaN,-67.4
28018,37.62148332595825,-68,-68,-68,-72,-68,NaN,-68.8
27985,37.720123291015625,-69,-65,-67,-69,-66,NaN,-67.2
27951,37.83739447593689,-64,-67,-65,-66,-66,NaN,-65.6
27916,37.93105220794678,-68,-66,-67,-66,-67,NaN,-66.8
27884,38.02102851867676,-65,-67,-68,-68,-66,NaN,-66.8
27853,38.12038707733154,-66,-67,-68,-64,-65,NaN,-66.0
27825,38.22069597244263,-65,-68,-67,-62,-63,NaN,-65.0
27796,38.31404781341553,-70,-66,-66,-68,-66,NaN,-67.2
27769,38.40426826477051,-68,-67,-67,-66,-65,NaN,-66.6
27740,38.50402784347534,-65,-68,-68,-67,-69,NaN,-67.4
27709,38.61995983123779,-68,-68,-64,-69,-67,NaN,-67.2
27674,38.714056968688965,-66,-66,-70,-67,-66,NaN,-67.0
27635,38.820801734924316,-65,-68,-66,-67,-68,NaN,-66.8
27593,38.92016267776489,-69,-65,-68,-68,-65,NaN,-67.0
27545,39.034590005874634,-66,-63,-66,-67,-69,NaN,-66.2
27496,39.13087487220764,-67,-69,-64,-67,-67,NaN,-66.8
27445,39.22068810462952,-68,-65,-66,-66,-65,NaN,-66.0
27388,39.33747887611389,-67,-66,-68,-66,-67,NaN,-66.8
27325,39.43065094947815,-67,-65,-69,-66,-67,NaN,-66.8
27257,39.53061604499817,-67,-65,-63,-68,-67,NaN,-66.0
