finestep,time,c_0,c_1,c_2,c_3,c_4,temp,c_mean
26318,4.72655463218689,-86,-90,-87,-88,-89,NaN,-88.0
26281,4.823288679122925,-88,-88,-88,-91,-87,NaN,-88.4
26245,4.9347827434539795,-87,-90,-87,-88,-87,NaN,-87.8
26215,5.030587434768677,-87,-90,-87,-89,-87,NaN,-88.0
26189,5.12614369392395,-84,-87,-87,-90,-87,NaN,-87.0
26170,5.222675085067749,-90,-88,-88,-90,-87,NaN,-88.6
26157,5.318506240844727,-90,-88,-87,-90,-86,NaN,-88.2
26148,5.413435459136963,-90,-88,-89,-86,-89,NaN,-88.4
26141,5.50999116897583,-88,-89,-90,-88,-87,NaN,-88.4
26140,5.605914831161499,-89,-87,-89,-89,-86,NaN,-88.0
26138,5.700793981552124,-86,-87,-88,-91,-89,NaN,-88.2
26138,5.7975335121154785,-89,-87,-91,-88,-91,NaN,-89.2
26141,5.909253120422363,-89,-88,-89,-91,-87,NaN,-88.8
26143,6.00507926940918,-88,-88,-87,-88,-88,NaN,-87.8
26145,6.100433349609375,-88,-89,-86,-89,-86,NaN,-87.6
26146,6.196842908859253,-90,-87,-87,-89,-86,NaN,-87.8
26143,6.292703628540039,-89,-89,-88,-87,-88,NaN,-88.2
26138,6.388367652893066,-89,-85,-88,-88,-91,NaN,-88.2
26129,6.483259201049805,-89,-86,-88,-88,-89,NaN,-88.0
26120,6.579993486404419,-87,-88,-92,-87,-89,NaN,-88.6
26112,6.675194263458252,-89,-87,-89,-87,-87,NaN,-87.8
26106,6.771302223205566,-88,-86,-89,-88,-89,NaN,-88.0
26095,6.867492198944092,-89,-90,-87,-88,-87,NaN,-88.2
26079,6.9629740715026855,-87,-88,-86,-88,-88,NaN,-87.4
26060,7.074814319610596,-88,-87,-87,-88,-88,NaN,-87.6
26037,7.17093563079834,-91,-88,-87,-87,-87,NaN,-88.0
26008,7.2668492794036865,-88,-86,-90,-89,-88,NaN,-88.2
25974,7.362473249435425,-88,-87,-87,-84,-89,NaN,-87.0
25939,7.458426237106323,-89,-88,-87,-89,-86,NaN,-87.8
25903,7.554041862487793,-86,-87,-88,-87,-86,NaN,-86.8
25867,7.650333881378174,-89,-87,-85,-87,-91,NaN,-87.8
25830,7.7460777759552,-88,-86,-87,-85,-88,NaN,-86.8
25793,7.841686725616455,-87,-85,-87,-88,-88,NaN,-87.0
25757,7.937721252441406,-87,-89,-88,-85,-88,NaN,-87.4
25722,8.033069133758545,-85,-87,-86,-88,-86,NaN,-86.4
25689,8.12937045097351,-88,-87,-86,-86,-88,NaN,-87.0
25657,8.240481615066528,-88,-89,-89,-85,-88,NaN,-87.8
25627,8.336985111236572,-87,-85,-87,-86,-90,NaN,-87.0
25598,8.448528289794922,-89,-88,-86,-87,-89,NaN,-87.8
25569,8.544320106506348,-84,-87,-87,-87,-88,NaN,-86.6
25541,8.640324354171753,-86,-84,-86,-85,-89,NaN,-86.0
25510,8.736140727996826,-86,-88,-86,-87,-86,NaN,-86.6
25476,8.832057237625122,-86,-86,-89,-87,-88,NaN,-87.2
25441,8.927850008010864,-88,-88,-89,-88,-86,NaN,-87.8
25405,9.023726224899292,-85,-87,-87,-87,-85,NaN,-86.2
25371,9.119461297988892,-87,-88,-87,-84,-85,NaN,-86.2
25334,9.230170726776123,-85,-86,-88,-85,-87,NaN,-86.2
25303,9.327093601226807,-90,-86,-88,-88,-89,NaN,-88.2
25275,9.422475576400757,-88,-84,-89,-86,-86,NaN,-86.6
25255,9.518807172775269,-87,-87,-85,-85,-89,NaN,-86.6
25237,9.629938840866089,-87,-87,-85,-87,-85,NaN,-86.2
25219,9.725459337234497,-87,-87,-88,-88,-86,NaN,-87.2
25202,9.82232403755188,-88,-87,-89,-87,-86,NaN,-87.4
25185,9.918146133422852,-85,-86,-83,-85,-87,NaN,-85.2
25174,10.029149532318115,-88,-87,-84,-85,-85,NaN,-85.8
25170,10.125716924667358,-89,-85,-88,-87,-87,NaN,-87.2
25166,10.22126030921936,-87,-86,-86,-85,-85,NaN,-85.8
25168,10.317275524139404,-85,-86,-84,-88,-85,NaN,-85.6
25171,10.41316843032837,-86,-87,-85,-89,-86,NaN,-86.6
25175,10.509008884429932,-86,-88,-86,-86,-84,NaN,-86.0
25181,10.604883193969727,-88,-88,-84,-86,-86,NaN,-86.4
25190,10.700759887695312,-86,-88,-87,-87,-88,NaN,-87.2
25199,10.796403884887695,-86,-89,-88,-85,-86,NaN,-86.8
25211,10.892092943191528,-86,-87,-86,-88,-87,NaN,-86.8
25224,11.003986597061157,-86,-87,-86,-90,-86,NaN,-87.0
25236,11.099408388137817,-87,-85,-88,-88,-87,NaN,-87.0
25245,11.195799112319946,-88,-89,-84,-86,-86,NaN,-86.6
25252,11.29119873046875,-89,-89,-88,-87,-87,NaN,-88.0
25257,11.402745008468628,-84,-88,-86,-89,-85,NaN,-86.4
25261,11.499245405197144,-87,-87,-86,-85,-86,NaN,-86.2
25263,11.59476637840271,-88,-87,-86,-88,-87,NaN,-87.2
25262,11.690798282623291,-87,-90,-85,-86,-86,NaN,-86.8
25261,11.786065340042114,-89,-82,-91,-88,-86,NaN,-87.2
25263,11.882432699203491,-85,-86,-88,-88,-85,NaN,-86.4
25264,11.978271484375,-85,-88,-88,-88,-84,NaN,-86.6
25264,12.074020385742188,-88,-88,-88,-86,-86,NaN,-87.2
25261,12.170088052749634,-87,-86,-89,-86,-88,NaN,-87.2
25259,12.2657151222229,-87,-88,-87,-87,-85,NaN,-86.8
25256,12.377397298812866,-85,-87,-86,-87,-87,NaN,-86.4
25247,12.473123788833618,-88,-84,-87,-85,-87,NaN,-86.2
25232,12.569228887557983,-86,-86,-85,-87,-87,NaN,-86.2
25219,12.664775371551514,-88,-86,-85,-86,-85,NaN,-86.0
25204,12.760782718658447,-87,-85,-87,-89,-86,NaN,-86.8
25189,12.856826066970825,-87,-83,-87,-85,-85,NaN,-85.4
25172,12.95259952545166,-87,-88,-88,-87,-87,NaN,-87.4
25153,13.048370838165283,-88,-88,-88,-84,-87,NaN,-87.0
25135,13.144169807434082,-84,-87,-87,-86,-87,NaN,-86.2
25110,13.239964962005615,-85,-87,-84,-87,-85,NaN,-85.6
25079,13.335785865783691,-87,-90,-90,-85,-86,NaN,-87.6
25044,13.430996417999268,-87,-85,-87,-90,-86,NaN,-87.0
25010,13.52743911743164,-87,-87,-88,-86,-85,NaN,-86.6
24981,13.62264609336853,-86,-89,-88,-89,-87,NaN,-87.8
24954,13.719241857528687,-87,-85,-86,-84,-84,NaN,-85.2
24928,13.814612865447998,-83,-86,-87,-84,-87,NaN,-85.4
24901,13.910958528518677,-85,-84,-87,-85,-85,NaN,-85.2
24873,14.006685972213745,-88,-86,-86,-87,-85,NaN,-86.4
24848,14.102440595626831,-87,-86,-84,-87,-87,NaN,-86.2
24826,14.197778463363647,-84,-85,-88,-87,-87,NaN,-86.2
24800,14.294214248657227,-86,-87,-83,-88,-87,NaN,-86.2
24773,14.389942407608032,-85,-85,-87,-83,-83,NaN,-84.6
24746,14.485835313796997,-85,-86,-86,-86,-86,NaN,-85.8
24717,14.581064224243164,-86,-86,-87,-85,-87,NaN,-86.2
24687,14.677170515060425,-86,-86,-89,-88,-84,NaN,-86.6
24659,14.773327112197876,-87,-85,-86,-85,-84,NaN,-85.4
24629,14.868486166000366,-84,-82,-86,-84,-83,NaN,-83.8
24600,14.965002536773682,-87,-84,-86,-85,-88,NaN,-86.0
24572,15.059922695159912,-85,-83,-87,-86,-86,NaN,-85.4
24546,15.155657768249512,-88,-85,-86,-88,-84,NaN,-86.2
24525,15.252471923828125,-86,-86,-86,-86,-86,NaN,-86.0
24507,15.348125696182251,-86,-87,-82,-87,-86,NaN,-85.6
24490,15.444190740585327,-85,-85,-86,-83,-83,NaN,-84.4
24477,15.539892435073853,-87,-87,-87,-85,-87,NaN,-86.6
24467,15.651750564575195,-85,-83,-84,-87,-85,NaN,-84.8
24462,15.747579336166382,-83,-86,-84,-86,-86,NaN,-85.0
24455,15.843313932418823,-87,-85,-85,-87,-86,NaN,-86.0
24449,15.939188480377197,-85,-87,-85,-84,-85,NaN,-85.2
24443,16.049904108047485,-83,-86,-86,-86,-86,NaN,-85.4
24436,16.1466805934906,-86,-86,-87,-84,-84,NaN,-85.4
24430,16.24255657196045,-87,-87,-85,-85,-84,NaN,-85.6
24421,16.338465213775635,-85,-87,-86,-84,-84,NaN,-85.2
24409,16.43427848815918,-84,-84,-83,-86,-87,NaN,-84.8
24398,16.529994010925293,-85,-87,-85,-83,-85,NaN,-85.0
24382,16.62549901008606,-87,-86,-86,-86,-86,NaN,-86.2
24365,16.721805334091187,-86,-87,-84,-83,-85,NaN,-85.0
24344,16.817660570144653,-83,-85,-85,-86,-86,NaN,-85.0
24318,16.913269519805908,-88,-84,-86,-84,-83,NaN,-85.0
24291,17.025288581848145,-83,-85,-85,-86,-83,NaN,-84.4
24261,17.120227813720703,-84,-86,-86,-85,-87,NaN,-85.6
24227,17.232361555099487,-87,-86,-85,-85,-88,NaN,-86.2
24188,17.327680349349976,-84,-85,-86,-86,-85,NaN,-85.2
24146,17.439999103546143,-85,-83,-85,-85,-82,NaN,-84.0
24099,17.551727056503296,-84,-86,-83,-86,-88,NaN,-85.4
24047,17.64810562133789,-86,-84,-87,-85,-83,NaN,-85.0
23990,17.75921869277954,-86,-85,-87,-84,-85,NaN,-85.4
23928,17.855594635009766,-86,-85,-84,-83,-84,NaN,-84.4
23861,17.951196432113647,-83,-86,-84,-82,-83,NaN,-83.6
23793,18.046406745910645,-83,-82,-85,-87,-86,NaN,-84.6
23719,18.14315891265869,-84,-85,-84,-84,-83,NaN,-84.0
23640,18.254480361938477,-84,-83,-84,-83,-84,NaN,-83.6
23558,18.35078763961792,-85,-82,-83,-82,-82,NaN,-82.8
23477,18.462536334991455,-82,-84,-85,-85,-82,NaN,-83.6
23394,18.55842638015747,-85,-82,-83,-85,-83,NaN,-83.6
23313,18.653281211853027,-84,-82,-84,-86,-83,NaN,-83.8
23234,18.749932050704956,-86,-84,-80,-81,-85,NaN,-83.2
23159,18.84589958190918,-82,-83,-85,-83,-81,NaN,-82.8
23091,18.94162392616272,-83,-83,-86,-82,-84,NaN,-83.6
23027,19.037412643432617,-84,-83,-83,-82,-85,NaN,-83.4
22964,19.149284601211548,-81,-83,-84,-82,-84,NaN,-82.8
22897,19.245317697525024,-84,-85,-86,-82,-84,NaN,-84.2
22825,19.340954780578613,-85,-80,-82,-83,-80,NaN,-82.0
22751,19.436405181884766,-84,-83,-80,-81,-84,NaN,-82.4
22681,19.548137664794922,-84,-81,-82,-82,-82,NaN,-82.2
22616,19.64434313774109,-84,-83,-84,-83,-84,NaN,-83.6
22550,19.740135431289673,-82,-85,-80,-84,-82,NaN,-82.6
22486,19.835978746414185,-83,-81,-83,-82,-81,NaN,-82.0
22425,19.93175196647644,-80,-82,-82,-79,-81,NaN,-80.8
22360,20.027759313583374,-79,-82,-80,-81,-84,NaN,-81.2
22295,20.123137712478638,-79,-80,-81,-82,-81,NaN,-80.6
22226,20.219377994537354,-81,-80,-82,-77,-82,NaN,-80.4
22159,20.315245866775513,-80,-77,-79,-81,-81,NaN,-79.6
22093,20.41098666191101,-81,-81,-80,-81,-83,NaN,-81.2
22024,20.522855281829834,-80,-82,-81,-80,-83,NaN,-81.2
21955,20.6185142993927,-79,-80,-81,-82,-82,NaN,-80.8
21884,20.73047924041748,-80,-82,-81,-80,-81,NaN,-80.8
21811,20.826194763183594,-82,-80,-79,-81,-81,NaN,-80.6
21738,20.921814441680908,-81,-78,-79,-81,-80,NaN,-79.8
21670,21.017988204956055,-79,-78,-80,-80,-82,NaN,-79.8
21605,21.11376190185547,-82,-81,-81,-78,-79,NaN,-80.2
21543,21.20951271057129,-82,-81,-78,-79,-80,NaN,-80.0
21486,21.30540633201599,-79,-78,-82,-78,-81,NaN,-79.6
21435,21.400890350341797,-78,-78,-81,-82,-83,NaN,-80.4
21389,21.49645495414734,-78,-81,-84,-81,-77,NaN,-80.2
21346,21.59265947341919,-80,-79,-80,-80,-78,NaN,-79.4
21309,21.704267263412476,-79,-80,-77,-81,-80,NaN,-79.4
21274,21.80040669441223,-78,-78,-81,-80,-78,NaN,-79.0
21239,21.89626932144165,-75,-77,-79,-76,-78,NaN,-77.0
21203,21.99148178100586,-76,-80,-82,-78,-78,NaN,-78.8
21166,22.086894750595093,-81,-78,-79,-80,-76,NaN,-78.8
21130,22.1829993724823,-78,-79,-81,-78,-79,NaN,-79.0
21093,22.295368194580078,-81,-80,-77,-79,-79,NaN,-79.2
21056,22.39104199409485,-81,-79,-81,-79,-80,NaN,-80.0
21016,22.50304079055786,-80,-80,-80,-77,-79,NaN,-79.2
20972,22.597918033599854,-79,-78,-80,-75,-76,NaN,-77.6
20923,22.710800886154175,-80,-81,-79,-77,-78,NaN,-79.0
20871,22.806143045425415,-80,-79,-77,-79,-79,NaN,-78.8
20816,22.918291330337524,-77,-79,-78,-78,-79,NaN,-78.2
20755,23.029451370239258,-77,-79,-76,-80,-80,NaN,-78.4
20690,23.141817808151245,-78,-79,-78,-81,-79,NaN,-79.0
20621,23.23778200149536,-79,-78,-76,-78,-77,NaN,-77.6
20549,23.33330488204956,-78,-77,-79,-79,-78,NaN,-78.2
20475,23.428553819656372,-76,-76,-79,-78,-77,NaN,-77.2
20398,23.525201320648193,-78,-76,-78,-75,-74,NaN,-76.2
20317,23.621017932891846,-79,-76,-78,-78,-76,NaN,-77.4
20234,23.716854095458984,-79,-74,-79,-77,-79,NaN,-77.6
20147,23.8128182888031,-76,-76,-77,-77,-72,NaN,-75.6
20062,23.908668756484985,-74,-76,-77,-77,-75,NaN,-75.8
19977,24.01945209503174,-75,-77,-77,-77,-76,NaN,-76.4
19893,24.116254091262817,-75,-75,-78,-75,-77,NaN,-76.0
19812,24.211511611938477,-77,-78,-74,-76,-76,NaN,-76.2
19731,24.3079833984375,-78,-79,-75,-75,-75,NaN,-76.4
19650,24.419601917266846,-76,-75,-75,-75,-76,NaN,-75.4
19569,24.515493154525757,-74,-73,-75,-75,-75,NaN,-74.4
19488,24.626603364944458,-75,-77,-78,-76,-76,NaN,-76.4
19408,24.72317099571228,-73,-76,-76,-76,-75,NaN,-75.2
19329,24.819010972976685,-73,-74,-76,-75,-75,NaN,-74.6
19251,24.914451360702515,-77,-74,-73,-75,-74,NaN,-74.6
19172,25.010758638381958,-73,-75,-76,-73,-75,NaN,-74.4
19095,25.106432676315308,-75,-73,-74,-72,-73,NaN,-73.4
19022,25.20232605934143,-76,-76,-77,-73,-76,NaN,-75.6
18948,25.297922611236572,-75,-74,-73,-76,-74,NaN,-74.4
18873,25.39375066757202,-73,-74,-76,-75,-75,NaN,-74.6
18797,25.489692211151123,-73,-74,-73,-74,-77,NaN,-74.2
18727,25.58481764793396,-75,-73,-72,-75,-74,NaN,-73.8
18664,25.681052684783936,-75,-74,-74,-73,-73,NaN,-73.8
18601,25.777149438858032,-73,-73,-73,-76,-74,NaN,-73.8
18542,25.873043298721313,-74,-73,-72,-75,-73,NaN,-73.4
18486,25.968871116638184,-73,-74,-70,-74,-74,NaN,-73.0
18435,26.064034461975098,-72,-72,-71,-73,-73,NaN,-72.2
18384,26.160411834716797,-73,-73,-75,-73,-73,NaN,-73.4
18331,26.25623059272766,-71,-74,-72,-73,-73,NaN,-72.6
18280,26.35215973854065,-72,-73,-70,-71,-73,NaN,-71.8
18232,26.463027000427246,-76,-76,-74,-74,-75,NaN,-75.0
18190,26.5590558052063,-75,-71,-72,-75,-69,NaN,-72.4
18152,26.6554114818573,-71,-73,-75,-72,-72,NaN,-72.6
18118,26.751057147979736,-71,-73,-74,-72,-74,NaN,-72.8
18089,26.8624587059021,-73,-74,-71,-71,-74,NaN,-72.6
18066,26.959047555923462,-73,-75,-73,-71,-73,NaN,-73.0
18043,27.070722818374634,-74,-73,-73,-74,-73,NaN,-73.4
18022,27.16667604446411,-71,-73,-70,-72,-70,NaN,-71.2
18002,27.262626886367798,-73,-70,-72,-73,-73,NaN,-72.2
17985,27.358129024505615,-75,-73,-72,-73,-71,NaN,-72.8
17966,27.45435380935669,-74,-72,-76,-69,-74,NaN,-73.0
17947,27.54993510246277,-73,-70,-70,-74,-73,NaN,-72.0
17926,27.645769119262695,-72,-72,-72,-70,-72,NaN,-71.6
17901,27.741620302200317,-69,-74,-73,-72,-72,NaN,-72.0
17876,27.837551593780518,-74,-72,-71,-72,-71,NaN,-72.0
17846,27.933275938034058,-72,-72,-73,-67,-71,NaN,-71.0
17812,28.02922224998474,-71,-72,-70,-71,-69,NaN,-70.6
17774,28.124886989593506,-71,-73,-74,-71,-72,NaN,-72.2
17733,28.220775365829468,-70,-71,-72,-71,-69,NaN,-70.6
17688,28.315712451934814,-72,-71,-74,-72,-72,NaN,-72.2
17640,28.412357330322266,-69,-71,-72,-75,-72,NaN,-71.8
17593,28.50755286216736,-70,-73,-73,-71,-72,NaN,-71.8
17547,28.60405945777893,-70,-72,-70,-73,-70,NaN,-71.0
17500,28.699676036834717,-71,-69,-74,-68,-71,NaN,-70.6
17453,28.79558825492859,-71,-71,-71,-71,-74,NaN,-71.6
17405,28.890859127044678,-72,-71,-71,-68,-71,NaN,-70.6
17360,29.003162622451782,-73,-72,-70,-70,-68,NaN,-70.6
17317,29.099220037460327,-68,-73,-67,-69,-69,NaN,-69.2
17274,29.21019673347473,-69,-69,-71,-70,-68,NaN,-69.4
17231,29.306267261505127,-68,-71,-69,-73,-71,NaN,-70.4
17185,29.41855239868164,-71,-69,-67,-73,-69,NaN,-69.8
17144,29.514057159423828,-73,-73,-70,-70,-69,NaN,-71.0
17102,29.61016869544983,-71,-70,-69,-70,-70,NaN,-70.0
17060,29.706085205078125,-67,-69,-70,-70,-71,NaN,-69.4
17019,29.801708459854126,-69,-69,-71,-69,-71,NaN,-69.8
16977,29.897810697555542,-68,-70,-68,-70,-70,NaN,-69.2
16935,29.9934823513031,-74,-70,-70,-69,-69,NaN,-70.4
16895,30.08938217163086,-70,-69,-67,-68,-68,NaN,-68.4
16852,30.185152053833008,-71,-71,-69,-71,-69,NaN,-70.2
16809,30.280786275863647,-72,-69,-70,-68,-68,NaN,-69.4
16764,30.3767511844635,-69,-70,-68,-69,-69,NaN,-69.0
16719,30.488420248031616,-67,-69,-67,-67,-69,NaN,-67.8
16673,30.583742141723633,-68,-67,-67,-69,-71,NaN,-68.4
16625,30.696271657943726,-71,-67,-69,-69,-67,NaN,-68.6
16577,30.791857719421387,-67,-68,-71,-66,-70,NaN,-68.4
16531,30.903202295303345,-69,-71,-69,-70,-70,NaN,-69.8
16486,31.01493763923645,-69,-69,-69,-67,-69,NaN,-68.6
16435,31.110687732696533,-68,-68,-70,-69,-70,NaN,-69.0
16380,31.207070112228394,-70,-70,-68,-67,-64,NaN,-67.8
16323,31.303219318389893,-69,-67,-67,-70,-67,NaN,-68.0
16260,31.41496968269348,-65,-71,-67,-68,-67,NaN,-67.6
16192,31.510831594467163,-69,-70,-67,-69,-68,NaN,-68.6
16118,31.6217041015625,-65,-69,-67,-71,-68,NaN,-68.0
16038,31.718613147735596,-63,-66,-68,-66,-66,NaN,-65.8
15951,31.81353783607483,-64,-64,-66,-69,-67,NaN,-66.0
15861,31.909456253051758,-66,-65,-68,-67,-68,NaN,-66.8
15770,32.00600218772888,-67,-65,-66,-64,-66,NaN,-65.6
15681,32.10087823867798,-66,-67,-65,-64,-65,NaN,-65.4
15590,32.19730806350708,-66,-66,-66,-64,-64,NaN,-65.2
15496,32.29321765899658,-68,-64,-64,-67,-66,NaN,-65.8
15400,32.3892617225647,-63,-68,-69,-63,-63,NaN,-65.2
15301,32.48504161834717,-62,-64,-66,-66,-62,NaN,-64.0
15201,32.580562114715576,-61,-65,-63,-61,-64,NaN,-62.8
15101,32.676788568496704,-63,-67,-62,-61,-63,NaN,-63.2
15000,32.771836042404175,-62,-60,-61,-63,-62,NaN,-61.6
14902,32.883801221847534,-61,-61,-64,-64,-62,NaN,-62.4
14805,32.97999358177185,-61,-62,-61,-64,-62,NaN,-62.0
14706,33.09106469154358,-63,-63,-61,-62,-62,NaN,-62.2
14607,33.1878080368042,-63,-62,-62,-61,-61,NaN,-61.8
14508,33.28362846374512,-63,-60,-64,-64,-61,NaN,-62.4
14411,33.378580808639526,-58,-61,-64,-62,-62,NaN,-61.4
14314,33.47507333755493,-61,-62,-60,-61,-61,NaN,-61.0
14216,33.57099437713623,-61,-60,-62,-61,-63,NaN,-61.4
14113,33.666804790496826,-62,-60,-60,-59,-61,NaN,-60.4
14010,33.76276183128357,-61,-60,-60,-64,-58,NaN,-60.6
13901,33.85851550102234,-59,-59,-60,-59,-62,NaN,-59.8
13787,33.95439958572388,-60,-61,-60,-61,-62,NaN,-60.8
13668,34.06602883338928,-58,-60,-59,-60,-59,NaN,-59.2
13546,34.16188859939575,-61,-60,-56,-60,-59,NaN,-59.2
13419,34.27349257469177,-58,-60,-57,-58,-58,NaN,-58.2
13287,34.369579553604126,-60,-59,-59,-60,-58,NaN,-59.2
13152,34.46442174911499,-56,-56,-59,-58,-60,NaN,-57.8
13012,34.56091809272766,-59,-60,-58,-58,-58,NaN,-58.6
12869,34.673073053359985,-58,-58,-59,-58,-57,NaN,-58.0
12721,34.76883935928345,-58,-54,-59,-58,-56,NaN,-57.0
12571,34.880494594573975,-60,-56,-57,-58,-59,NaN,-58.0
12416,34.97560477256775,-59,-58,-57,-56,-56,NaN,-57.2
12256,35.07177734375,-57,-55,-58,-57,-55,NaN,-56.4
12096,35.18358612060547,-57,-56,-55,-57,-58,NaN,-56.6
11937,35.27949929237366,-54,-55,-56,-57,-55,NaN,-55.4
11783,35.37590456008911,-57,-55,-54,-54,-55,NaN,-55.0
11632,35.470585107803345,-53,-58,-55,-53,-57,NaN,-55.2
11488,35.58345580101013,-55,-53,-52,-53,-56,NaN,-53.8
11348,35.67935371398926,-54,-56,-53,-52,-56,NaN,-54.2
11210,35.77503705024719,-55,-56,-53,-55,-53,NaN,-54.4
11076,35.87105369567871,-54,-52,-50,-53,-53,NaN,-52.4
10943,35.96684670448303,-53,-53,-54,-51,-54,NaN,-53.0
10813,36.06181001663208,-53,-54,-52,-52,-53,NaN,-52.8
10684,36.15850591659546,-55,-53,-52,-53,-52,NaN,-53.0
10561,36.2542724609375,-51,-52,-51,-54,-53,NaN,-52.2
10442,36.34986162185669,-52,-54,-52,-53,-51,NaN,-52.4
10327,36.44560384750366,-52,-50,-51,-51,-53,NaN,-51.4
10214,36.54103469848633,-53,-52,-53,-52,-51,NaN,-52.2
10102,36.63760256767273,-50,-53,-53,-51,-52,NaN,-51.8
9992,36.733319997787476,-51,-50,-52,-51,-53,NaN,-51.4
9884,36.845043897628784,-50,-50,-50,-51,-49,NaN,-50.0
9783,36.941057443618774,-50,-49,-49,-52,-50,NaN,-50.0
9687,37.0369827747345,-51,-53,-51,-50,-50,NaN,-51.0
9595,37.13267493247986,-52,-48,-50,-51,-50,NaN,-50.2
9505,37.22849154472351,-49,-49,-50,-49,-53,NaN,-50.0
9421,37.32433795928955,-50,-49,-51,-50,-50,NaN,-50.0
9343,37.42002320289612,-50,-50,-48,-51,-47,NaN,-49.2
9269,37.515156269073486,-50,-50,-49,-49,-49,NaN,-49.4
9199,37.61179709434509,-51,-48,-49,-50,-48,NaN,-49.2
9128,37.70763635635376,-50,-50,-48,-47,-48,NaN,-48.6
9056,37.81948161125183,-48,-48,-48,-50,-49,NaN,-48.6
8984,37.915340423583984,-48,-48,-49,-51,-49,NaN,-49.0
8915,38.02640390396118,-48,-49,-50,-47,-46,NaN,-48.0
8847,38.1229190826416,-48,-47,-47,-49,-46,NaN,-47.4
8777,38.2188196182251,-48,-47,-48,-48,-47,NaN,-47.6
8707,38.31455874443054,-47,-46,-46,-46,-47,NaN,-46.4
8641,38.41028594970703,-46,-46,-49,-49,-49,NaN,-47.8
8574,38.50617790222168,-48,-47,-47,-47,-46,NaN,-47.0
8509,38.602017402648926,-47,-45,-46,-46,-46,NaN,-46.0
8442,38.69783282279968,-50,-48,-45,-48,-48,NaN,-47.8
8374,38.79316711425781,-46,-48,-48,-47,-43,NaN,-46.4
8304,38.88927984237671,-46,-46,-47,-45,-46,NaN,-46.0
8233,38.985074520111084,-48,-47,-46,-47,-48,NaN,-47.2
8161,39.08103275299072,-46,-46,-48,-46,-46,NaN,-46.4
8087,39.192840337753296,-47,-47,-46,-47,-48,NaN,-47.0
