finestep,time,c_0,c_1,c_2,c_3,c_4,temp,c_mean
-9563.53125,3.578493356704712,20,22,24,22,26,21.0,22.8
-9619.21875,3.6741697788238525,22,22,22,23,24,21.0,22.6
-9678.8203125,3.7697582244873047,24,19,22,22,25,21.0,22.4
-9741.0703125,3.8660662174224854,25,23,19,22,22,21.0,22.2
-9796.8828125,3.962036371231079,18,25,21,22,22,21.0,21.6
-9846.3359375,4.057044267654419,20,23,26,22,27,21.0,23.6
-9896.53125,4.153420448303223,22,23,22,23,23,21.0,22.6
-9947.9921875,4.24894642829895,22,23,24,20,22,21.0,22.2
-10000.6796875,4.345195531845093,23,23,24,22,21,21.0,22.6
-10050.140625,4.441480398178101,20,23,22,21,24,21.0,22.0
-10099.3828125,4.537328481674194,22,25,19,23,25,21.0,22.8
-10146.890625,4.633374214172363,22,24,24,22,24,21.0,23.2
-10193.34375,4.72925591468811,25,20,20,27,21,21.0,22.6
-10237.40625,4.824391841888428,23,24,20,28,21,21.0,23.2
-10281.640625,4.921117544174194,21,24,24,25,24,21.0,23.6
-10324.6484375,5.016480922698975,23,25,21,24,24,21.0,23.4
-10368.40625,5.112814903259277,24,25,22,18,23,21.0,22.4
-10414.859375,5.208373546600342,22,24,24,25,25,21.0,24.0
-10461.1171875,5.304601669311523,25,25,26,19,26,21.0,24.2
-10511.3515625,5.399427175521851,26,23,20,23,22,21.0,22.8
-10563.1953125,5.495554685592651,17,23,22,23,24,21.0,21.8
-10618.9609375,5.591428518295288,24,22,24,21,24,21.0,23.0
-10678.7890625,5.687597751617432,25,25,26,23,24,21.0,24.6
-10740.78125,5.78380823135376,23,21,24,24,20,21.0,22.4
-10809.0546875,5.879308462142944,24,26,22,23,23,21.0,23.6
-10884.8671875,5.975687742233276,24,20,23,18,22,21.0,21.4
-10963.4921875,6.071640253067017,22,25,22,22,25,21.0,23.2
-11046.734375,6.1671953201293945,24,22,24,26,28,21.0,24.8
-11134.4921875,6.2633678913116455,26,21,27,25,23,21.0,24.4
-11219.5,6.3589136600494385,23,22,27,24,22,21.0,23.6
-11297.0546875,6.454983949661255,23,27,21,23,28,21.0,24.4
-11375.015625,6.550318479537964,27,21,25,24,24,21.0,24.2
-11450.9921875,6.646747827529907,23,27,27,23,25,21.0,25.0
-11529.5625,6.742701292037964,28,26,25,27,26,21.0,26.4
-11606.4765625,6.838652610778809,24,25,27,25,23,21.0,24.8
-11679.0625,6.934115648269653,24,23,26,25,23,21.0,24.2
-11748.0,7.0302135944366455,25,27,24,23,25,21.0,24.8
-11811.359375,7.126325845718384,27,25,28,27,24,21.0,26.2
-11876.6953125,7.2216267585754395,27,24,32,27,23,21.0,26.6
-11941.3046875,7.317755699157715,29,28,28,27,23,21.0,27.0
-12008.875,7.413843154907227,30,24,24,26,25,21.0,25.8
-12076.796875,7.50954008102417,27,26,25,26,28,21.0,26.4
-12142.75,7.605228900909424,23,24,23,26,26,21.0,24.4
-12206.71875,7.7017128467559814,29,28,30,26,24,21.0,27.4
-12271.9453125,7.796858549118042,26,28,25,27,27,21.0,26.6
-12336.3984375,7.893328428268433,26,29,27,26,24,21.0,26.4
-12403.4609375,7.989033222198486,26,31,24,25,27,21.0,26.6
-12476.171875,8.085148334503174,31,27,25,24,22,21.0,25.8
-12552.3203125,8.180421352386475,25,30,24,27,25,21.0,26.2
-12632.1484375,8.276806116104126,29,25,28,24,26,21.0,26.4
-12718.2734375,8.373056650161743,26,32,24,25,27,21.0,26.8
-12811.3046875,8.468094825744629,27,23,29,23,28,21.0,26.0
-12910.140625,8.564037084579468,29,26,28,24,27,21.0,26.8
-13008.5859375,8.66037893295288,27,30,23,30,28,21.0,27.6
-13105.859375,8.755717277526855,28,30,28,27,28,21.0,28.2
-13201.4375,8.852240324020386,21,28,26,28,28,21.0,26.2
-13289.9140625,8.947409868240356,29,28,27,29,26,21.0,27.8
-13372.0390625,9.044082641601562,27,26,31,25,25,21.0,26.8
-13455.671875,9.139944076538086,27,26,26,29,25,21.0,26.6
-13540.7421875,9.235086441040039,26,32,30,27,31,21.0,29.2
-13627.484375,9.331727027893066,31,28,25,30,27,21.0,28.2
-13719.109375,9.42657995223999,28,32,25,29,31,21.0,29.0
-13811.640625,9.523450374603271,30,29,28,31,32,21.0,30.0
-13907.171875,9.619418382644653,29,28,26,28,28,21.0,27.8
-14007.3671875,9.714736700057983,31,26,29,27,28,21.0,28.2
-14111.3515625,9.810897588729858,29,28,30,27,28,21.0,28.4
-14220.5625,9.906676530838013,28,31,28,28,28,21.0,28.6
-14334.046875,10.002972841262817,28,29,32,27,25,21.0,28.2
-14448.2421875,10.098480224609375,30,31,29,30,26,21.0,29.2
-14560.5390625,10.19435429573059,29,29,26,27,29,21.0,28.0
-14668.515625,10.290552616119385,30,30,31,32,30,21.0,30.6
-14775.4296875,10.385953664779663,29,30,29,31,31,21.0,30.0
-14877.125,10.481933832168579,32,30,31,29,33,21.0,31.0
-14972.7578125,10.577965021133423,34,30,27,27,30,21.0,29.6
-15068.4453125,10.673840045928955,33,31,29,30,30,21.0,30.6
-15167.8203125,10.76951551437378,31,31,32,31,31,21.0,31.2
-15268.0,10.86542797088623,29,29,32,32,31,21.0,30.6
-15371.3984375,10.961768388748169,29,34,29,33,31,21.0,31.2
-15475.578125,11.057365894317627,30,29,35,27,27,21.0,29.6
-15586.2109375,11.153284788131714,31,33,31,31,30,21.0,31.2
-15702.453125,11.249289989471436,28,31,32,31,35,21.0,31.4
-15822.4453125,11.344970941543579,31,31,29,27,31,21.0,29.8
-15950.15625,11.44049620628357,34,29,30,29,30,21.0,30.4
-16085.234375,11.537103652954102,31,31,29,33,31,21.0,31.0
-16219.8515625,11.632407903671265,31,34,34,28,33,21.0,32.0
-16353.7109375,11.728522539138794,32,34,34,37,30,21.0,33.4
-16485.265625,11.824634075164795,30,32,32,33,34,21.0,32.2
-16616.1328125,11.920655250549316,33,29,30,32,31,21.0,31.0
-16748.828125,12.016435384750366,31,34,33,30,30,21.0,31.6
-16881.515625,12.11241865158081,31,31,34,34,38,21.0,33.6
-17012.9921875,12.20804500579834,35,32,32,31,33,21.0,32.6
-17143.5859375,12.30381965637207,32,34,30,29,34,21.0,31.8
-17275.1796875,12.400199890136719,31,31,35,31,40,21.0,33.6
-17404.875,12.496138334274292,35,34,34,36,36,21.0,35.0
-17534.515625,12.591784000396729,33,34,36,34,36,21.0,34.6
-17665.5625,12.687347173690796,33,32,38,35,38,21.0,35.2
-17795.15625,12.783354759216309,37,32,40,34,32,21.0,35.0
-17921.6171875,12.879223108291626,35,32,36,37,36,21.0,35.2
-18046.15625,12.974822998046875,34,36,34,33,36,21.0,34.6
-18171.0078125,13.070338249206543,34,32,31,33,31,21.0,32.2
-18296.8359375,13.166526317596436,36,34,31,35,37,21.0,34.6
-18419.9140625,13.263048648834229,35,35,36,36,33,21.0,35.0
-18540.5078125,13.35823655128479,35,36,37,32,32,21.0,34.4
-18656.9609375,13.454566240310669,35,38,36,33,38,21.0,36.0
-18770.7421875,13.549847602844238,35,35,34,38,36,21.0,35.6
-18881.046875,13.646065711975098,37,38,40,34,39,21.0,37.6
-18989.109375,13.742536306381226,40,37,37,41,41,21.0,39.2
-19096.5859375,13.83809208869934,32,34,35,36,34,21.0,34.2
-19202.3671875,13.934159278869629,35,37,37,37,37,21.0,36.6
-19306.484375,14.029797315597534,36,37,36,40,36,21.0,37.0
-19408.5,14.126135110855103,39,36,37,34,37,21.0,36.6
-19509.078125,14.221071481704712,37,37,35,37,37,21.0,36.6
-19608.0,14.317402839660645,41,37,36,37,39,21.0,38.0
-19707.59375,14.413270950317383,35,36,38,39,38,21.0,37.2
-19808.8125,14.509589195251465,39,38,39,41,34,21.0,38.2
-19908.15625,14.605469942092896,36,38,37,39,42,21.0,38.4
-20006.078125,14.701269149780273,38,41,38,39,39,21.0,39.0
-20105.1875,14.796921730041504,39,40,36,41,38,21.0,38.8
-20204.7734375,14.89228105545044,39,38,36,38,37,21.0,37.6
-20304.0078125,14.989115715026855,38,38,41,41,39,21.0,39.4
-20405.2578125,15.084746599197388,36,38,34,38,36,21.0,36.4
-20504.875,15.195880889892578,39,39,39,37,38,21.0,38.4
-20606.1015625,15.292070865631104,37,37,36,37,36,21.0,36.6
-20707.09375,15.387864828109741,38,41,38,38,39,21.0,38.8
-20804.2734375,15.483928203582764,40,38,41,41,44,21.0,40.8
-20902.0625,15.580096960067749,37,38,42,40,39,21.0,39.2
-20998.765625,15.676237106323242,39,39,41,39,39,21.0,39.4
-21094.09375,15.771346807479858,42,40,37,38,42,21.0,39.8
-21191.1484375,15.867394924163818,41,40,41,41,42,21.0,41.0
-21283.4609375,15.963524580001831,40,41,41,41,40,21.0,40.6
-21374.9140625,16.05964756011963,39,40,41,43,38,21.0,40.2
-21464.546875,16.155184745788574,40,37,40,41,39,21.0,39.4
-21557.921875,16.250603437423706,41,44,42,38,41,21.0,41.2
-21654.765625,16.346550464630127,41,38,44,42,39,21.0,40.8
-21751.671875,16.44317078590393,40,45,40,43,41,21.0,41.8
-21847.7578125,16.539063453674316,35,38,44,39,39,21.0,39.0
-21944.703125,16.634765625,41,45,42,39,38,21.0,41.0
-22043.9765625,16.730226755142212,43,41,42,38,42,21.0,41.2
-22145.6875,16.826241731643677,44,42,41,39,41,21.0,41.4
-22249.5,16.92278790473938,42,40,45,44,40,21.0,42.2
-22356.9609375,17.018428564071655,46,43,43,46,43,21.0,44.2
-22463.984375,17.113872528076172,40,39,41,43,45,21.0,41.6
-22568.8984375,17.210374116897583,42,40,44,40,43,21.0,41.8
-22675.25,17.30590319633484,39,39,41,42,42,21.0,40.6
-22782.1875,17.4021315574646,41,43,44,42,40,21.0,42.0
-22888.015625,17.4973406791687,42,40,43,41,39,21.0,41.0
-22994.6328125,17.594040155410767,44,43,42,41,43,21.0,42.6
-23098.296875,17.689658164978027,43,45,42,42,43,21.0,43.0
-23199.734375,17.785701990127563,42,43,42,44,42,21.0,42.6
-23295.375,17.8812894821167,41,43,40,48,42,21.0,42.8
-23389.125,17.976767539978027,44,44,43,44,44,21.0,43.8
-23486.1796875,18.07278871536255,43,41,45,44,45,21.0,43.6
-23580.765625,18.169273138046265,45,40,44,45,44,21.0,43.6
-23672.046875,18.264567375183105,47,48,44,43,42,21.0,44.8
-23764.734375,18.360480308532715,43,47,44,47,44,21.0,45.0
-23853.9453125,18.456392526626587,43,48,43,45,44,21.0,44.6
-23939.234375,18.552509307861328,44,44,46,42,42,21.0,43.6
-24023.7421875,18.648380994796753,44,44,46,47,44,21.0,45.0
-24108.2734375,18.744080543518066,44,47,45,44,45,21.0,45.0
-24194.0390625,18.84038734436035,47,44,42,41,45,21.0,43.8
-24280.8515625,18.93614673614502,45,43,47,46,45,21.0,45.2
-24365.546875,19.03144359588623,49,44,48,46,43,21.0,46.0
-24449.2265625,19.127657413482666,47,46,44,47,48,21.0,46.4
-24534.3671875,19.22340703010559,47,48,44,45,47,21.0,46.2
-24618.375,19.3200466632843,48,48,43,45,46,21.0,46.0
-24702.296875,19.414819955825806,46,47,43,49,44,21.0,45.8
-24782.8984375,19.511273860931396,47,48,48,46,44,21.0,46.6
-24858.875,19.606684923171997,47,45,48,45,46,21.0,46.2
-24928.84375,19.703057289123535,46,48,45,44,51,21.0,46.8
-24996.4453125,19.798261880874634,47,47,48,45,48,21.0,47.0
-25062.0234375,19.895118236541748,45,47,46,50,46,21.0,46.8
-25123.2578125,19.991090536117554,48,49,47,45,47,21.0,47.2
-25179.90625,20.08649969100952,47,47,48,46,52,21.0,48.0
-25231.7734375,20.18275213241577,49,49,47,47,48,21.0,48.0
-25277.046875,20.278998613357544,48,52,48,46,48,21.0,48.4
-25317.8828125,20.37433362007141,51,44,50,47,46,21.0,47.6
-25352.484375,20.470717430114746,46,45,46,48,47,21.0,46.4
-25380.2421875,20.56574010848999,48,45,47,48,44,21.0,46.4
-25402.53125,20.66202735900879,50,47,46,52,45,21.0,48.0
-25419.390625,20.75806474685669,48,48,47,49,45,21.0,47.4
-25432.7578125,20.853341817855835,48,47,48,46,48,21.0,47.4
-25445.3984375,20.94995927810669,46,48,48,48,49,21.0,47.8
-25459.859375,21.0459144115448,50,46,47,46,48,21.0,47.4
-25474.3359375,21.14132523536682,44,47,47,47,46,21.0,46.2
-25492.2578125,21.23767590522766,47,49,47,46,46,21.0,47.0
-25509.7265625,21.33340620994568,47,46,48,49,47,21.0,47.4
-25528.1796875,21.428759813308716,49,48,49,43,49,21.0,47.6
-25547.9453125,21.524352312088013,47,49,49,48,48,21.0,48.2
-25564.3984375,21.621119022369385,47,50,49,49,49,21.0,48.8
-25574.2265625,21.716524124145508,50,49,48,48,47,21.0,48.4
-25582.359375,21.812020540237427,51,49,47,50,45,21.0,48.4
-25587.5390625,21.90882420539856,46,50,50,47,48,21.0,48.2
-25588.53125,22.004072189331055,48,50,46,47,48,21.0,47.8
-25585.390625,22.09986400604248,49,50,48,47,48,21.0,48.4
-25579.90625,22.196519374847412,46,51,48,50,47,21.0,48.4
-25570.4609375,22.292391300201416,49,45,48,42,47,21.0,46.2
-25557.0,22.387815237045288,45,48,46,52,49,21.0,48.0
-25539.5234375,22.483430862426758,49,47,48,49,51,21.0,48.8
-25522.9375,22.57939052581787,45,47,49,44,48,21.0,46.6
-25506.53125,22.675506353378296,50,48,49,47,48,21.0,48.4
-25491.078125,22.77147126197815,48,53,45,50,47,21.0,48.6
-25475.296875,22.866809844970703,47,45,50,48,46,21.0,47.2
-25458.6328125,22.963556051254272,49,47,51,49,48,21.0,48.8
-25438.5859375,23.059269189834595,44,47,47,47,49,21.0,46.8
-25417.140625,23.154786825180054,46,49,48,48,50,21.0,48.2
-25390.6328125,23.2504243850708,46,48,44,50,48,21.0,47.2
-25360.234375,23.346502780914307,49,47,47,45,48,21.0,47.2
-25323.1015625,23.44324016571045,49,45,47,49,51,21.0,48.2
-25280.359375,23.538740634918213,49,48,47,49,50,21.0,48.6
-25235.4609375,23.634042739868164,50,48,48,51,49,21.0,49.2
-25190.40625,23.730745315551758,48,46,51,48,46,21.0,47.8
-25144.046875,23.826371669769287,48,50,46,45,49,21.0,47.6
-25095.859375,23.922316789627075,47,46,50,50,46,21.0,47.8
-25048.0,24.017406940460205,44,43,47,44,43,21.0,44.2
-25002.4453125,24.11435341835022,49,46,45,44,48,21.0,46.4
-24958.2578125,24.20989418029785,44,47,50,50,49,21.0,48.0
-24912.71875,24.30538821220398,46,49,47,48,50,21.0,48.0
-24864.3359375,24.40174913406372,46,47,44,51,48,21.0,47.2
-24815.6328125,24.497708797454834,46,46,46,50,49,21.0,47.4
-24768.8828125,24.59272599220276,43,48,44,48,48,21.0,46.2
-24722.9375,24.68893003463745,46,50,48,45,49,21.0,47.6
-24679.9453125,24.78562641143799,48,47,46,49,47,21.0,47.4
-24638.671875,24.880690813064575,48,45,49,45,48,21.0,47.0
-24596.59375,24.97700023651123,47,44,48,45,44,21.0,45.6
-24552.734375,25.07251238822937,48,48,43,45,44,21.0,45.6
-24513.9609375,25.16836905479431,44,45,45,49,44,21.0,45.4
-24477.6796875,25.264521598815918,49,46,48,47,43,21.0,46.6
-24443.9609375,25.360856533050537,45,45,46,43,46,21.0,45.0
-24415.796875,25.45614981651306,47,53,45,44,47,21.0,47.2
-24391.5859375,25.552182912826538,48,46,47,45,47,21.0,46.6
-24370.6328125,25.648543119430542,44,45,48,45,44,21.0,45.2
-24354.75,25.74439287185669,47,50,49,46,43,21.0,47.0
-24337.015625,25.84041118621826,47,46,46,42,50,21.0,46.2
-24322.2734375,25.93565607070923,46,47,46,47,46,21.0,46.4
-24306.5859375,26.031925916671753,46,46,46,47,46,21.0,46.2
-24291.3203125,26.12733030319214,48,42,48,48,45,21.0,46.2
-24272.25,26.223484992980957,43,48,45,47,46,21.0,45.8
-24254.4609375,26.31997060775757,45,48,42,47,46,21.0,45.6
-24237.703125,26.415271759033203,47,44,47,43,43,21.0,44.8
-24222.515625,26.511108875274658,50,46,43,47,48,21.0,46.8
-24206.9765625,26.607412099838257,47,48,47,46,45,21.0,46.6
-24191.6015625,26.702598571777344,46,50,47,43,47,21.0,46.6
-24175.8828125,26.798625707626343,45,48,45,48,43,21.0,45.8
-24160.125,26.895029306411743,47,43,45,49,44,21.0,45.6
-24146.203125,26.99067783355713,49,46,48,47,45,21.0,47.0
-24132.328125,27.086840867996216,46,48,47,48,48,21.0,47.4
-24118.375,27.182085752487183,47,44,47,49,46,21.0,46.6
-24103.4765625,27.27862548828125,48,47,43,47,45,21.0,46.0
-24088.0234375,27.374289989471436,48,43,47,45,47,21.0,46.0
-24072.703125,27.470322370529175,49,43,47,44,48,21.0,46.2
-24055.6796875,27.565616607666016,46,48,46,46,44,21.0,46.0
-24041.5546875,27.662171602249146,47,44,49,50,44,21.0,46.8
-24031.96875,27.758082628250122,44,48,44,46,43,21.0,45.0
-24024.7421875,27.853851318359375,44,44,50,46,46,21.0,46.0
-24021.9375,27.94941020011902,46,49,46,48,46,21.0,47.0
-24024.90625,28.045358180999756,47,46,49,45,44,21.0,46.2
-24026.3046875,28.141646146774292,43,46,44,45,40,21.0,43.6
-24029.1484375,28.237117528915405,42,46,48,46,45,21.0,45.4
-24033.390625,28.33251953125,46,45,39,44,45,21.0,43.8
-24038.6328125,28.42852783203125,47,44,46,45,48,21.0,46.0
-24046.6484375,28.524307250976562,49,47,48,47,49,21.0,48.0
-24056.96875,28.621084928512573,47,47,46,46,43,21.0,45.8
-24067.875,28.716766834259033,46,46,45,47,45,21.0,45.8
-24080.453125,28.812861680984497,45,46,47,48,47,21.0,46.6
-24090.8359375,28.907829999923706,47,49,46,48,48,21.0,47.6
-24100.3203125,29.00447916984558,46,50,47,47,42,21.0,46.4
-24106.9921875,29.09972620010376,48,48,46,47,47,21.0,47.2
-24114.8828125,29.196314096450806,46,43,47,43,45,21.0,44.8
-24122.7734375,29.292065620422363,45,48,49,48,45,21.0,47.0
-24131.09375,29.388041257858276,44,44,44,43,47,21.0,44.4
-24138.84375,29.483686208724976,47,45,45,47,45,21.0,45.8
-24146.1484375,29.580021381378174,45,49,47,47,47,21.0,47.0
-24151.9609375,29.675512075424194,47,46,49,46,49,21.0,47.4
-24157.4140625,29.77106022834778,49,44,45,48,47,21.0,46.6
-24161.5390625,29.867019414901733,47,46,48,47,46,21.0,46.8
-24170.3203125,29.9631085395813,49,44,46,44,44,21.0,45.4
-24184.2421875,30.059452056884766,47,48,51,46,48,21.0,48.0
-24201.1953125,30.154760360717773,46,46,44,42,46,21.0,44.8
-24220.6875,30.250288486480713,50,45,46,45,45,21.0,46.2
-24237.765625,30.34658455848694,48,46,45,51,46,21.0,47.2
-24256.9609375,30.442997455596924,46,48,44,45,48,21.0,46.2
-24272.3203125,30.53839898109436,45,49,48,45,43,21.0,46.0
-24282.65625,30.634673357009888,47,43,48,43,46,21.0,45.4
-24293.5703125,30.730085134506226,48,47,48,48,45,21.0,47.2
-24304.078125,30.826279401779175,49,47,45,46,46,21.0,46.6
-24314.046875,30.92172360420227,46,47,49,46,44,21.0,46.4
-24325.8359375,31.018092155456543,43,44,46,44,48,21.0,45.0
-24337.265625,31.11387825012207,40,45,46,48,48,21.0,45.4
-24348.9375,31.209768533706665,48,43,45,47,45,21.0,45.6
-24359.0390625,31.30563998222351,48,50,47,49,45,21.0,47.8
-24368.9921875,31.401524543762207,48,49,45,43,46,21.0,46.2
-24378.4140625,31.497390747070312,46,48,48,45,47,21.0,46.8
-24386.53125,31.593531847000122,50,46,45,48,44,21.0,46.6
-24393.4765625,31.689765453338623,46,48,47,49,46,21.0,47.2
-24401.1796875,31.78549575805664,44,47,44,45,47,21.0,45.4
-24408.5390625,31.880366802215576,48,44,46,46,47,21.0,46.2
-24415.0625,31.976395845413208,46,48,44,49,45,21.0,46.4
-24420.3828125,32.07287549972534,50,48,49,43,46,21.0,47.2
-24424.609375,32.168917417526245,47,48,46,45,51,21.0,47.4
-24431.0625,32.264978647232056,46,48,46,43,47,21.0,46.0
-24435.7421875,32.360515117645264,48,44,48,47,45,21.0,46.4
-24446.3359375,32.45660424232483,47,46,43,48,45,21.0,45.8
-24461.0546875,32.551586627960205,46,47,47,47,47,21.0,46.8
-24480.296875,32.64790344238281,46,46,50,46,50,21.0,47.6
-24500.3125,32.74404788017273,42,44,48,45,44,21.0,44.6
-24520.9921875,32.84007215499878,49,46,48,48,47,21.0,47.6
-24542.0859375,32.93582463264465,47,48,46,49,47,21.0,47.4
-24563.7890625,33.0313503742218,45,49,46,47,46,21.0,46.6
-24586.0390625,33.12786412239075,45,49,47,48,47,21.0,47.2
-24609.171875,33.22314929962158,46,51,51,50,47,21.0,49.0
-24633.8984375,33.31962871551514,46,46,45,45,46,21.0,45.6
-24657.9765625,33.41475200653076,48,47,47,51,49,21.0,48.4
-24684.2421875,33.51143026351929,47,49,50,44,48,21.0,47.6
-24714.75,33.60726571083069,52,48,47,46,49,21.0,48.4
-24746.0703125,33.702370166778564,48,48,48,46,46,21.0,47.2
-24772.84375,33.798439264297485,48,49,48,49,47,21.0,48.2
-24802.65625,33.89489245414734,49,44,46,47,44,21.0,46.0
-24834.4921875,33.990150928497314,51,49,49,46,48,21.0,48.6
-24864.671875,34.086554288864136,49,50,48,46,48,21.0,48.2
-24892.5703125,34.18230676651001,48,48,47,49,49,21.0,48.2
-24919.796875,34.27808403968811,41,45,47,46,47,21.0,45.2
-24946.828125,34.373958349227905,46,46,48,46,47,21.0,46.6
-24971.125,34.470181941986084,50,51,47,45,47,21.0,48.0
-24994.3671875,34.565932512283325,46,45,48,45,48,21.0,46.4
-25017.5625,34.661635398864746,48,48,46,47,47,21.0,47.2
-25040.5546875,34.75716471672058,48,49,47,43,51,21.0,47.6
-25062.03125,34.85377526283264,48,45,46,47,46,21.0,46.4
-25081.6328125,34.949270248413086,49,49,48,44,49,21.0,47.8
-25099.2734375,35.04557251930237,48,48,46,45,44,21.0,46.2
-25118.0703125,35.14131999015808,51,47,47,46,50,21.0,48.2
-25138.0859375,35.23689603805542,49,47,43,50,45,21.0,46.8
-25161.59375,35.33241128921509,46,48,48,49,47,21.0,47.6
-25184.1484375,35.428919076919556,48,45,48,48,48,21.0,47.4
-25206.90625,35.52505564689636,50,48,47,44,49,21.0,47.6
-25231.984375,35.620466232299805,49,50,47,50,48,21.0,48.8
-25256.75,35.71671724319458,47,47,50,48,50,21.0,48.4
-25280.4921875,35.81264686584473,50,44,46,49,52,21.0,48.2
-25301.7578125,35.90844178199768,47,50,49,47,47,21.0,48.0
-25320.3671875,36.0042450428009,48,48,48,49,44,21.0,47.4
-25336.8046875,36.09993124008179,48,50,52,47,45,21.0,48.4
-25352.2890625,36.19617438316345,46,51,51,49,48,21.0,49.0
-25366.7265625,36.292118072509766,48,49,50,45,48,21.0,48.0
-25379.484375,36.38775181770325,48,51,49,47,44,21.0,47.8
-25390.2109375,36.483333110809326,47,48,51,50,47,21.0,48.6
-25398.75,36.57957935333252,50,48,48,48,50,21.0,48.8
-25407.296875,36.67542243003845,50,46,50,48,53,21.0,49.4
-25417.9296875,36.77146816253662,49,47,49,45,47,21.0,47.4
-25426.3046875,36.866421699523926,47,46,48,48,50,21.0,47.8
-25434.7265625,36.96291136741638,44,49,49,48,48,21.0,47.6
-25441.8359375,37.05906915664673,43,45,47,50,45,21.0,46.0
-25449.1015625,37.1547908782959,46,46,48,45,46,21.0,46.2
-25456.4140625,37.2504677772522,48,52,49,51,48,21.0,49.6
-25466.15625,37.34685397148132,48,47,48,49,50,21.0,48.4
-25474.3046875,37.44256091117859,46,51,49,47,48,21.0,48.2
-25483.265625,37.53843927383423,44,48,49,49,49,21.0,47.8
-25495.9296875,37.63471961021423,49,48,48,47,48,21.0,48.0
-25508.125,37.73029112815857,50,49,47,46,47,21.0,47.8
-25515.7265625,37.82561373710632,48,48,48,49,51,21.0,48.8
-25519.5703125,37.9221727848053,45,49,47,46,46,21.0,46.6
-25518.734375,38.01778721809387,44,45,48,49,48,21.0,46.8
-25517.6875,38.11392831802368,46,45,47,48,51,21.0,47.4
-25514.3203125,38.20922040939331,49,49,48,49,47,21.0,48.4
-25509.6484375,38.30564880371094,46,50,43,47,47,21.0,46.6
-25503.5625,38.40110468864441,48,46,44,45,48,21.0,46.2
-25501.71875,38.497530460357666,51,48,47,49,48,21.0,48.6
-25495.7578125,38.59312081336975,50,47,49,50,50,21.0,49.2
-25486.28125,38.68885564804077,45,45,47,47,46,21.0,46.0
-25473.140625,38.78452229499817,50,49,48,44,51,21.0,48.4
-25455.359375,38.88110113143921,48,50,50,51,48,21.0,49.4
-25435.421875,38.976343393325806,46,48,50,46,50,21.0,48.0
-25415.2265625,39.07286548614502,49,50,49,47,48,21.0,48.6
-25395.6015625,39.16823220252991,47,47,48,43,49,21.0,46.8
-25374.25,39.26445245742798,49,50,47,51,46,21.0,48.6
-25353.5,39.36010026931763,47,49,53,50,45,21.0,48.8
-25330.671875,39.45630240440369,50,46,44,50,48,21.0,47.6
-25308.8828125,39.55207943916321,50,48,46,49,50,21.0,48.6
-25286.6953125,39.6482367515564,48,46,45,49,49,21.0,47.4
-25264.9140625,39.74389100074768,48,47,49,40,51,21.0,47.0
