finestep,time,c_0,c_1,c_2,c_3,c_4,temp,c_mean
24254,3.450758218765259,-79,-81,-83,-81,-83,22.4,-81.4
24189,3.5457913875579834,-80,-82,-81,-81,-82,22.4,-81.2
24125,3.642152786254883,-80,-80,-83,-81,-81,22.4,-81.0
24061,3.7381176948547363,-80,-78,-79,-82,-79,22.4,-79.6
23996,3.8339333534240723,-80,-82,-83,-81,-82,22.4,-81.6
23930,3.9287655353546143,-82,-82,-81,-80,-83,22.4,-81.6
23865,4.024968385696411,-85,-81,-80,-82,-82,22.4,-82.0
23800,4.121384143829346,-80,-79,-79,-83,-81,22.4,-80.4
23734,4.217267274856567,-78,-81,-80,-79,-80,22.4,-79.6
23674,4.313084363937378,-80,-81,-81,-82,-81,22.4,-81.0
23616,4.408975124359131,-80,-79,-80,-78,-82,22.4,-79.8
23557,4.504745006561279,-80,-78,-79,-79,-79,22.4,-79.0
23496,4.61646580696106,-81,-79,-80,-81,-78,22.4,-79.8
23434,4.711702108383179,-78,-79,-81,-79,-79,22.4,-79.2
23368,4.808119535446167,-79,-78,-79,-78,-79,22.4,-78.6
23299,4.903671741485596,-80,-78,-81,-82,-80,22.4,-80.2
23227,4.999828815460205,-79,-76,-79,-79,-79,22.4,-78.4
23153,5.09566330909729,-83,-81,-81,-80,-81,22.4,-81.2
23074,5.191413879394531,-77,-79,-77,-78,-80,22.4,-78.2
22991,5.287394046783447,-80,-80,-76,-79,-76,22.4,-78.2
22907,5.399161338806152,-79,-79,-80,-79,-78,22.4,-79.0
22819,5.494955539703369,-79,-79,-79,-77,-77,22.4,-78.2
22724,5.5898597240448,-78,-80,-79,-79,-80,22.4,-79.2
22631,5.686554193496704,-79,-79,-77,-79,-78,22.4,-78.4
22538,5.782526731491089,-79,-80,-80,-77,-78,22.4,-78.8
22444,5.87834095954895,-79,-78,-79,-80,-77,22.4,-78.6
22350,5.990026950836182,-81,-79,-76,-78,-76,22.4,-78.0
22254,6.085561275482178,-78,-80,-80,-78,-78,22.4,-78.8
22155,6.197307825088501,-78,-77,-75,-80,-78,22.4,-77.6
22056,6.292582750320435,-79,-78,-77,-79,-77,22.4,-78.0
21953,6.389407157897949,-77,-79,-75,-75,-77,22.4,-76.6
21849,6.485204696655273,-79,-74,-80,-77,-78,22.4,-77.6
21746,6.596724271774292,-76,-75,-75,-76,-77,22.4,-75.8
21644,6.6923840045928955,-78,-76,-76,-73,-78,22.4,-76.2
21540,6.788686275482178,-76,-76,-75,-75,-78,22.4,-76.0
21432,6.8845062255859375,-78,-75,-78,-74,-75,22.4,-76.0
21320,6.98029088973999,-78,-77,-79,-74,-76,22.4,-76.8
21211,7.076077699661255,-76,-75,-75,-76,-77,22.4,-75.8
21104,7.171262741088867,-75,-76,-75,-74,-76,22.4,-75.2
20993,7.267697811126709,-73,-75,-77,-76,-75,22.4,-75.2
20885,7.379165887832642,-72,-73,-76,-76,-76,22.4,-74.6
20775,7.475425481796265,-77,-76,-76,-76,-71,22.4,-75.2
20662,7.57112193107605,-73,-75,-78,-72,-74,22.4,-74.4
20547,7.666821479797363,-77,-73,-75,-75,-76,22.4,-75.2
20431,7.778537034988403,-75,-76,-74,-76,-74,22.4,-75.0
20308,7.873921155929565,-74,-73,-73,-72,-73,22.4,-73.0
20182,7.969951391220093,-74,-72,-71,-74,-75,22.4,-73.2
20052,8.066236972808838,-72,-74,-74,-74,-71,22.4,-73.0
19921,8.161754369735718,-71,-73,-72,-71,-75,22.4,-72.4
19783,8.258000135421753,-73,-74,-72,-74,-71,22.4,-72.8
19639,8.353856325149536,-71,-73,-72,-71,-74,22.4,-72.2
19487,8.449641466140747,-71,-70,-70,-73,-71,22.4,-71.0
19338,8.544721603393555,-72,-73,-72,-71,-72,22.4,-72.0
19191,8.641401290893555,-70,-71,-73,-70,-72,22.4,-71.2
19044,8.736966133117676,-71,-73,-70,-70,-73,22.4,-71.4
18894,8.832865715026855,-68,-70,-71,-72,-73,22.4,-70.8
18743,8.928653478622437,-70,-71,-72,-69,-71,22.4,-70.6
18591,9.024377346038818,-72,-69,-69,-73,-71,22.4,-70.8
18437,9.120128154754639,-70,-69,-69,-69,-71,22.4,-69.6
18280,9.215773582458496,-70,-70,-68,-68,-72,22.4,-69.6
18116,9.327985048294067,-69,-70,-69,-68,-70,22.4,-69.2
17950,9.423837423324585,-68,-66,-69,-68,-69,22.4,-68.0
17780,9.519511222839355,-69,-65,-69,-69,-69,22.4,-68.2
17609,9.615350723266602,-70,-69,-69,-70,-67,22.4,-69.0
17438,9.711207866668701,-69,-69,-68,-66,-67,22.4,-67.8
17265,9.807063817977905,-68,-68,-68,-66,-67,22.4,-67.4
17092,9.90297269821167,-66,-65,-67,-66,-69,22.4,-66.6
16919,9.997986555099487,-69,-68,-68,-61,-66,22.4,-66.4
16748,10.094361305236816,-66,-67,-64,-67,-64,22.4,-65.6
16580,10.190305948257446,-65,-63,-64,-66,-65,22.4,-64.6
16418,10.286287307739258,-62,-62,-64,-62,-67,22.4,-63.4
16258,10.381319761276245,-64,-63,-63,-63,-62,22.4,-63.0
16104,10.4778892993927,-61,-61,-62,-61,-62,22.4,-61.4
15953,10.573770523071289,-61,-64,-59,-63,-60,22.4,-61.4
15800,10.669536113739014,-61,-63,-61,-62,-63,22.4,-62.0
15646,10.765431642532349,-62,-63,-62,-60,-61,22.4,-61.6
15493,10.861112356185913,-59,-60,-60,-61,-60,22.4,-60.0
15339,10.956894397735596,-62,-61,-58,-60,-59,22.4,-60.0
15185,11.052842378616333,-60,-59,-61,-58,-59,22.4,-59.4
15034,11.147809743881226,-62,-60,-57,-59,-61,22.4,-59.8
14881,11.260078191757202,-61,-59,-61,-59,-58,22.4,-59.6
14728,11.35630488395691,-59,-61,-59,-60,-58,22.4,-59.4
14574,11.451214075088501,-58,-62,-61,-58,-59,22.4,-59.6
14420,11.547900199890137,-58,-58,-57,-58,-55,22.4,-57.2
14266,11.658978462219238,-56,-57,-59,-57,-58,22.4,-57.4
14114,11.75524091720581,-58,-59,-58,-58,-58,22.4,-58.2
13966,11.85142469406128,-57,-57,-59,-58,-55,22.4,-57.2
13822,11.947187900543213,-59,-60,-56,-56,-58,22.4,-57.8
13682,12.043031215667725,-57,-58,-56,-58,-58,22.4,-57.4
13545,12.138839960098267,-56,-57,-58,-58,-54,22.4,-56.6
13412,12.234557867050171,-54,-57,-55,-55,-54,22.4,-55.0
13286,12.330398082733154,-56,-56,-57,-56,-55,22.4,-56.0
13165,12.426222801208496,-54,-54,-55,-57,-55,22.4,-55.0
13046,12.521723985671997,-55,-57,-55,-56,-57,22.4,-56.0
12932,12.63340163230896,-57,-55,-57,-55,-56,22.4,-56.0
12817,12.728736162185669,-55,-54,-55,-53,-55,22.4,-54.4
12704,12.824697971343994,-53,-55,-55,-56,-56,22.4,-55.0
12595,12.920819520950317,-56,-56,-55,-53,-53,22.4,-54.6
12492,13.016609191894531,-54,-55,-56,-55,-55,22.4,-55.0
12391,13.113016366958618,-54,-56,-53,-55,-54,22.4,-54.4
12292,13.208907842636108,-55,-53,-54,-55,-54,22.4,-54.2
12192,13.304683923721313,-52,-54,-55,-54,-54,22.4,-53.8
12087,13.400299072265625,-49,-55,-53,-53,-51,22.4,-52.2
11975,13.496357917785645,-54,-52,-53,-55,-55,22.4,-53.8
11865,13.591864585876465,-51,-54,-52,-54,-53,22.4,-52.8
11753,13.687951803207397,-50,-53,-54,-51,-54,22.4,-52.4
11633,13.78367829322815,-50,-54,-53,-54,-51,22.4,-52.4
11513,13.878534078598022,-53,-52,-54,-53,-51,22.4,-52.6
11395,13.990732192993164,-51,-54,-53,-54,-53,22.4,-53.0
11274,14.086272954940796,-54,-52,-52,-52,-51,22.4,-52.2
11153,14.198913812637329,-51,-51,-51,-52,-51,22.4,-51.2
11034,14.295251369476318,-50,-50,-51,-48,-51,22.4,-50.0
10919,14.405839681625366,-51,-52,-50,-50,-51,22.4,-50.8
10805,14.502526998519897,-48,-51,-51,-50,-50,22.4,-50.0
10691,14.597480297088623,-49,-52,-50,-50,-51,22.4,-50.4
10577,14.709562540054321,-50,-51,-50,-51,-51,22.4,-50.6
10464,14.8216712474823,-52,-48,-49,-49,-50,22.4,-49.6
10346,14.917725086212158,-49,-48,-51,-50,-51,22.4,-49.8
10228,15.013497591018677,-49,-48,-49,-50,-49,22.4,-49.0
10111,15.109231948852539,-50,-47,-50,-50,-48,22.4,-49.0
9993,15.205245971679688,-47,-49,-48,-49,-47,22.4,-48.0
9877,15.301099061965942,-47,-48,-50,-50,-49,22.4,-48.8
9761,15.396969079971313,-47,-48,-49,-47,-49,22.4,-48.0
9643,15.4927499294281,-47,-49,-49,-46,-46,22.4,-47.4
9529,15.588523149490356,-48,-46,-45,-46,-49,22.4,-46.8
9415,15.700273752212524,-47,-49,-47,-48,-47,22.4,-47.6
9299,15.796081781387329,-47,-46,-48,-48,-46,22.4,-47.0
9178,15.9074125289917,-47,-46,-45,-47,-47,22.4,-46.4
9057,16.003122091293335,-44,-47,-46,-48,-47,22.4,-46.4
8940,16.099535942077637,-46,-44,-46,-44,-49,22.4,-45.8
8822,16.210626363754272,-44,-47,-47,-46,-47,22.4,-46.2
8708,16.30727529525757,-46,-46,-46,-47,-45,22.4,-46.0
8596,16.40298891067505,-44,-45,-44,-45,-46,22.4,-44.8
8485,16.51467275619507,-44,-48,-47,-45,-46,22.4,-46.0
8373,16.610603094100952,-46,-41,-45,-44,-47,22.4,-44.6
8258,16.706535577774048,-44,-44,-43,-45,-46,22.4,-44.4
8143,16.801931619644165,-46,-46,-44,-44,-44,22.4,-44.8
8027,16.89773201942444,-45,-45,-45,-43,-44,22.4,-44.4
7908,16.993794202804565,-45,-43,-44,-43,-45,22.4,-44.0
7791,17.0893452167511,-43,-44,-44,-46,-43,22.4,-44.0
7676,17.201528072357178,-43,-43,-42,-44,-44,22.4,-43.2
7560,17.297472953796387,-43,-42,-44,-43,-44,22.4,-43.2
7446,17.393296718597412,-44,-41,-42,-42,-42,22.4,-42.2
7330,17.48819136619568,-41,-42,-42,-43,-44,22.4,-42.4
7212,17.600029706954956,-41,-42,-43,-42,-42,22.4,-42.0
7094,17.696738719940186,-42,-42,-41,-43,-43,22.4,-42.2
6976,17.792574405670166,-40,-41,-41,-43,-41,22.4,-41.2
6860,17.887728929519653,-43,-42,-42,-43,-42,22.4,-42.4
6742,17.984105348587036,-40,-44,-42,-38,-42,22.4,-41.2
6623,18.07926917076111,-41,-43,-41,-42,-41,22.4,-41.6
6507,18.175936937332153,-40,-41,-41,-40,-41,22.4,-40.6
6384,18.271690368652344,-41,-41,-40,-40,-43,22.4,-41.0
6255,18.36680507659912,-40,-40,-41,-40,-42,22.4,-40.6
6123,18.463329553604126,-41,-41,-40,-40,-41,22.4,-40.6
5987,18.558958768844604,-39,-41,-41,-40,-41,22.4,-40.4
5851,18.655015468597412,-40,-40,-40,-39,-38,22.4,-39.4
5713,18.75085973739624,-40,-41,-39,-39,-37,22.4,-39.2
5574,18.84664297103882,-42,-41,-40,-38,-37,22.4,-39.6
5434,18.957951068878174,-38,-38,-39,-40,-39,22.4,-38.8
5294,19.053821802139282,-38,-37,-39,-38,-38,22.4,-38.0
5153,19.166019678115845,-38,-37,-36,-37,-38,22.4,-37.2
5010,19.261682748794556,-39,-37,-38,-39,-37,22.4,-38.0
4869,19.357733249664307,-36,-38,-36,-38,-37,22.4,-37.0
4728,19.45335865020752,-35,-39,-38,-36,-36,22.4,-36.8
4587,19.56477665901184,-37,-36,-37,-38,-36,22.4,-36.8
4443,19.660792112350464,-37,-38,-36,-36,-36,22.4,-36.6
4301,19.756879091262817,-38,-35,-34,-36,-33,22.4,-35.2
4162,19.852782249450684,-34,-38,-36,-35,-33,22.4,-35.2
4028,19.964571475982666,-35,-35,-36,-34,-36,22.4,-35.2
3899,20.06033420562744,-35,-36,-35,-35,-35,22.4,-35.2
3768,20.155567169189453,-33,-34,-34,-34,-34,22.4,-33.8
3635,20.25168490409851,-34,-36,-35,-34,-35,22.4,-34.8
3500,20.347795009613037,-34,-34,-34,-35,-34,22.4,-34.2
3368,20.443687438964844,-32,-34,-34,-32,-33,22.4,-33.0
3236,20.539336442947388,-35,-35,-32,-33,-34,22.4,-33.8
3103,20.635436296463013,-33,-33,-31,-33,-33,22.4,-32.6
2967,20.747289896011353,-33,-33,-32,-32,-33,22.4,-32.6
2833,20.842811584472656,-33,-34,-29,-33,-32,22.4,-32.2
2700,20.938840627670288,-32,-33,-33,-31,-33,22.4,-32.4
2569,21.0344500541687,-29,-32,-32,-32,-33,22.4,-31.6
2439,21.13039231300354,-31,-32,-31,-30,-31,22.4,-31.0
2312,21.226167678833008,-34,-28,-32,-32,-30,22.4,-31.2
2191,21.32199001312256,-32,-29,-32,-30,-32,22.4,-31.0
2075,21.417541027069092,-30,-31,-30,-30,-30,22.4,-30.2
1964,21.513892650604248,-30,-31,-30,-29,-31,22.4,-30.2
1855,21.609398365020752,-30,-28,-27,-29,-32,22.4,-29.2
1750,21.70551896095276,-30,-29,-30,-28,-31,22.4,-29.6
1652,21.800991535186768,-31,-30,-30,-31,-29,22.4,-30.2
1561,21.912212371826172,-30,-28,-30,-29,-30,22.4,-29.4
1468,22.00900673866272,-29,-30,-28,-27,-27,22.4,-28.2
1377,22.104797840118408,-29,-29,-29,-29,-28,22.4,-28.8
1284,22.200429677963257,-29,-30,-30,-29,-27,22.4,-29.0
1191,22.296550035476685,-28,-30,-28,-28,-26,22.4,-28.0
1099,22.392197132110596,-27,-28,-28,-28,-28,22.4,-27.8
1006,22.503146171569824,-30,-27,-28,-26,-26,22.4,-27.4
913,22.5997052192688,-27,-27,-29,-29,-27,22.4,-27.8
820,22.695780754089355,-27,-26,-28,-25,-26,22.4,-26.4
725,22.79083752632141,-28,-27,-28,-28,-26,22.4,-27.4
625,22.903214693069458,-28,-28,-26,-26,-28,22.4,-27.2
522,22.999110460281372,-27,-28,-27,-28,-25,22.4,-27.0
414,23.095019340515137,-27,-27,-25,-26,-27,22.4,-26.4
310,23.190736055374146,-26,-25,-27,-26,-26,22.4,-26.0
212,23.286108016967773,-28,-27,-25,-25,-27,22.4,-26.4
119,23.382450103759766,-26,-23,-25,-26,-28,22.4,-25.6
30,23.478203058242798,-26,-25,-26,-27,-25,22.4,-25.8
-53,23.573471069335938,-24,-25,-26,-25,-23,22.4,-24.6
-134,23.66993737220764,-24,-26,-24,-27,-24,22.4,-25.0
-211,23.765458822250366,-28,-24,-25,-23,-25,22.4,-25.0
-283,23.861570596694946,-23,-23,-25,-23,-25,22.4,-23.8
-351,23.956672430038452,-25,-25,-25,-24,-25,22.4,-24.8
-412,24.053297758102417,-25,-25,-24,-25,-26,22.4,-25.0
-468,24.149038791656494,-25,-25,-23,-25,-25,22.4,-24.6
-523,24.24497103691101,-25,-23,-25,-25,-25,22.4,-24.6
-574,24.340481281280518,-24,-25,-25,-25,-25,22.4,-24.8
-626,24.436360836029053,-25,-22,-26,-25,-25,22.4,-24.6
-683,24.532283306121826,-25,-23,-25,-23,-25,22.4,-24.2
-746,24.628244161605835,-24,-23,-22,-24,-23,22.4,-23.2
-813,24.72412085533142,-24,-24,-25,-23,-23,22.4,-23.8
-885,24.835808515548706,-23,-23,-23,-25,-24,22.4,-23.6
-962,24.93159055709839,-25,-23,-25,-22,-23,22.4,-23.6
-1043,25.043288946151733,-23,-23,-24,-24,-23,22.4,-23.4
-1125,25.13937211036682,-22,-22,-23,-24,-24,22.4,-23.0
-1208,25.2353253364563,-22,-23,-23,-20,-22,22.4,-22.0
-1284,25.33009648323059,-21,-23,-24,-24,-23,22.4,-23.0
-1361,25.426721572875977,-21,-23,-22,-23,-23,22.4,-22.4
-1445,25.522265195846558,-23,-23,-22,-22,-21,22.4,-22.2
-1533,25.618481874465942,-21,-21,-22,-21,-22,22.4,-21.4
-1626,25.71345090866089,-23,-22,-20,-21,-21,22.4,-21.4
-1723,25.810073137283325,-18,-22,-23,-23,-23,22.4,-21.8
-1821,25.905224323272705,-23,-20,-23,-21,-20,22.4,-21.4
-1919,26.000743627548218,-22,-23,-22,-22,-21,22.4,-22.0
-2015,26.096538066864014,-21,-22,-20,-20,-22,22.4,-21.0
-2113,26.19333004951477,-20,-20,-20,-21,-21,22.4,-20.4
-2211,26.289156436920166,-19,-20,-22,-18,-19,22.4,-19.6
-2309,26.399905681610107,-19,-21,-20,-20,-20,22.4,-20.0
-2412,26.496721982955933,-21,-20,-20,-20,-22,22.4,-20.6
-2517,26.608328342437744,-19,-20,-19,-18,-20,22.4,-19.2
-2628,26.704369068145752,-17,-18,-20,-19,-19,22.4,-18.6
-2744,26.816004991531372,-19,-17,-18,-18,-17,22.4,-17.8
-2864,26.927666902542114,-19,-19,-20,-19,-18,22.4,-19.0
-2988,27.02300214767456,-19,-18,-19,-17,-16,22.4,-17.8
-3115,27.11855673789978,-16,-17,-17,-20,-18,22.4,-17.6
-3235,27.231452465057373,-18,-18,-19,-15,-19,22.4,-17.8
-3352,27.326566219329834,-18,-17,-17,-17,-17,22.4,-17.2
-3465,27.422996520996094,-18,-17,-16,-16,-16,22.4,-16.6
-3577,27.51889944076538,-17,-16,-18,-16,-16,22.4,-16.6
-3687,27.614691734313965,-16,-16,-18,-18,-19,22.4,-17.4
-3798,27.710484504699707,-18,-18,-17,-16,-18,22.4,-17.4
-3911,27.806443452835083,-16,-14,-17,-18,-16,22.4,-16.2
-4023,27.901379585266113,-16,-14,-17,-16,-16,22.4,-15.8
-4137,27.998061656951904,-15,-16,-15,-17,-15,22.4,-15.6
-4253,28.109758377075195,-15,-15,-16,-15,-16,22.4,-15.4
-4372,28.205743551254272,-15,-14,-15,-15,-17,22.4,-15.2
-4493,28.301169872283936,-16,-16,-15,-17,-12,22.4,-15.2
-4615,28.396673679351807,-15,-16,-14,-13,-18,22.4,-15.2
-4736,28.508809566497803,-15,-15,-15,-14,-14,22.4,-14.6
-4862,28.604933500289917,-14,-14,-17,-16,-14,22.4,-15.0
-4993,28.700746059417725,-14,-14,-14,-13,-12,22.4,-13.4
-5124,28.796589612960815,-10,-14,-14,-14,-13,22.4,-13.0
-5253,28.892341136932373,-12,-13,-13,-13,-11,22.4,-12.4
-5381,28.98836588859558,-14,-13,-13,-15,-12,22.4,-13.4
-5511,29.084174156188965,-13,-13,-12,-13,-13,22.4,-12.8
-5639,29.180035829544067,-12,-11,-13,-12,-11,22.4,-11.8
-5766,29.29174304008484,-9,-12,-13,-11,-10,22.4,-11.0
-5892,29.387641668319702,-11,-12,-12,-10,-11,22.4,-11.2
-6018,29.483262538909912,-10,-11,-11,-11,-12,22.4,-11.0
-6146,29.579365253448486,-10,-10,-10,-10,-10,22.4,-10.0
-6276,29.690639972686768,-10,-11,-9,-12,-11,22.4,-10.6
-6409,29.786567449569702,-9,-9,-10,-12,-9,22.4,-9.8
-6541,29.898449182510376,-11,-9,-9,-8,-11,22.4,-9.6
-6673,29.994129419326782,-9,-10,-10,-8,-10,22.4,-9.4
-6806,30.090034246444702,-9,-9,-10,-9,-9,22.4,-9.2
-6938,30.20138907432556,-10,-9,-9,-8,-9,22.4,-9.0
-7071,30.297611713409424,-8,-9,-8,-9,-7,22.4,-8.2
-7204,30.39381504058838,-6,-6,-7,-8,-8,22.4,-7.0
-7336,30.489555597305298,-7,-7,-7,-8,-6,22.4,-7.0
-7469,30.585472345352173,-8,-8,-6,-6,-7,22.4,-7.0
-7600,30.6814022064209,-7,-8,-8,-7,-7,22.4,-7.4
-7732,30.777202606201172,-7,-8,-7,-7,-6,22.4,-7.0
-7864,30.87301516532898,-6,-6,-9,-7,-5,22.4,-6.6
-7996,30.96852684020996,-6,-6,-6,-6,-7,22.4,-6.2
-8126,31.079567670822144,-4,-6,-4,-5,-5,22.4,-4.8
-8259,31.176457166671753,-5,-7,-4,-5,-4,22.4,-5.0
-8390,31.287590742111206,-5,-4,-5,-5,-5,22.4,-4.8
-8520,31.383643865585327,-6,-6,-7,-5,-4,22.4,-5.6
-8650,31.478784799575806,-5,-4,-6,-4,-4,22.4,-4.6
-8783,31.575701236724854,-4,-4,-4,-4,-5,22.4,-4.2
-8917,31.671401023864746,-1,-4,-4,-1,-3,22.4,-2.6
-9050,31.767359495162964,-2,-3,-2,-3,-4,22.4,-2.8
-9182,31.86317801475525,-2,-2,-3,-1,-3,22.4,-2.2
-9313,31.95802617073059,-3,-3,-2,-3,-2,22.4,-2.6
-9440,32.05471968650818,-3,-3,-3,-3,-1,22.4,-2.6
-9566,32.15025520324707,-4,-2,-1,-2,-2,22.4,-2.2
-9690,32.246495962142944,-2,-1,-2,-1,-2,22.4,-1.6
-9817,32.342347860336304,0,-2,-1,-2,-1,22.4,-1.2
-9949,32.45323657989502,-1,-3,-1,-2,1,22.4,-1.2
-10086,32.549917459487915,-1,-1,1,1,-3,22.4,-0.6
-10223,32.66165614128113,-1,0,2,-1,0,22.4,0.0
-10355,32.756641149520874,1,0,-1,1,0,22.4,0.2
-10481,32.86856174468994,2,-1,0,-1,0,22.4,0.0
-10606,32.96419143676758,1,0,2,1,1,22.4,1.0
-10726,33.06088328361511,0,2,1,2,0,22.4,1.0
-10843,33.15606904029846,1,1,1,0,2,22.4,1.0
-10958,33.2516930103302,3,4,1,0,1,22.4,1.8
-11073,33.364155769348145,1,3,2,1,1,22.4,1.6
-11186,33.46023631095886,1,2,2,3,3,22.4,2.2
-11295,33.556060791015625,3,3,1,1,0,22.4,1.6
-11399,33.651541233062744,4,1,3,4,4,22.4,3.2
-11499,33.747416973114014,3,4,4,5,3,22.4,3.8
-11602,33.843066692352295,4,3,3,2,2,22.4,2.8
-11708,33.93934416770935,3,3,5,3,4,22.4,3.6
-11819,34.03439784049988,3,5,4,3,5,22.4,4.0
-11934,34.14710879325867,4,4,4,3,5,22.4,4.0
-12054,34.242058753967285,4,6,6,5,4,22.4,5.0
-12175,34.35429310798645,4,4,7,3,7,22.4,5.0
-12304,34.449790716171265,5,6,5,4,3,22.4,4.6
-12437,34.54574632644653,5,5,4,4,5,22.4,4.6
-12570,34.64176678657532,4,7,5,6,5,22.4,5.4
-12700,34.75383281707764,8,5,7,8,5,22.4,6.6
-12830,34.849642276763916,5,6,8,7,6,22.4,6.4
-12959,34.94537591934204,7,8,8,6,5,22.4,6.8
-13085,35.04144096374512,9,7,8,8,6,22.4,7.6
-13205,35.136943101882935,6,6,8,7,7,22.4,6.8
-13319,35.23223686218262,7,6,8,8,10,22.4,7.8
-13429,35.328394174575806,9,9,8,8,8,22.4,8.4
-13536,35.42362594604492,9,8,8,8,7,22.4,8.0
-13638,35.536585092544556,8,10,8,9,9,22.4,8.8
-13737,35.63230800628662,8,8,8,8,11,22.4,8.6
-13834,35.74308252334595,9,9,10,12,11,22.4,10.2
-13931,35.83989238739014,10,10,11,11,9,22.4,10.2
-14030,35.93558049201965,9,9,8,9,10,22.4,9.0
-14130,36.03119397163391,8,10,9,10,9,22.4,9.2
-14229,36.12745952606201,10,10,10,11,11,22.4,10.4
-14330,36.22266125679016,11,10,11,11,9,22.4,10.4
-14431,36.334165811538696,10,9,11,13,12,22.4,11.0
-14537,36.43055009841919,11,12,11,11,11,22.4,11.2
-14646,36.52663564682007,11,12,9,10,10,22.4,10.4
-14757,36.622055768966675,12,12,11,13,10,22.4,11.6
-14872,36.71837520599365,11,13,13,11,13,22.4,12.2
-14990,36.81391167640686,12,11,13,12,13,22.4,12.2
-15111,36.909968852996826,12,14,14,14,13,22.4,13.4
-15236,37.00580906867981,12,13,14,14,12,22.4,13.0
-15367,37.10086274147034,14,13,14,13,14,22.4,13.6
-15497,37.19698667526245,14,15,14,14,15,22.4,14.4
-15627,37.30823302268982,14,13,13,15,13,22.4,13.6
-15759,37.40504050254822,16,14,14,14,12,22.4,14.0
-15889,37.50014638900757,14,14,13,16,14,22.4,14.2
-16019,37.59586524963379,17,14,13,15,15,22.4,14.8
-16152,37.69255495071411,16,15,14,16,16,22.4,15.4
-16286,37.787808895111084,15,15,18,18,16,22.4,16.4
-16427,37.8841917514801,16,13,16,17,16,22.4,15.6
-16572,37.979894161224365,16,18,17,17,19,22.4,17.4
-16719,38.07590365409851,15,17,16,18,19,22.4,17.0
-16864,38.171170711517334,19,18,16,17,19,22.4,17.8
-17010,38.26743030548096,19,16,18,19,18,22.4,18.0
-17159,38.36249852180481,17,18,18,17,18,22.4,17.6
-17311,38.45888352394104,18,19,20,19,19,22.4,19.0
-17466,38.55466628074646,19,19,18,19,18,22.4,18.6
-17616,38.66625475883484,18,18,19,19,19,22.4,18.6
-17763,38.76244807243347,20,18,20,22,20,22.4,20.0
-17909,38.858227491378784,19,19,20,20,20,22.4,19.6
-18055,38.954286098480225,21,22,20,20,20,22.4,20.6
-18200,39.065266370773315,21,21,21,20,21,22.4,20.8
-18342,39.16154599189758,22,20,23,23,22,22.4,22.0
-18486,39.273627042770386,21,21,23,23,22,22.4,22.0
-18630,39.36909317970276,21,21,22,24,23,22.4,22.2
-18773,39.465229511260986,22,23,21,23,22,22.4,22.2
-18917,39.57613968849182,22,23,24,21,23,22.4,22.6
-19061,39.672972679138184,22,23,24,22,24,22.4,23.0
-19203,39.768803119659424,24,23,24,25,24,22.4,24.0
-19348,39.86421775817871,23,25,24,25,24,22.4,24.2
-19490,39.960134983062744,26,24,24,24,23,22.4,24.2
-19635,40.0560462474823,25,24,24,24,25,22.4,24.4
