finestep,time,c_0,c_1,c_2,c_3,c_4,temp,c_mean
18736,17.536920070648193,-44,-46,-44,-48,-45,NaN,-45.4
18647,17.6328763961792,-44,-43,-45,-43,-45,NaN,-44.0
18557,17.72870898246765,-45,-47,-43,-45,-46,NaN,-45.2
18470,17.82378888130188,-47,-45,-44,-47,-44,NaN,-45.4
18388,17.936310291290283,-43,-48,-44,-48,-46,NaN,-45.8
18311,18.0315158367157,-42,-44,-45,-42,-45,NaN,-43.6
18235,18.143582344055176,-44,-44,-46,-45,-45,NaN,-44.8
18161,18.24000382423401,-43,-45,-43,-45,-42,NaN,-43.6
18091,18.335932970046997,-42,-43,-43,-43,-42,NaN,-42.6
18023,18.447373390197754,-47,-48,-45,-43,-46,NaN,-45.8
17959,18.543285131454468,-44,-44,-44,-41,-45,NaN,-43.6
17897,18.639098405838013,-42,-46,-44,-43,-42,NaN,-43.4
17840,18.735074758529663,-46,-44,-45,-43,-44,NaN,-44.4
17783,18.8310489654541,-45,-43,-41,-45,-43,NaN,-43.4
17726,18.926900148391724,-42,-45,-42,-42,-44,NaN,-43.0
17667,19.03796887397766,-44,-43,-43,-43,-45,NaN,-43.6
17608,19.15044665336609,-44,-43,-44,-42,-40,NaN,-42.6
17546,19.262171268463135,-44,-44,-42,-43,-42,NaN,-43.0
17482,19.357844352722168,-43,-45,-44,-45,-43,NaN,-44.0
17417,19.453662157058716,-45,-43,-41,-44,-44,NaN,-43.4
17355,19.548935413360596,-42,-42,-42,-41,-45,NaN,-42.4
17295,19.661452770233154,-42,-44,-43,-43,-42,NaN,-42.8
17233,19.75744938850403,-41,-40,-44,-41,-42,NaN,-41.6
17174,19.869176626205444,-41,-42,-44,-41,-41,NaN,-41.8
17116,19.9649395942688,-44,-46,-42,-41,-41,NaN,-42.8
17057,20.060476779937744,-41,-43,-38,-42,-41,NaN,-41.0
17002,20.172404766082764,-40,-41,-41,-43,-42,NaN,-41.4
16952,20.26744556427002,-43,-39,-42,-41,-42,NaN,-41.4
16905,20.364047527313232,-40,-41,-42,-45,-41,NaN,-41.8
16865,20.45953607559204,-40,-44,-40,-42,-42,NaN,-41.6
16825,20.555014848709106,-41,-40,-42,-44,-45,NaN,-42.4
16787,20.651498317718506,-41,-44,-39,-41,-40,NaN,-41.0
16748,20.747391939163208,-41,-42,-39,-41,-40,NaN,-40.6
16707,20.85933494567871,-39,-42,-41,-42,-44,NaN,-41.6
16669,20.954891204833984,-41,-40,-41,-38,-40,NaN,-40.0
16629,21.050132274627686,-41,-41,-39,-41,-41,NaN,-40.6
16587,21.145875453948975,-40,-39,-41,-42,-43,NaN,-41.0
16548,21.258453607559204,-43,-42,-41,-42,-40,NaN,-41.6
16515,21.3542160987854,-40,-40,-41,-44,-39,NaN,-40.8
16483,21.465561151504517,-40,-42,-41,-41,-42,NaN,-41.2
16453,21.577621936798096,-41,-39,-42,-38,-42,NaN,-40.4
16428,21.689024209976196,-41,-41,-37,-41,-38,NaN,-39.6
16406,21.801047801971436,-40,-41,-42,-40,-41,NaN,-40.8
16389,21.913002967834473,-39,-41,-42,-40,-39,NaN,-40.2
16375,22.008741855621338,-40,-43,-39,-40,-40,NaN,-40.4
16361,22.104676485061646,-38,-40,-40,-41,-41,NaN,-40.0
16348,22.20045757293701,-40,-41,-41,-40,-38,NaN,-40.0
16334,22.29622459411621,-40,-42,-41,-42,-41,NaN,-41.2
16319,22.408308267593384,-40,-40,-42,-42,-41,NaN,-41.0
16306,22.503623008728027,-41,-39,-39,-41,-40,NaN,-40.0
16293,22.599668502807617,-41,-41,-40,-39,-40,NaN,-40.2
16281,22.695594787597656,-42,-39,-41,-40,-38,NaN,-40.0
16268,22.791709661483765,-42,-38,-42,-38,-38,NaN,-39.6
16256,22.887816905975342,-42,-40,-41,-41,-40,NaN,-40.8
16244,22.9835147857666,-40,-37,-42,-40,-40,NaN,-39.8
16235,23.094363689422607,-40,-40,-39,-40,-41,NaN,-40.0
16225,23.19010853767395,-40,-42,-41,-41,-40,NaN,-40.8
16214,23.286784648895264,-40,-39,-45,-39,-43,NaN,-41.2
16205,23.382529258728027,-40,-42,-42,-42,-42,NaN,-41.6
16199,23.477651596069336,-38,-41,-41,-40,-39,NaN,-39.8
16193,23.573395490646362,-42,-41,-39,-35,-40,NaN,-39.4
16188,23.669139623641968,-41,-41,-38,-41,-40,NaN,-40.2
16180,23.76574993133545,-41,-40,-39,-40,-39,NaN,-39.8
16173,23.87767243385315,-39,-39,-42,-39,-38,NaN,-39.4
16164,23.98897075653076,-37,-42,-41,-38,-41,NaN,-39.8
16157,24.084839820861816,-40,-39,-40,-39,-37,NaN,-39.0
16152,24.181114196777344,-39,-40,-38,-39,-40,NaN,-39.2
16147,24.27723002433777,-41,-40,-40,-41,-40,NaN,-40.4
16142,24.37279725074768,-40,-42,-40,-42,-40,NaN,-40.8
16137,24.468564748764038,-43,-41,-38,-42,-41,NaN,-41.0
16129,24.564400911331177,-40,-43,-40,-40,-40,NaN,-40.6
16116,24.675891399383545,-42,-40,-40,-41,-39,NaN,-40.4
16104,24.77218270301819,-41,-44,-42,-42,-41,NaN,-42.0
16094,24.86823081970215,-41,-40,-37,-44,-40,NaN,-40.4
16083,24.96285319328308,-40,-40,-41,-42,-40,NaN,-40.6
16073,25.059908151626587,-44,-39,-40,-39,-41,NaN,-40.6
16069,25.155534267425537,-42,-41,-41,-40,-40,NaN,-40.8
16070,25.25102424621582,-39,-43,-41,-40,-42,NaN,-41.0
16075,25.346768140792847,-40,-40,-39,-42,-40,NaN,-40.2
16082,25.458768367767334,-40,-40,-39,-40,-43,NaN,-40.4
16096,25.554842948913574,-40,-41,-40,-41,-40,NaN,-40.4
16115,25.66675043106079,-41,-43,-37,-43,-40,NaN,-40.8
16134,25.762202978134155,-42,-39,-40,-40,-39,NaN,-40.0
16155,25.858248233795166,-41,-42,-40,-43,-42,NaN,-41.6
16175,25.969964742660522,-40,-40,-41,-42,-41,NaN,-40.8
16201,26.06502914428711,-40,-41,-40,-41,-43,NaN,-41.0
16231,26.162015438079834,-41,-39,-41,-39,-40,NaN,-40.0
16267,26.25766658782959,-43,-42,-41,-40,-41,NaN,-41.4
16308,26.352993965148926,-41,-38,-44,-41,-41,NaN,-41.0
16355,26.448823928833008,-43,-42,-44,-41,-38,NaN,-41.6
16410,26.56074094772339,-40,-39,-39,-42,-42,NaN,-40.4
16467,26.65704083442688,-42,-41,-40,-40,-39,NaN,-40.4
16531,26.752774238586426,-39,-42,-41,-40,-42,NaN,-40.8
16598,26.864684104919434,-42,-42,-44,-41,-41,NaN,-42.0
16671,26.960536241531372,-40,-41,-41,-38,-38,NaN,-39.6
16745,27.071274757385254,-39,-42,-40,-42,-40,NaN,-40.6
16825,27.167499542236328,-42,-42,-43,-41,-40,NaN,-41.6
16906,27.26360297203064,-42,-41,-41,-41,-40,NaN,-41.0
16994,27.359150409698486,-43,-42,-41,-41,-42,NaN,-41.8
17083,27.45487928390503,-43,-40,-42,-42,-40,NaN,-41.4
17176,27.551114082336426,-43,-41,-43,-42,-43,NaN,-42.4
17275,27.647382736206055,-42,-44,-44,-40,-42,NaN,-42.4
17380,27.743197679519653,-40,-43,-42,-43,-42,-1,-42.0
17489,27.838959455490112,-42,-44,-44,-42,-42,-1,-42.8
17602,27.934704780578613,-42,-42,-45,-44,-43,-1,-43.2
17721,28.030404329299927,-41,-43,-43,-47,-43,-1,-43.4
17844,28.12644600868225,-45,-44,-44,-44,-43,-1,-44.0
17969,28.221994638442993,-43,-45,-41,-45,-43,-1,-43.4
18097,28.334357023239136,-44,-43,-45,-42,-42,-1,-43.2
18232,28.429805040359497,-46,-43,-43,-41,-43,-1,-43.2
18367,28.525733709335327,-43,-43,-45,-47,-44,-1,-44.4
18506,28.62158489227295,-45,-47,-45,-47,-42,-1,-45.2
18643,28.71705651283264,-44,-47,-45,-44,-45,NaN,-45.0
18778,28.813212871551514,-43,-44,-46,-47,-44,NaN,-44.8
18910,28.908846616744995,-47,-44,-45,-43,-44,NaN,-44.6
19040,29.00476312637329,-44,-46,-47,-47,-47,NaN,-46.2
19170,29.115979433059692,-44,-45,-49,-45,-44,NaN,-45.4
19301,29.212430715560913,-46,-45,-45,-46,-47,NaN,-45.8
19436,29.323887825012207,-46,-46,-49,-45,-45,NaN,-46.2
19569,29.419718980789185,-51,-45,-46,-46,-43,NaN,-46.2
19706,29.51552939414978,-45,-45,-48,-45,-46,NaN,-45.8
19840,29.611267566680908,-47,-46,-47,-48,-48,NaN,-47.2
19974,29.70731234550476,-47,-51,-47,-47,-45,NaN,-47.4
20108,29.803351163864136,-48,-49,-50,-47,-47,NaN,-48.2
20239,29.89821434020996,-49,-48,-46,-48,-46,NaN,-47.4
20370,29.99471354484558,-46,-47,-47,-46,-48,NaN,-46.8
20503,30.09002995491028,-48,-48,-48,-46,-47,NaN,-47.4
20635,30.186773777008057,-48,-49,-46,-47,-47,NaN,-47.4
20762,30.298524618148804,-51,-49,-46,-49,-49,NaN,-48.8
20886,30.394328594207764,-49,-50,-49,-47,-48,NaN,-48.6
21005,30.48979687690735,-51,-47,-50,-49,-48,NaN,-49.0
21117,30.58553981781006,-50,-49,-51,-49,-47,NaN,-49.2
21227,30.697556972503662,-46,-48,-49,-51,-52,NaN,-49.2
21332,30.793607473373413,-50,-50,-51,-51,-51,NaN,-50.6
21437,30.905747413635254,-46,-49,-49,-49,-53,NaN,-49.2
21536,31.01639723777771,-51,-51,-49,-52,-50,NaN,-50.6
21629,31.12860417366028,-51,-50,-49,-52,-49,NaN,-50.2
21719,31.240110635757446,-51,-51,-52,-50,-52,NaN,-51.2
21803,31.35258150100708,-53,-52,-48,-51,-48,NaN,-50.4
21884,31.448458194732666,-50,-49,-51,-50,-53,NaN,-50.6
21959,31.543944835662842,-51,-51,-50,-51,-51,NaN,-50.8
22030,31.639993906021118,-52,-51,-49,-52,-52,NaN,-51.2
22103,31.73577880859375,-50,-51,-51,-50,-50,NaN,-50.4
22178,31.83162522315979,-50,-52,-51,-52,-51,NaN,-51.2
22253,31.94345188140869,-51,-51,-51,-50,-47,NaN,-50.0
22329,32.05470085144043,-55,-51,-51,-52,-52,NaN,-52.2
22401,32.16645789146423,-52,-49,-55,-50,-53,NaN,-51.8
22472,32.26245450973511,-53,-54,-51,-50,-53,NaN,-52.2
22538,32.358516693115234,-50,-51,-51,-53,-49,NaN,-50.8
22597,32.453726053237915,-52,-52,-51,-52,-54,NaN,-52.2
22653,32.550108671188354,-54,-54,-53,-51,-53,NaN,-53.0
22703,32.66160225868225,-55,-53,-50,-55,-55,NaN,-53.6
22749,32.757906675338745,-53,-51,-55,-53,-54,NaN,-53.2
22790,32.86969518661499,-53,-54,-55,-51,-53,NaN,-53.2
22827,32.964465856552124,-53,-53,-55,-53,-53,NaN,-53.4
22860,33.06136202812195,-53,-56,-54,-53,-54,NaN,-54.0
22894,33.17310667037964,-53,-55,-52,-52,-53,NaN,-53.0
22926,33.268927335739136,-55,-54,-52,-53,-55,NaN,-53.8
22963,33.36507487297058,-55,-52,-52,-57,-54,NaN,-54.0
23003,33.460421562194824,-54,-55,-54,-54,-53,NaN,-54.0
23050,33.55562353134155,-54,-55,-52,-54,-54,NaN,-53.8
23099,33.66818046569824,-53,-53,-53,-55,-55,NaN,-53.8
23148,33.76369118690491,-54,-54,-54,-53,-55,NaN,-54.0
23202,33.87598371505737,-56,-54,-53,-55,-55,NaN,-54.6
23255,33.97174692153931,-55,-55,-55,-54,-54,NaN,-54.6
23305,34.06760764122009,-52,-53,-53,-53,-55,NaN,-53.2
23348,34.16347646713257,-54,-56,-56,-56,-55,NaN,-55.4
23387,34.258280515670776,-56,-57,-55,-53,-56,NaN,-55.4
23424,34.371163845062256,-56,-57,-53,-55,-55,NaN,-55.2
23458,34.46694326400757,-57,-55,-54,-54,-55,NaN,-55.0
23489,34.56282711029053,-55,-55,-55,-53,-57,NaN,-55.0
23515,34.65861701965332,-52,-54,-54,-55,-56,NaN,-54.2
23540,34.7542929649353,-52,-59,-56,-54,-55,NaN,-55.2
23560,34.8494131565094,-55,-56,-53,-57,-55,NaN,-55.2
23577,34.94599723815918,-55,-51,-53,-56,-55,NaN,-54.0
23591,35.04186797142029,-56,-55,-56,-57,-56,NaN,-56.0
23605,35.136733531951904,-57,-56,-55,-57,-56,NaN,-56.2
23613,35.232834815979004,-58,-53,-57,-57,-55,NaN,-56.0
23614,35.32955479621887,-56,-55,-55,-56,-55,NaN,-55.4
23610,35.42510533332825,-57,-55,-54,-56,-58,NaN,-56.0
23604,35.521097898483276,-55,-57,-55,-56,-55,NaN,-55.6
23592,35.616004943847656,-58,-56,-57,-57,-55,NaN,-56.6
23576,35.712706327438354,-56,-57,-58,-58,-53,74.7,-56.4
23554,35.80834746360779,-57,-54,-56,-57,-56,74.7,-56.0
23526,35.91952967643738,-55,-55,-56,-55,-53,74.7,-54.8
23493,36.015583753585815,-53,-56,-56,-56,-56,74.7,-55.4
23456,36.11126136779785,-56,-57,-55,-57,-58,74.7,-56.6
23414,36.207775592803955,-54,-53,-54,-55,-56,74.7,-54.4
23373,36.31936287879944,-53,-55,-54,-55,-55,74.7,-54.4
23331,36.41531014442444,-56,-53,-56,-54,-54,74.7,-54.6
23294,36.51100492477417,-55,-55,-54,-58,-53,74.7,-55.0
23259,36.606947898864746,-55,-56,-57,-58,-57,74.7,-56.6
23229,36.71841096878052,-54,-56,-57,-53,-56,NaN,-55.2
23204,36.8146436214447,-52,-54,-56,-56,-56,NaN,-54.8
23179,36.91061449050903,-55,-54,-54,-56,-56,NaN,-55.0
23155,37.00600266456604,-57,-55,-54,-56,-54,NaN,-55.2
23131,37.10221195220947,-54,-54,-55,-54,-55,NaN,-54.4
23108,37.19795298576355,-54,-54,-57,-56,-55,NaN,-55.2
23088,37.309670209884644,-55,-58,-54,-55,-52,NaN,-54.8
23072,37.40471386909485,-55,-56,-56,-56,-54,NaN,-55.4
23062,37.517210245132446,-57,-58,-54,-54,-56,NaN,-55.8
23054,37.61320757865906,-55,-57,-53,-53,-54,NaN,-54.4
23049,37.70909667015076,-55,-54,-56,-58,-55,NaN,-55.6
23048,37.8047981262207,-57,-57,-54,-55,-56,NaN,-55.8
23042,37.89996337890625,-57,-56,-54,-55,-55,NaN,-55.4
23036,37.995378732681274,-54,-55,-53,-53,-56,NaN,-54.2
23031,38.092121601104736,-56,-59,-56,-56,-58,NaN,-57.0
23028,38.18795037269592,-55,-55,-54,-53,-56,NaN,-54.6
23024,38.29966473579407,-56,-55,-57,-56,-56,NaN,-56.0
23021,38.395740032196045,-56,-56,-55,-56,-57,NaN,-56.0
23024,38.491079330444336,-54,-55,-55,-53,-54,NaN,-54.2
23026,38.58727216720581,-56,-54,-57,-55,-55,NaN,-55.4
23028,38.68309688568115,-55,-55,-55,-55,-55,NaN,-55.0
23027,38.77916502952576,-55,-56,-53,-53,-55,NaN,-54.4
23023,38.87490463256836,-55,-55,-55,-56,-57,NaN,-55.6
23021,38.97071838378906,-53,-55,-54,-56,-56,NaN,-54.8
23018,39.066365003585815,-55,-56,-57,-52,-55,NaN,-55.0
23013,39.162161111831665,-55,-55,-54,-53,-57,NaN,-54.8
23000,39.25813412666321,-54,-53,-55,-53,-55,NaN,-54.0
